School_ID,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,Staff,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,retrofit,ndvi_median_binary,retrofit_and_ndvi,EEM,EE_Retrofit_Type
15739100000000_283,0.25,0,100,0,0,40.34,1953,28589,90,17.15,13,59.59,27.08,50.25,15.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
15739100000000_284,0.25,2.59,32.53,0,62.99,40.34,1953,28589,90,17.15,13,59.59,27.08,50.25,15.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
15634000000000_392,0.25,0,100,0,0,39.98,2004,53250,75,9.68,241,49.02,27.08,43.7,55.35,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
15634000000000_393,0.25,0,96.25,0,2.14,39.98,2006,109327,75,9.68,241,49.02,27.08,43.7,25.35,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
56725500000000_427,0.25,0,95.87,0,4.13,34.55,1966,35568,25,60.2,241,47.15,26.69,37.76,24.45,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
36676800000000_463,0.25,0,91,0,9,35.93,2001,85500,57,45.59,161,24.89,34.44,68.6,19.65,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
33670300000000_477,0.25,0,99.52,0,0.48,36.86,1927,123274,74,15.48,241,31.81,31.72,45.33,11.05,1,1,1,HVAC Controls- Energy Management System,HVAC
30666700000000_817,0.25,0,98.88,0,1.12,38.48,2009,73339,75,13.7,241,50.53,22.48,55.73,14.4,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33670300000000_823,0.25,0,99.28,0,0.72,38.33,2017,164812,74,23.77,241,31.81,31.72,45.33,8.45,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_824,0.25,0,74.98,0.08,24.94,34.98,2007,96923,74,19.09,241,25.31,31.72,44.79,12.25,1,1,1,HVAC Controls- Energy Management System,HVAC
36676800000000_845,0.25,0,99.36,0,0.64,38.28,1999,80179,57,9.99,129,37.17,34.44,50.81,25.75,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36676800000000_846,0.25,0,86.36,0,13.41,38.28,2003,80179,57,9.99,241,37.17,34.44,50.81,25.75,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19650600000000_872,0.25,0,98.57,0,1.43,37.36,1957,193438,10,13.25,161,34.71,34.92,65.14,11.95,1,1,1,Lighting Controls,Lighting
33672200000000_1042,0.25,0,83.56,0,16.44,36.1,2009,142321,96,17.5,241,23.94,31.72,43.26,12.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1062,0.25,0,100,0,0,35.99,1990,117008,80,6.11,241,32.48,34.92,43.28,15.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30665000000000_1121,0.25,0,99.8,0,0.2,35.7,2011,143438,18,16.92,27.5,29.93,22.48,50.89,13.85,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19643300000000_1122,0.25,0.08,97.22,0,2.7,38.3,1934,90972,26,11.28,271.5,35.9,34.92,51.21,14.35,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1123,0.25,0,91,0,5.4,38.3,2014,90972,26,11.28,241,35.9,34.92,51.21,14.35,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1177,0.25,0,100,0,0,37.7,1995,97431,26,12.04,112.5,35.1,34.92,67.43,22.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19647300000000_1193,0.25,0,100,0,0,38.26,1971,111462,80,16.43,241,94.42,34.92,62.9,36.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1194,0.25,0,100,0,0,38.26,2014,80147,80,16.43,278.5,94.42,34.92,62.9,36.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
16639300000000_1228,0.25,0,99.37,0,0.63,39.68,1998,64013,85,18.84,13,108.13,42.51,54.42,18.9,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
16639300000000_1231,0.25,0,76.97,0,23.21,39.68,1998,64013,85,18.84,13,108.13,42.51,54.42,18.9,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
15634000000000_1248,0.25,0,98.88,0,1.12,39.73,2004,102250,75,11.57,98.5,49.02,27.08,43.7,24.15,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
15634000000000_1249,0.25,0,100,0,0,40.1,2004,70563,75,11.57,42.5,49.02,27.08,43.7,24.15,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33670300000000_1303,0.25,0,86.19,0,13.81,38.02,2004,66085,74,24.12,241,34.96,31.72,44.14,23.25,1,1,1,HVAC Controls- Energy Management System,HVAC
19734500000000_1479,0.25,0,99.59,0,0.41,40.47,1994,82917,77,42.41,23,25.99,34.92,41.36,12.5,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
16639200000000_1484,0.25,0,100,0,0,40.58,1994,71375,80,12.51,220,108.13,42.51,57.99,29.55,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19734500000000_1554,0.25,0,88.33,0,11.67,40.22,1961,132813,77,10.02,38.5,28.38,34.92,38.12,13.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1625,0.25,0,100,0,0,37.33,1960,39477,80,9.22,13,103.05,34.92,54.49,32.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_1670,0.25,0,99.84,0,0.16,40.8,1956,48594,77,15.29,241,52.64,34.92,59.83,25.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_1702,0.25,0,97.58,0,2.42,41.89,2004,69583,90,17.52,1894.5,77.93,34.44,52.06,31.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19649100000000_1815,0.25,0,97.49,0,2.51,39.14,2003,88869,95,19.18,14.5,74.95,34.92,40.03,36.25,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_1817,0.25,0,99.23,0,0.77,39.55,2010,42314,75,13.82,241,54.88,22.48,59.15,17.65,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676900000000_1883,0.25,0,100,0,0,40.11,2015,94327,82,16.05,241,49.37,34.44,43.11,39.4,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19650500000000_1969,0.25,0,61.3,0,38.7,42.64,2001,109881,79,11.08,464,40.87,34.92,34.05,22.85,1,1,1,Lighting- LED Exit Signs,Lighting
30665000000000_2166,0.25,0,100,0,0,35.83,1997,87250,18,9.5,16,28.14,22.48,45.61,10.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19643500000000_2218,0.25,0,99.91,0,0.09,37.53,2014,129736,23,19.88,653.5,35.45,34.92,46.32,18.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33752000000000_2404,0.25,0,50.26,0,49.74,42.72,2019,72857,40,10.58,42.5,33.17,31.72,39.06,41.05,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2405,0.25,0,98.23,0,2.25,42.72,2019,72857,40,7.1,1894.5,33.17,31.72,39.06,62.7,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2406,0.25,0,100,0,0,42.72,2019,72857,40,10.25,278.5,33.17,31.72,39.06,26.6,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
36678500000000_2581,0.25,0,99.35,0,0.65,40.45,2010,45987,90,3.25,13,77.93,34.44,53.92,34.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19645000000000_2589,0.25,0,100,0,0,39.26,1957,62275,87,7.5,13,65.92,34.92,63.54,11,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19650600000000_2611,0.25,0,98.26,0,1.74,37.39,1955,193438,10,51.65,161,34.71,34.92,65.14,7.6,1,1,1,Lighting Controls,Lighting
19648200000000_2777,0.25,0,98.98,0,1.02,39.55,1965,80147,98,25.97,241,47.95,34.92,65.99,31.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56725500000000_2791,0.25,0,100,0,0,37.2,2011,47199,25,0.88,23,36.53,26.69,40.68,34.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19650600000000_2807,0.25,0,91.57,0,8.43,37.22,1959,89417,10,13.35,199,31.54,34.92,59.95,10.4,1,1,1,Lighting Controls,Lighting
19647300000000_3002,0.25,12.62,84.05,0,3.32,34.15,1989,94489,80,14.93,241,25.2,34.92,54.37,10.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
16639200000000_3027,0.25,0,100,0,0,40.27,1991,56976,80,15.48,205,108.13,42.51,54.42,22.25,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
16639200000000_3028,0.25,0,74.28,0,25.13,40.27,1974,56976,80,15.48,14.5,108.13,42.51,54.42,22.25,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
33670300000000_3034,0.25,0,100,0,0,38.45,2007,164812,74,15.05,241,31.81,31.72,45.33,19.15,1,1,1,HVAC Controls- Energy Management System,HVAC
36678500000000_3075,0.25,0,99.51,0,0.49,40.08,2011,69167,90,13.5,241,69.21,34.44,56.36,35.4,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_3343,0.25,0,100,0,0,39.93,2002,43491,77,9.88,38.5,52.64,34.92,59.83,20.5,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19651400000000_3565,0.25,14.86,79.52,0,5.62,41.15,1994,73750,14,104.75,241,19.26,34.92,37.86,9.95,1,1,1,Lighting- Retrofit Interior Lamps to LED,Lighting
30665600000000_3654,0.25,0,100,0,0,39.95,1954,59808,19,19,1894.5,47.28,22.48,51.27,23.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_3845,0.25,0,96.83,0,3.17,39.97,2006,82250,77,7.2,16,24.82,34.92,60.98,10.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19650600000000_223,0.26,0,98.8,0,1.2,36.42,1957,123026,10,11.35,199,26.42,34.92,55.52,4.25,1,1,1,Lighting Controls,Lighting
19734500000000_246,0.26,0,98.56,0,1.44,39.47,1960,113152,77,7.11,14.5,28.38,34.92,30.59,8.35,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
15634000000000_391,0.26,0,100,0,0,39.66,1990,47938,75,9.68,241,49.02,27.08,47.92,25.4,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33670300000000_398,0.26,0,97.29,0,2.71,37.36,1989,149196,74,62.06,27.5,22.31,31.72,48.97,14.75,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_400,0.26,0,40.06,0,58.11,37.36,1989,149196,74,62.06,361.5,22.31,31.72,48.97,14.75,1,1,1,HVAC Controls- Energy Management System,HVAC
56725500000000_428,0.26,0,90.36,0,9.64,33.98,1966,35568,25,60.2,241,47.15,26.69,37.76,24.45,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19734500000000_628,0.26,0,99.04,0,0.96,38.71,2011,52212,77,10.76,241,73.09,34.92,54.82,18.65,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_629,0.26,0,100,0,0,38.89,1994,64539,77,10.76,241,73.09,34.92,54.82,18.65,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_646,0.26,0,100,0,0,37.49,1963,81330,75,7.3,241,48.82,22.48,45.98,18.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_825,0.26,0,91.44,0,8.56,37.64,1994,83056,90,12.37,42.5,48.73,34.44,43.1,27.2,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
29103000000000_950,0.26,0,57.73,0,42.27,39.09,2014,86798,65,33.33,23,62.2,27.08,43.26,28.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_965,0.26,0,84.8,0,15.2,37.05,2000,61726,90,28.28,241,48.73,34.44,43.1,29.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19650600000000_1004,0.26,0,100,0,0,36.77,1928,171333,10,10.95,27.5,23.87,34.92,45.01,10.45,1,1,1,Lighting Controls,Lighting
30666700000000_1060,0.26,0,100,0,0,38.05,1955,74583,75,7.17,241,41.49,22.48,54.14,19.5,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_1106,0.26,0,100,0,0,40.64,1892,55952,90,17.37,336,77.93,34.44,48.34,35.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_1117,0.26,0,100,0,0,37.55,1991,73083,75,18.01,241,48.82,22.48,45.98,15.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19643300000000_1176,0.26,0,91.73,0,8.27,37.91,1955,83450,26,12.04,161,35.1,34.92,67.43,22.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19649100000000_1240,0.26,0,98.33,0,1.67,37.76,1992,78438,95,13.63,241,67.95,34.92,52.89,31.25,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_1251,0.26,1.54,94.1,0,4.36,36.6,2007,87772,75,24.79,241,48.82,22.48,58.86,10.85,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19650600000000_1274,0.26,0,98.18,0,1.82,36.96,1961,110000,10,15.8,271.5,23.87,34.92,45.01,5.7,1,1,1,Lighting Controls,Lighting
19643300000000_1420,0.26,0,97.67,0,2.33,36.84,1973,85500,26,9.11,161,35.1,34.92,67.43,15.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1423,0.26,0,100,0,0,36.84,1994,85500,26,9.11,1894.5,35.1,34.92,67.43,15.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
54719900000000_1458,0.26,0,99.02,0,0.98,38.85,1956,54323,52,12.4,241,48.99,28.45,48.85,29.35,1,1,1,Lighting Controls,Lighting
54719900000000_1459,0.26,0,98.51,0,0,38.85,1961,54323,52,12.4,241,48.99,28.45,48.85,29.35,1,1,1,Lighting Controls,Lighting
19649100000000_1528,0.26,0,88.63,0,11.37,38.34,1956,64013,95,13.29,85.5,56.6,34.92,75.08,35.5,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19645800000000_1582,0.26,0,99.52,0,0.48,37.42,1994,77917,28,11.33,241,40.41,34.92,41.16,14.25,1,1,1,Lighting Controls,Lighting
30665600000000_1628,0.26,3.21,91.03,0,5.77,32.68,1911,85441,19,31.5,42.5,26.73,22.48,36.4,15.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19651400000000_1680,0.26,0,36.55,0,63.45,39.98,1992,132321,14,2,27.5,24.8,34.92,48.21,34.6,1,1,1,Lighting- Retrofit Interior Lamps to LED,Lighting
19645000000000_1686,0.26,0,100,0,0,40.27,2003,59621,87,13.88,1894.5,45.12,34.92,65.51,18,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19643300000000_1750,0.26,0,100,0,0,37.61,1960,62059,26,13.73,271.5,39.19,34.92,53.61,11.25,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1751,0.26,0,100,0,0,37.61,1957,62059,26,13.73,16,39.19,34.92,53.61,11.25,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
36676800000000_1801,0.26,0,92.91,0,7.09,38.36,2012,97833,57,12.12,241,40.13,34.44,51.33,11.35,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_1870,0.26,0,99.04,0,0.96,38.42,2005,79138,95,18.04,241,78.05,34.92,51.83,31.35,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36676900000000_1882,0.26,0,97.44,0,2.56,40.11,2013,94327,82,16.05,1894.5,49.37,34.44,43.11,39.4,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19647300000000_2088,0.26,1.24,98.76,0,0,37.74,1976,76818,80,13.89,42.5,79.55,34.92,57.98,25.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33752000000000_2104,0.26,0,88.32,0,11.68,39.61,1990,144484,40,60.56,1894.5,39.25,31.72,38.27,45.15,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2178,0.26,0,71.24,0,28.76,42.48,2019,72857,40,14.25,241,33.17,31.72,39.06,25.65,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19734500000000_2304,0.26,0,98.41,0,1.59,40.36,2000,38828,77,49.5,13,28.38,34.92,32.11,18.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_2445,0.26,0,99.24,0,0.76,39.27,1998,94704,45,17.49,278.5,33.67,22.48,45.98,28.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676800000000_2472,0.26,0,100,0,0,37.98,1996,51406,57,16.61,42.5,45.64,34.44,45.2,25.5,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36676800000000_2600,0.26,0.08,98.73,0,1.2,38.17,2007,111250,57,14.44,129,45.64,34.44,47.86,31.65,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
33751900000000_2604,0.26,1.03,94.75,0,4.22,37.84,1990,101696,24,20.95,241,27.56,31.72,29.15,19.5,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33751900000000_2605,0.26,1.64,69.26,0,29.1,38.16,1990,156321,24,20.95,42,27.56,31.72,29.15,19.5,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33670300000000_2606,0.26,0,86.43,0,13.57,38.04,1992,137292,74,16.74,278.5,28.42,31.72,52.32,12.85,1,1,1,HVAC Controls- Energy Management System,HVAC
56725500000000_2790,0.26,0,98.65,0,1.35,36.98,1997,47199,25,0.88,241,36.53,26.69,40.68,17.75,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
30736400000000_2844,0.26,0,70.3,0,29.7,35.16,1992,161359,45,10.84,42.5,12.04,22.48,33.02,8.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33669800000000_2856,0.26,0,99.2,0,0.8,35.52,2007,123576,77,10.82,42.5,33.1,31.72,47.91,17.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19643300000000_2879,0.26,0,98.76,0,1.24,37.72,1928,83450,26,10.07,16,33.63,34.92,49.43,13.25,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_2880,0.26,0,100,0,0,37.72,1964,83450,26,10.07,1894.5,33.63,34.92,49.43,13.25,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33670300000000_2990,0.26,1.84,83.79,0,14.38,39.47,2005,120208,74,19.97,241,26.57,31.72,46.49,27.05,1,1,1,HVAC Controls- Energy Management System,HVAC
19734500000000_3055,0.26,0,98.04,0,1.96,39.91,1950,43438,77,6.8,125.5,28.38,34.92,42.1,24.2,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_3056,0.26,0.16,96.03,0,3.2,39.91,2000,43438,77,6.8,13,28.38,34.92,42.1,24.2,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_3157,0.26,0,100,0,0,37.4,2005,73152,75,21.54,241,40.53,22.48,38.56,11.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_3206,0.26,0,100,0,0,39.22,1997,113585,75,18.92,241,34.51,22.48,48.12,22.25,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33670300000000_3218,0.26,0,81.52,0,18.48,39.45,2007,79000,74,14.26,55,28.81,31.72,51.6,18.9,1,1,1,HVAC Controls- Energy Management System,HVAC
33751900000000_3346,0.26,0.48,97.45,0,2.07,38.71,2005,112260,24,16.21,205,39.72,31.72,18.37,26.2,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33751900000000_3558,0.26,11.96,82.26,0,5.78,38.72,1994,93393,24,17.04,42.5,32.95,31.72,27.29,14.45,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19650600000000_3662,0.26,0,96.57,0,3.43,36.78,1925,131848,10,9.25,645,30.47,34.92,51.91,8.25,1,1,1,Lighting Controls,Lighting
19645800000000_3731,0.26,0,100,0,0,38.16,1991,80662,28,5.94,85.5,51.35,34.92,52.72,71.4,1,1,1,Lighting Controls,Lighting
30666700000000_3768,0.26,0,100,0,0,38.59,1961,54309,75,14.71,241,31.95,22.48,49.38,24.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676800000000_3827,0.26,0,93.14,0,6.86,37.36,1993,94489,57,14.9,1894.5,45.06,34.44,58.91,16.9,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19734500000000_3841,0.26,0,98.27,0,1.73,38.27,2002,131667,77,12.89,1894.5,73.09,34.92,66.56,23.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_3842,0.26,0,100,0,0.56,38.27,2006,131667,77,12.89,653.5,73.09,34.92,66.56,23.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_3843,0.26,0,100,0,0,38.27,1996,131667,77,12.89,241,73.09,34.92,66.56,23.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676800000000_52,0.27,0,100,0,0,38.23,1976,69959,57,9.36,264,45.64,34.44,37,27.1,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_59,0.27,0,99.44,0,0.56,38.39,1954,92273,95,11.61,241,63.93,34.92,52.77,31.95,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19734500000000_82,0.27,0,97.9,0,2.1,40.21,1974,72083,77,13.09,13,28.38,34.92,38.12,10,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676800000000_93,0.27,0,100,0,0,37.86,1931,72411,57,13.35,241,45.64,34.44,45.2,30.1,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_125,0.27,0,90,0,10,38.61,1965,79138,95,15.15,241,78.05,34.92,51.83,37.35,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_126,0.27,0,99.6,0,0,38.61,1965,79138,95,15.15,241,78.05,34.92,51.83,37.35,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_169,0.27,0,98.96,0,1.04,38.2,1960,49911,91,21.26,241,45.4,26.69,42.86,24.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_173,0.27,0,98.77,0,1.23,38.08,1962,72778,95,15.46,241,72.7,34.92,58.93,36.4,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_244,0.27,0,80.38,0,19.62,35.89,1960,77292,91,16.8,205,45.4,26.69,31.59,29.2,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_245,0.27,0,100,0,0,35.89,1960,77292,91,16.8,13,45.4,26.69,31.59,29.2,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19651400000000_352,0.27,0,91.78,0,8.22,41.85,1968,52228,14,56.5,241,58.84,34.92,42.56,15.25,1,1,1,Lighting- Retrofit Interior Lamps to LED,Lighting
33751900000000_434,0.27,0,98.72,0,1.28,39.46,1997,34491,24,71.42,241,33.17,31.72,39.06,16.9,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33670300000000_567,0.27,0,100,0,0,37.45,1896,50568,74,63.8,16,39.28,31.72,54.52,17.3,1,1,1,HVAC Controls- Energy Management System,HVAC
36676800000000_805,0.27,0,95.58,0,4.42,37.61,1972,122660,57,48.98,199,43.64,34.44,60.31,22.35,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19647300000000_1006,0.27,0,100,0,0,37.58,1895,50833,80,10.69,13,121.03,34.92,41.49,35.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
56768300000000_1127,0.27,0,99.31,0,0.69,37.8,2002,40978,91,17.28,241,45.4,26.69,46.78,25.2,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_1128,0.27,0,100,0,0,37.74,1948,40978,91,17.28,241,45.4,26.69,46.78,25.2,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_1129,0.27,0,98.96,0,0.16,37.74,1965,40978,91,17.28,13,45.4,26.69,46.78,25.2,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_1204,0.27,0,99.12,0,0.88,37.03,1989,73152,75,10.3,241,40.53,22.48,38.56,16.65,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19643300000000_1424,0.27,0,97.92,0,2.08,36.71,2003,85500,26,9.11,653.5,39.16,34.92,53.99,15.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1426,0.27,0,100,0,0,37.24,1912,85500,26,9.11,1894.5,35.1,34.92,67.43,15.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1427,0.27,0,100,0,0,36.71,1951,85500,26,9.11,1894.5,35.1,34.92,67.43,15.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1433,0.27,0,100,0,0,36.72,1998,85500,26,9.11,241,39.16,34.92,53.99,15.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1434,0.27,0,100,0,0,36.72,2007,85500,26,9.11,241,39.16,34.92,53.99,15.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33670300000000_1494,0.27,0,98.33,0,1.67,36.58,1972,43289,74,18.96,241,22.31,31.72,48.97,27.45,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_1495,0.27,0,100,0,0,36.58,1972,43289,74,18.96,145,22.31,31.72,48.97,27.45,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_1496,0.27,0,100,0,0.48,36.58,1972,43289,74,18.96,16,22.31,31.72,48.97,27.45,1,1,1,HVAC Controls- Energy Management System,HVAC
19649100000000_1560,0.27,0,99.4,0,0.6,38.2,2009,85185,95,18.15,205,87.89,34.92,42.45,30.95,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19643300000000_1614,0.27,0,99.44,0,0.56,37.08,1858,86411,26,10.14,615,38.09,34.92,50.66,17.2,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19649100000000_1615,0.27,0,100,0,0,38.14,1976,83590,95,13.16,1894.5,79.24,34.92,60.88,33.4,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_1616,0.27,0,100,0,0,38.14,1992,83590,95,13.16,241,79.24,34.92,60.88,24.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36676800000000_1710,0.27,0,94.66,0,5.34,37.61,2003,91688,57,11.58,27.5,45.06,34.44,58.91,20.1,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19643300000000_1749,0.27,0,99.36,0,0.64,37.54,1925,90179,26,13.73,1894.5,39.19,34.92,53.61,11.25,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_1752,0.27,0,100,0,0,37.54,1993,90179,26,13.73,36,39.19,34.92,53.61,11.25,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
30666700000000_1790,0.27,0,100,0,0,37.49,1884,65417,75,11.4,241,49.36,22.48,44.47,22.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
