UID,School_ID,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Percent_LandCoverTotal,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,Student_Staff_Ratio,Diversity_Index,Students_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,retrofit,ndvi_median_binary,retrofit_and_ndvi,Average_NDVI_median,StudentEnrollment_mean,Staff
19643300000000_1419,19643300000000_1419,0.24,0,100,0,0,100,37.1,NA,85500,26,NA,NA,NA,35.1,34.92,67.43,15.55,1,1,1,NA,NA,9.11
19643300000000_1435,19643300000000_1435,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.16,NA,85500,26,NA,NA,NA,35.1,34.92,67.43,15.55,1,1,1,NA,NA,9.11
19647300000000_1498,19647300000000_1498,0.24,0,93.59,0,6.41,100,38.72,1934,NA,80,NA,NA,NA,94.42,34.92,62.9,34.2,1,1,1,NA,NA,68.6
19647300000000_1499,19647300000000_1499,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.72,1934,NA,80,NA,NA,NA,94.42,34.92,62.9,34.2,1,1,1,NA,NA,68.6
19650600000000_1500,19650600000000_1500,0.24,0,100,0,0,100,36.55,1964,89398,10,NA,NA,NA,23.8,34.92,43.84,2,1,1,1,NA,NA,25.35
19647300000000_1557,19647300000000_1557,0.24,0,100,0,0,100,38.79,NA,61000,80,NA,NA,NA,84.23,34.92,67.45,40.35,1,1,1,NA,NA,12.29
19734500000000_1596,19734500000000_1596,0.24,0,99.52,0,0.48,100,38.34,NA,74583,77,NA,NA,NA,73.09,34.92,62.62,25.5,1,1,1,NA,NA,28.2
19734500000000_1597,19734500000000_1597,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.34,NA,74583,77,NA,NA,NA,73.09,34.92,62.62,25.5,1,1,1,NA,NA,28.2
19734500000000_1598,19734500000000_1598,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.34,NA,74583,77,NA,NA,NA,73.09,34.92,62.62,25.5,1,1,1,NA,NA,28.2
19649100000000_1707,19649100000000_1707,0.24,0,96.97,0,3.03,100,39.1,NA,62227,95,NA,NA,NA,74.95,34.92,55.96,34.4,1,1,1,NA,NA,22.65
19647300000000_1730,19647300000000_1730,0.24,0,100,0,0,100,38.48,NA,62057,80,NA,NA,NA,94.42,34.92,47.04,33.45,1,1,1,NA,NA,17.37
19649100000000_1763,19649100000000_1763,0.24,0,99.12,0,0.88,100,38.98,2006,49568,95,NA,NA,NA,74.1,34.92,55.45,46.6,1,1,1,NA,NA,16.06
19647300000000_1836,19647300000000_1836,0.24,0,100,0,0,100,36.27,NA,118516,80,NA,NA,NA,37.16,34.92,38.29,24.7,1,1,1,NA,NA,6.43
30666700000000_1962,30666700000000_1962,0.24,0,100,0,0,100,38.26,1997,114500,75,NA,NA,241,44.64,22.48,55.73,3.7,1,1,1,NA,NA,2.99
33752000000000_2021,33752000000000_2021,0.24,0,95.68,0,4.32,100,38.78,2003,NA,40,NA,NA,NA,38.17,31.72,33.93,17.75,1,1,1,NA,NA,24.29
33752000000000_2022,33752000000000_2022,0.24,0,100,0,0,100,38.78,2003,NA,40,NA,NA,NA,38.17,31.72,33.93,17.75,1,1,1,NA,NA,24.29
33752000000000_2023,33752000000000_2023,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.78,2003,NA,40,NA,NA,NA,38.17,31.72,33.93,17.75,1,1,1,NA,NA,24.29
33752000000000_2024,33752000000000_2024,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.78,2003,NA,40,NA,NA,NA,38.17,31.72,33.93,17.75,1,1,1,NA,NA,24.29
19648200000000_2112,19648200000000_2112,0.24,0,97.08,0,2.92,100,39.11,NA,67727,98,NA,NA,NA,61.82,34.92,64.32,8.1,1,1,1,NA,NA,22.73
30665000000000_2114,30665000000000_2114,0.24,0,100,0,0,100,35.7,NA,136188,18,NA,NA,NA,28.7,22.48,43.89,NA,1,1,1,NA,NA,NA
19649100000000_2116,19649100000000_2116,0.24,0,100,0,0,100,38.45,2003,83590,95,NA,NA,NA,79.24,34.92,60.88,NA,1,1,1,NA,NA,NA
30665000000000_2172,30665000000000_2172,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35.7,NA,136188,18,NA,NA,NA,28.7,22.48,43.89,NA,1,1,1,NA,NA,NA
30665000000000_2185,30665000000000_2185,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35.7,NA,136188,18,NA,NA,NA,28.7,22.48,43.89,NA,1,1,1,NA,NA,NA
30665000000000_2186,30665000000000_2186,0.24,0,100,0,0,100,35.73,NA,136188,18,NA,NA,NA,28.7,22.48,43.89,NA,1,1,1,NA,NA,NA
19647300000000_2410,19647300000000_2410,0.24,0,100,0,0,100,41.74,2009,40225,80,NA,NA,NA,79.95,34.92,49.98,NA,1,1,1,NA,NA,NA
19734500000000_2434,19734500000000_2434,0.24,0,99.51,0,0.49,100,39.78,NA,78125,77,NA,NA,NA,47.46,34.92,46.93,NA,1,1,1,NA,NA,NA
19648300000000_2595,19648300000000_2595,0.24,0,90.34,0.1,9.55,100,40.91,NA,NA,73,NA,NA,NA,36.13,34.92,49.58,22.75,1,1,1,NA,NA,13.36
19648300000000_2596,19648300000000_2596,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.91,NA,NA,73,NA,NA,NA,36.13,34.92,49.58,22.75,1,1,1,NA,NA,13.36
19648300000000_2597,19648300000000_2597,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.91,NA,NA,73,NA,NA,NA,36.13,34.92,49.58,22.75,1,1,1,NA,NA,13.36
19648300000000_2598,19648300000000_2598,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.91,NA,NA,73,NA,NA,NA,36.13,34.92,49.58,22.75,1,1,1,NA,NA,13.36
56725500000000_2789,56725500000000_2789,0.24,0,92.48,0,7.52,100,36.47,NA,NA,25,521.14,NA,NA,36.53,26.69,40.68,NA,1,1,1,NA,456,0.88
56725500000000_2792,56725500000000_2792,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,36.47,NA,NA,25,521.14,NA,NA,36.53,26.69,40.68,NA,1,1,1,NA,456,0.88
19647300000000_2888,19647300000000_2888,0.24,0,98.78,0,1.22,100,38.45,2011,NA,80,NA,NA,NA,79.55,34.92,65.15,20.75,1,1,1,NA,NA,30.45
36678500000000_2926,36678500000000_2926,0.24,0,99.3,0,0.7,100,40.7,1992,88241,90,NA,NA,NA,66.79,34.44,43.11,42.45,1,1,1,NA,NA,57.33
36678500000000_2927,36678500000000_2927,0.24,0,95.03,0,4.97,100,41.02,1992,88241,90,NA,NA,NA,66.79,34.44,43.11,42.45,1,1,1,NA,NA,57.33
16639200000000_3023,16639200000000_3023,0.24,0,100,0,0,100,40.54,NA,56976,80,NA,NA,NA,108.13,42.51,54.42,22.25,1,1,1,NA,NA,15.48
30666700000000_3031,30666700000000_3031,0.24,0,100,0,0,100,38.42,NA,53942,75,NA,NA,241,30.41,22.48,53.15,20.3,1,1,1,NA,NA,20.15
19645800000000_3107,19645800000000_3107,0.24,0,96.79,0.88,2.34,100,37.64,NA,NA,28,NA,NA,NA,46.19,34.92,46.36,11.05,1,1,1,NA,NA,18.03
19651400000000_3222,19651400000000_3222,0.24,12.69,83.76,0,3.55,100,41.92,NA,NA,14,NA,NA,NA,58.84,34.92,42.56,10.9,1,1,1,NA,NA,24.75
19651400000000_3223,19651400000000_3223,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,41.92,NA,NA,14,NA,NA,NA,58.84,34.92,42.56,10.9,1,1,1,NA,NA,24.75
30736400000000_3232,30736400000000_3232,0.24,0,93.64,0,6.36,100,37.78,NA,75598,45,NA,NA,NA,27.09,22.48,29.56,71.55,1,1,1,NA,NA,9.32
30736400000000_3233,30736400000000_3233,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.78,NA,75598,45,NA,NA,NA,27.09,22.48,29.56,71.55,1,1,1,NA,NA,9.32
30736400000000_3237,30736400000000_3237,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.78,NA,75598,45,NA,NA,NA,27.09,22.48,29.56,71.55,1,1,1,NA,NA,9.32
19647300000000_3293,19647300000000_3293,0.24,0,99.68,0,0.32,100,38.53,NA,71125,80,NA,NA,NA,79.55,34.92,64.13,29.25,1,1,1,NA,NA,18.55
19650500000000_3303,19650500000000_3303,0.24,0,67.79,0,32.21,100,40.66,NA,74154,79,NA,NA,NA,32.98,34.92,32.21,13,1,1,1,NA,NA,20.39
19650500000000_3304,19650500000000_3304,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.66,NA,74154,79,NA,NA,NA,32.98,34.92,32.21,13,1,1,1,NA,NA,20.39
30736400000000_3363,30736400000000_3363,0.24,0,100,0,0,100,39.95,NA,143125,45,NA,NA,NA,38.35,22.48,47.44,19.1,1,1,1,NA,NA,33.16
19650600000000_3596,19650600000000_3596,0.24,0,100,0,0,100,35.61,1961,92375,10,NA,NA,NA,23.61,34.92,41.6,10.25,1,1,1,NA,NA,33.75
19645000000000_3759,19645000000000_3759,0.24,0,100,0,0,100,39.26,NA,NA,87,NA,NA,NA,65.92,34.92,63.54,9.2,1,1,1,NA,NA,9.5
19734500000000_3856,19734500000000_3856,0.24,0,98.37,0,1.63,100,40.02,NA,69213,77,NA,NA,NA,61.89,34.92,58.64,29.85,1,1,1,NA,NA,9.51
19650600000000_3863,19650600000000_3863,0.24,0,100,0,0,100,37.64,1959,92574,10,NA,NA,NA,35.45,34.92,55.16,12.15,1,1,1,NA,NA,8.75
33752000000000_73,33752000000000_73,0.25,0,84.29,0,15.71,100,39.28,2002,70227,40,NA,NA,NA,38.17,31.72,34.46,22.5,1,1,1,NA,NA,16.55
33752000000000_74,33752000000000_74,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.28,2002,70227,40,NA,NA,NA,38.17,31.72,34.46,22.5,1,1,1,NA,NA,16.55
33752000000000_75,33752000000000_75,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.28,2002,70227,40,NA,NA,NA,38.17,31.72,34.46,22.5,1,1,1,NA,NA,16.55
33752000000000_76,33752000000000_76,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.28,2002,70227,40,NA,NA,NA,38.17,31.72,34.46,22.5,1,1,1,NA,NA,16.55
56768300000000_170,56768300000000_170,0.25,0,100,0,0,100,38.24,1960,29564,91,NA,NA,NA,45.4,26.69,42.86,24.05,1,1,1,NA,NA,21.26
30736400000000_214,30736400000000_214,0.25,0,99.2,0,0.8,100,39.82,1958,117826,45,NA,NA,NA,38.35,22.48,47.44,19.85,1,1,1,NA,NA,16
15739100000000_280,15739100000000_280,0.25,0,100,0,0,100,40.34,1953,28589,90,NA,NA,NA,59.59,27.08,50.25,15.95,1,1,1,NA,NA,17.15
15739100000000_281,15739100000000_281,0.25,0,100,0,0,100,40.34,1953,28589,90,NA,NA,NA,59.59,27.08,50.25,15.95,1,1,1,NA,NA,17.15
15739100000000_282,15739100000000_282,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.34,1953,28589,90,NA,NA,NA,59.59,27.08,50.25,15.95,1,1,1,NA,NA,17.15
15739100000000_283,15739100000000_283,0.25,0,100,0,0,100,40.34,1953,28589,90,NA,NA,NA,59.59,27.08,50.25,15.95,1,1,1,NA,NA,17.15
15739100000000_284,15739100000000_284,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.34,1953,28589,90,NA,NA,NA,59.59,27.08,50.25,15.95,1,1,1,NA,NA,17.15
15634000000000_392,15634000000000_392,0.25,0,100,0,0,100,39.98,NA,NA,75,65.68,NA,NA,49.02,27.08,43.7,NA,1,1,1,NA,635.5,9.68
15634000000000_393,15634000000000_393,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.98,NA,NA,75,65.68,NA,NA,49.02,27.08,43.7,NA,1,1,1,NA,635.5,9.68
56725500000000_427,56725500000000_427,0.25,0,95.87,0,4.13,100,34.55,1966,35568,25,NA,NA,NA,47.15,26.69,37.76,24.45,1,1,1,NA,NA,60.2
36676800000000_463,36676800000000_463,0.25,0,91,0,9,100,35.93,2001,NA,57,NA,NA,NA,24.89,34.44,68.6,19.65,1,1,1,NA,NA,45.59
33670300000000_477,33670300000000_477,0.25,0,99.52,0,0.48,100,36.86,1927,123274,74,NA,NA,NA,31.81,31.72,45.33,11.05,1,1,1,NA,NA,15.48
30666700000000_817,30666700000000_817,0.25,0,98.88,0,1.12,100,38.48,NA,73339,75,NA,NA,241,50.53,22.48,55.73,14.4,1,1,1,NA,NA,13.7
33670300000000_823,33670300000000_823,0.25,0,99.28,0,0.72,100,38.33,NA,164812,74,NA,NA,NA,31.81,31.72,45.33,8.45,1,1,1,NA,NA,23.77
33670300000000_824,33670300000000_824,0.25,0,74.98,0.08,24.94,100,34.98,2007,96923,74,NA,NA,NA,25.31,31.72,44.79,12.25,1,1,1,NA,NA,19.09
36676800000000_845,36676800000000_845,0.25,0,99.36,0,0.64,100,38.28,NA,80179,57,NA,NA,NA,37.17,34.44,50.81,25.75,1,1,1,NA,NA,9.99
36676800000000_846,36676800000000_846,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.28,NA,80179,57,NA,NA,NA,37.17,34.44,50.81,25.75,1,1,1,NA,NA,9.99
19650600000000_872,19650600000000_872,0.25,0,98.57,0,1.43,100,37.36,1957,193438,10,NA,NA,NA,34.71,34.92,65.14,11.95,1,1,1,NA,NA,13.25
33672200000000_1042,33672200000000_1042,0.25,0,83.56,0,16.44,100,36.1,2009,142321,96,NA,NA,NA,23.94,31.72,43.26,12.8,1,1,1,NA,NA,17.5
19647300000000_1062,19647300000000_1062,0.25,0,100,0,0,100,35.99,NA,117008,80,NA,NA,NA,32.48,34.92,43.28,15.45,1,1,1,NA,NA,6.11
30665000000000_1121,30665000000000_1121,0.25,0,99.8,0,0.2,100,35.7,NA,143438,18,NA,NA,NA,29.93,22.48,50.89,13.85,1,1,1,NA,NA,16.92
19643300000000_1122,19643300000000_1122,0.25,0.08,97.22,0,2.7,100,38.3,NA,90972,26,NA,NA,NA,35.9,34.92,51.21,14.35,1,1,1,NA,NA,11.28
19643300000000_1123,19643300000000_1123,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.3,NA,90972,26,NA,NA,NA,35.9,34.92,51.21,14.35,1,1,1,NA,NA,11.28
19643300000000_1177,19643300000000_1177,0.25,0,100,0,0,100,37.7,NA,97431,26,NA,NA,NA,35.1,34.92,67.43,22.3,1,1,1,NA,NA,12.04
19647300000000_1193,19647300000000_1193,0.25,0,100,0,0,100,38.26,NA,NA,80,NA,NA,NA,94.42,34.92,62.9,36.55,1,1,1,NA,NA,16.43
19647300000000_1194,19647300000000_1194,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.26,NA,NA,80,NA,NA,NA,94.42,34.92,62.9,36.55,1,1,1,NA,NA,16.43
16639300000000_1228,16639300000000_1228,0.25,0,99.37,0,0.63,100,39.68,1998,64013,85,NA,NA,NA,108.13,42.51,54.42,18.9,1,1,1,NA,NA,18.84
16639300000000_1231,16639300000000_1231,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.68,1998,64013,85,NA,NA,NA,108.13,42.51,54.42,18.9,1,1,1,NA,NA,18.84
15634000000000_1248,15634000000000_1248,0.25,0,98.88,0,1.12,100,39.73,2004,NA,75,NA,NA,NA,49.02,27.08,43.7,24.15,1,1,1,NA,NA,11.57
15634000000000_1249,15634000000000_1249,0.25,0,100,0,0,100,40.1,2004,NA,75,NA,NA,NA,49.02,27.08,43.7,24.15,1,1,1,NA,NA,11.57
33670300000000_1303,33670300000000_1303,0.25,0,86.19,0,13.81,100,38.02,NA,66085,74,NA,NA,NA,34.96,31.72,44.14,23.25,1,1,1,NA,NA,24.12
19734500000000_1479,19734500000000_1479,0.25,0,99.59,0,0.41,100,40.47,NA,82917,77,NA,NA,NA,25.99,34.92,41.36,12.5,1,1,1,NA,NA,42.41
16639200000000_1484,16639200000000_1484,0.25,0,100,0,0,100,40.58,1994,71375,80,NA,NA,NA,108.13,42.51,57.99,29.55,1,1,1,NA,NA,12.51
19734500000000_1554,19734500000000_1554,0.25,0,88.33,0,11.67,100,40.22,1961,NA,77,NA,NA,NA,28.38,34.92,38.12,13.8,1,1,1,NA,NA,10.02
19647300000000_1625,19647300000000_1625,0.25,0,100,0,0,100,37.33,NA,NA,80,NA,NA,NA,103.05,34.92,54.49,32.95,1,1,1,NA,NA,9.22
19734500000000_1670,19734500000000_1670,0.25,0,99.84,0,0.16,100,40.8,NA,NA,77,NA,NA,NA,52.64,34.92,59.83,25.45,1,1,1,NA,NA,15.29
36678500000000_1702,36678500000000_1702,0.25,0,97.58,0,2.42,100,41.89,NA,69583,90,NA,NA,NA,77.93,34.44,52.06,31.55,1,1,1,NA,NA,17.52
19649100000000_1815,19649100000000_1815,0.25,0,97.49,0,2.51,100,39.14,NA,NA,95,NA,NA,NA,74.95,34.92,40.03,36.25,1,1,1,NA,NA,19.18
30666700000000_1817,30666700000000_1817,0.25,0,99.23,0,0.77,100,39.55,NA,42314,75,NA,NA,241,54.88,22.48,59.15,17.65,1,1,1,NA,NA,13.82
36676900000000_1883,36676900000000_1883,0.25,0,100,0,0,100,40.11,NA,94327,82,NA,NA,NA,49.37,34.44,43.11,39.4,1,1,1,NA,NA,16.05
19650500000000_1969,19650500000000_1969,0.25,0,61.3,0,38.7,100,42.64,NA,109881,79,NA,NA,NA,40.87,34.92,34.05,22.85,1,1,1,NA,NA,11.08
30665000000000_2166,30665000000000_2166,0.25,0,100,0,0,100,35.83,NA,87250,18,NA,NA,NA,28.14,22.48,45.61,NA,1,1,1,NA,NA,NA
19643500000000_2218,19643500000000_2218,0.25,0,99.91,0,0.09,100,37.53,2014,NA,23,NA,NA,NA,35.45,34.92,46.32,NA,1,1,1,NA,NA,NA
33752000000000_2404,33752000000000_2404,0.25,0,50.26,0,49.74,100,42.72,2019,72857,40,NA,NA,NA,33.17,31.72,39.06,NA,1,1,1,NA,NA,NA
33752000000000_2405,33752000000000_2405,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,42.72,2019,72857,40,NA,NA,NA,33.17,31.72,39.06,NA,1,1,1,NA,NA,NA
33752000000000_2406,33752000000000_2406,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,42.72,2019,72857,40,NA,NA,NA,33.17,31.72,39.06,NA,1,1,1,NA,NA,NA
36678500000000_2581,36678500000000_2581,0.25,0,99.35,0,0.65,100,40.45,NA,45987,90,NA,NA,NA,77.93,34.44,53.92,NA,1,1,1,NA,NA,NA
19645000000000_2589,19645000000000_2589,0.25,0,100,0,0,100,39.26,NA,62275,87,NA,NA,NA,65.92,34.92,63.54,11,1,1,1,NA,NA,7.5
19650600000000_2611,19650600000000_2611,0.25,0,98.26,0,1.74,100,37.39,1955,193438,10,NA,NA,NA,34.71,34.92,65.14,7.6,1,1,1,NA,NA,51.65
19648200000000_2777,19648200000000_2777,0.25,0,98.98,0,1.02,100,39.55,NA,NA,98,NA,NA,NA,47.95,34.92,65.99,31.05,1,1,1,NA,NA,25.97
56725500000000_2791,56725500000000_2791,0.25,0,100,0,0,100,37.2,NA,47199,25,521.14,NA,NA,36.53,26.69,40.68,NA,1,1,1,NA,456,0.88
19650600000000_2807,19650600000000_2807,0.25,0,91.57,0,8.43,100,37.22,1959,89417,10,NA,NA,NA,31.54,34.92,59.95,10.4,1,1,1,NA,NA,13.35
19647300000000_3002,19647300000000_3002,0.25,12.62,84.05,0,3.32,100,34.15,NA,NA,80,NA,NA,NA,25.2,34.92,54.37,10.15,1,1,1,NA,NA,14.93
16639200000000_3027,16639200000000_3027,0.25,0,100,0,0,100,40.27,NA,56976,80,NA,NA,NA,108.13,42.51,54.42,22.25,1,1,1,NA,NA,15.48
16639200000000_3028,16639200000000_3028,0.25,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.27,NA,56976,80,NA,NA,NA,108.13,42.51,54.42,22.25,1,1,1,NA,NA,15.48
33670300000000_3034,33670300000000_3034,0.25,0,100,0,0,100,38.45,2007,164812,74,NA,NA,NA,31.81,31.72,45.33,19.15,1,1,1,NA,NA,15.05
36678500000000_3075,36678500000000_3075,0.25,0,99.51,0,0.49,100,40.08,NA,69167,90,NA,NA,NA,69.21,34.44,56.36,35.4,1,1,1,NA,NA,13.5
19734500000000_3343,19734500000000_3343,0.25,0,100,0,0,100,39.93,NA,NA,77,NA,NA,NA,52.64,34.92,59.83,20.5,1,1,1,NA,NA,9.88
19651400000000_3565,19651400000000_3565,0.25,14.86,79.52,0,5.62,100,41.15,1994,NA,14,NA,NA,NA,19.26,34.92,37.86,9.95,1,1,1,NA,NA,104.75
30665600000000_3654,30665600000000_3654,0.25,0,100,0,0,100,39.95,NA,59808,19,NA,NA,NA,47.28,22.48,51.27,23.95,1,1,1,NA,NA,19
19734500000000_3845,19734500000000_3845,0.25,0,96.83,0,3.17,100,39.97,NA,82250,77,NA,NA,NA,24.82,34.92,60.98,10.95,1,1,1,NA,NA,7.2
19650600000000_223,19650600000000_223,0.26,0,98.8,0,1.2,100,36.42,1957,123026,10,NA,NA,NA,26.42,34.92,55.52,4.25,1,1,1,NA,NA,11.35
19734500000000_246,19734500000000_246,0.26,0,98.56,0,1.44,100,39.47,1960,113152,77,NA,NA,NA,28.38,34.92,30.59,8.35,1,1,1,NA,NA,7.11
15634000000000_391,15634000000000_391,0.26,0,100,0,0,100,39.66,NA,NA,75,65.68,NA,NA,49.02,27.08,47.92,NA,1,1,1,NA,635.5,9.68
33670300000000_398,33670300000000_398,0.26,0,97.29,0,2.71,100,37.36,1989,149196,74,NA,NA,NA,22.31,31.72,48.97,14.75,1,1,1,NA,NA,62.06
33670300000000_400,33670300000000_400,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.36,1989,149196,74,NA,NA,NA,22.31,31.72,48.97,14.75,1,1,1,NA,NA,62.06
56725500000000_428,56725500000000_428,0.26,0,90.36,0,9.64,100,33.98,1966,35568,25,NA,NA,NA,47.15,26.69,37.76,24.45,1,1,1,NA,NA,60.2
19734500000000_628,19734500000000_628,0.26,0,99.04,0,0.96,100,38.71,NA,52212,77,NA,NA,NA,73.09,34.92,54.82,18.65,1,1,1,NA,NA,10.76
19734500000000_629,19734500000000_629,0.26,0,100,0,0,100,38.89,NA,64539,77,NA,NA,NA,73.09,34.92,54.82,18.65,1,1,1,NA,NA,10.76
30666700000000_646,30666700000000_646,0.26,0,100,0,0,100,37.49,1963,81330,75,NA,NA,241,48.82,22.48,45.98,18.8,1,1,1,NA,NA,7.3
36678500000000_825,36678500000000_825,0.26,0,91.44,0,8.56,100,37.64,1994,83056,90,NA,NA,NA,48.73,34.44,43.1,27.2,1,1,1,NA,NA,12.37
29103000000000_950,29103000000000_950,0.26,0,57.73,0,42.27,100,39.09,2014,NA,65,34.36,NA,NA,62.2,27.08,43.26,NA,1,1,1,NA,1145,33.33
36678500000000_965,36678500000000_965,0.26,0,84.8,0,15.2,100,37.05,NA,NA,90,NA,NA,NA,48.73,34.44,43.1,29.15,1,1,1,NA,NA,28.28
19650600000000_1004,19650600000000_1004,0.26,0,100,0,0,100,36.77,1928,171333,10,NA,NA,NA,23.87,34.92,45.01,10.45,1,1,1,NA,NA,10.95
30666700000000_1060,30666700000000_1060,0.26,0,100,0,0,100,38.05,NA,74583,75,NA,NA,241,41.49,22.48,54.14,19.5,1,1,1,NA,NA,7.17
36678500000000_1106,36678500000000_1106,0.26,0,100,0,0,100,40.64,NA,55952,90,NA,NA,NA,77.93,34.44,48.34,35.6,1,1,1,NA,NA,17.37
30666700000000_1117,30666700000000_1117,0.26,0,100,0,0,100,37.55,NA,73083,75,NA,NA,241,48.82,22.48,45.98,15.55,1,1,1,NA,NA,18.01
19643300000000_1176,19643300000000_1176,0.26,0,91.73,0,8.27,100,37.91,NA,83450,26,NA,NA,NA,35.1,34.92,67.43,22.3,1,1,1,NA,NA,12.04
19649100000000_1240,19649100000000_1240,0.26,0,98.33,0,1.67,100,37.76,NA,NA,95,NA,NA,NA,67.95,34.92,52.89,31.25,1,1,1,NA,NA,13.63
30666700000000_1251,30666700000000_1251,0.26,1.54,94.1,0,4.36,100,36.6,2007,87772,75,NA,NA,241,48.82,22.48,58.86,10.85,1,1,1,NA,NA,24.79
19650600000000_1274,19650600000000_1274,0.26,0,98.18,0,1.82,100,36.96,1961,110000,10,NA,NA,NA,23.87,34.92,45.01,5.7,1,1,1,NA,NA,15.8
19643300000000_1420,19643300000000_1420,0.26,0,97.67,0,2.33,100,36.84,NA,85500,26,NA,NA,NA,35.1,34.92,67.43,15.55,1,1,1,NA,NA,9.11
19643300000000_1423,19643300000000_1423,0.26,0,100,0,0,100,36.84,NA,85500,26,NA,NA,NA,35.1,34.92,67.43,15.55,1,1,1,NA,NA,9.11
54719900000000_1458,54719900000000_1458,0.26,0,99.02,0,0.98,100,38.85,NA,54323,52,NA,NA,NA,48.99,28.45,48.85,29.35,1,1,1,NA,NA,12.4
54719900000000_1459,54719900000000_1459,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.85,NA,54323,52,NA,NA,NA,48.99,28.45,48.85,29.35,1,1,1,NA,NA,12.4
19649100000000_1528,19649100000000_1528,0.26,0,88.63,0,11.37,100,38.34,1956,NA,95,NA,NA,NA,56.6,34.92,75.08,35.5,1,1,1,NA,NA,13.29
19645800000000_1582,19645800000000_1582,0.26,0,99.52,0,0.48,100,37.42,NA,77917,28,NA,NA,NA,40.41,34.92,41.16,14.25,1,1,1,NA,NA,11.33
30665600000000_1628,30665600000000_1628,0.26,3.21,91.03,0,5.77,100,32.68,NA,85441,19,NA,NA,NA,26.73,22.48,36.4,15.1,1,1,1,NA,NA,31.5
19651400000000_1680,19651400000000_1680,0.26,0,36.55,0,63.45,100,39.98,NA,132321,14,NA,NA,NA,24.8,34.92,48.21,34.6,1,1,1,NA,NA,2
19645000000000_1686,19645000000000_1686,0.26,0,100,0,0,100,40.27,NA,59621,87,NA,NA,NA,45.12,34.92,65.51,18,1,1,1,NA,NA,13.88
19643300000000_1750,19643300000000_1750,0.26,0,100,0,0,100,37.61,NA,62059,26,NA,NA,NA,39.19,34.92,53.61,11.25,1,1,1,NA,NA,13.73
19643300000000_1751,19643300000000_1751,0.26,0,100,0,0,100,37.61,NA,62059,26,NA,NA,NA,39.19,34.92,53.61,11.25,1,1,1,NA,NA,13.73
36676800000000_1801,36676800000000_1801,0.26,0,92.91,0,7.09,100,38.36,NA,97833,57,NA,NA,NA,40.13,34.44,51.33,11.35,1,1,1,NA,NA,12.12
19649100000000_1870,19649100000000_1870,0.26,0,99.04,0,0.96,100,38.42,NA,79138,95,NA,NA,NA,78.05,34.92,51.83,31.35,1,1,1,NA,NA,18.04
