Order,UID,School_ID,CDS_Code,char_prem_id,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Percent_LandCoverTotal,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,StudentEnrollment_mean,Staff,Student_Staff_Ratio,Diversity_Index,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,EEM,EE_Retrofit_Type,retrofit,ndvi_median_binary,retrofit_and_ndvi,Average_NDVI_median
721,30103100000000_3508,30103100000000_3508,3.01031E+13,2868414,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
722,30103100000000_3509,30103100000000_3509,3.01031E+13,2868415,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
723,30103100000000_3510,30103100000000_3510,3.01031E+13,2868416,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
724,30103100000000_3511,30103100000000_3511,3.01031E+13,2868417,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
725,30103100000000_3512,30103100000000_3512,3.01031E+13,2868418,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
726,30103100000000_3513,30103100000000_3513,3.01031E+13,2868419,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
727,30103100000000_3514,30103100000000_3514,3.01031E+13,2868421,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
728,30103100000000_3515,30103100000000_3515,3.01031E+13,2868422,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
729,30103100000000_3516,30103100000000_3516,3.01031E+13,2868423,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
730,30103100000000_3517,30103100000000_3517,3.01031E+13,2868425,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
731,30103100000000_3518,30103100000000_3518,3.01031E+13,2868428,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
732,30103100000000_3519,30103100000000_3519,3.01031E+13,4665189,0.14,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.98,2017,NA,83,110,2.3,47.83,NA,NA,28.96,22.48,51.5,NA,NA,NA,0,0,0,NA
733,19651500000000_3633,19651500000000_3633,1.96515E+13,4752377,0.14,0,12.4,0,87.6,100,41.39,NA,54618,97,NA,21.42,NA,NA,NA,110.17,34.92,28.03,41.15,NA,NA,0,0,0,NA
734,19648100000000_3817,19648100000000_3817,1.96481E+13,1132726,0.14,0,100,0,0,100,41.22,NA,76500,68,NA,13.67,NA,NA,NA,72.44,34.92,57.24,22.05,NA,NA,0,0,0,NA
735,36677800000000_3862,36677800000000_3862,3.66778E+13,10062132,0.14,0,45.14,0,54.86,100,43.98,NA,NA,84,NA,40.58,NA,NA,NA,54.19,34.44,22.08,39.8,NA,NA,0,0,0,NA
736,30103100000000_24,30103100000000_24,3.01031E+13,2010511,0.15,0,99.52,0,0.48,100,36.53,1980,85856,83,NA,30.1,NA,NA,NA,15.91,22.48,62.54,8.2,NA,NA,0,0,0,NA
737,30103100000000_25,30103100000000_25,3.01031E+13,5955907,0.15,0,100,0,0,100,36.83,1980,85856,83,NA,30.1,NA,NA,NA,15.91,22.48,62.54,8.2,NA,NA,0,0,0,NA
738,19648100000000_102,19648100000000_102,1.96481E+13,10283967,0.15,0,99.84,0,0.16,100,40.1,2011,66250,68,NA,16.88,NA,NA,NA,57.34,34.92,59.36,14.4,NA,NA,0,0,0,NA
739,33671700000000_465,33671700000000_465,3.36717E+13,6896099,0.15,0,99.12,0,0.88,100,46.97,1990,33988,96,869,19.2,45.27,NA,NA,26.26,31.72,27.49,NA,NA,NA,0,0,0,NA
740,36750800000000_640,36750800000000_640,3.67508E+13,1336778,0.15,0.08,76.73,0,23.19,100,39.36,1961,69926,39,NA,13.56,NA,NA,NA,87.61,34.44,21.33,45.1,NA,NA,0,0,0,NA
741,19649070000000_652,19649070000000_652,1.964907e+13,404516,0.15,0,99.52,0,0.48,100,38.76,NA,32000,0,1590,NA,NA,NA,161,81.58,34.92,57.05,30.2,NA,NA,0,0,0,NA
742,19645010000000_724,19645010000000_724,1.964501e+13,8986315,0.15,0,100,0,0,100,40.43,NA,39477,84,NA,NA,NA,NA,NA,51.4,34.92,74.1,13.65,NA,NA,0,0,0,NA
743,30665480000000_730,30665480000000_730,3.066548e+13,9840673,0.15,0,99.92,0,0.08,100,37.73,NA,136061,0,NA,NA,NA,NA,NA,32.83,22.48,60.31,13.1,NA,NA,0,0,0,NA
744,19647330000000_737,19647330000000_737,1.964733e+13,10276738,0.15,0,100,0,0,100,40.45,NA,64861,0,158192,NA,NA,0.47,20747,67.65,34.92,58.47,28.75,NA,NA,0,0,0,NA
745,33751800000000_919,33751800000000_919,3.37518E+13,2016948,0.15,0,97.69,0,2.31,100,40.91,1884,33958,64,NA,18.3,NA,NA,NA,57.48,31.72,46.07,41.65,NA,NA,0,0,0,NA
746,33751800000000_920,33751800000000_920,3.37518E+13,6400599,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.91,1884,33958,64,NA,18.3,NA,NA,NA,57.48,31.72,46.07,41.65,NA,NA,0,0,0,NA
747,19644500000000_1102,19644500000000_1102,1.96445E+13,4540804,0.15,0,100,0,0,100,39.33,NA,59022,75,NA,13.15,NA,NA,NA,33.3,34.92,69.48,32.55,NA,NA,0,0,0,NA
748,33670600000000_1110,33670600000000_1110,3.36706E+13,712265,0.15,0,100,0,0,100,44.83,NA,NA,91,746,12.28,60.77,NA,NA,22.22,31.72,22.99,NA,NA,NA,0,0,0,NA
749,33670600000000_1111,33670600000000_1111,3.36706E+13,9956498,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,44.83,NA,NA,91,746,12.28,60.77,NA,NA,22.22,31.72,22.99,NA,NA,NA,0,0,0,NA
750,19646300000000_1162,19646300000000_1162,1.96463E+13,2578409,0.15,0,100,0,0,100,38.45,2013,46875,49,75,3.25,23.08,NA,NA,93.09,34.92,50.16,NA,NA,NA,0,0,0,NA
751,19646300000000_1163,19646300000000_1163,1.96463E+13,6618859,0.15,0,100,0,0,100,38.33,2013,46875,49,75,3.25,23.08,NA,NA,93.09,34.92,50.16,NA,NA,NA,0,0,0,NA
752,19646300000000_1165,19646300000000_1165,1.96463E+13,7051524,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.33,2013,46875,49,75,3.25,23.08,NA,NA,93.09,34.92,50.16,NA,NA,NA,0,0,0,NA
753,19646300000000_1166,19646300000000_1166,1.96463E+13,7051525,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.33,2013,46875,49,75,3.25,23.08,NA,NA,93.09,34.92,50.16,NA,NA,NA,0,0,0,NA
754,19753300000000_1188,19753300000000_1188,1.97533E+13,2410882,0.15,2.7,95.27,0.76,1.27,100,33.7,NA,250000,3,NA,25.75,NA,NA,NA,13.27,34.92,42.12,5.75,NA,NA,0,0,0,NA
755,19646300000000_1279,19646300000000_1279,1.96463E+13,10188192,0.15,0,100,0,0,100,38.8,NA,56771,49,NA,11.88,NA,NA,NA,93.43,34.92,44.37,39.65,NA,NA,0,0,0,NA
756,36677400000000_1358,36677400000000_1358,3.66774E+13,430371,0.15,0,17.09,0,82.91,100,40.58,2014,NA,49,289,3.13,92.48,NA,NA,55.93,34.44,50.58,NA,NA,NA,0,0,0,NA
757,36677400000000_1359,36677400000000_1359,3.66774E+13,733377,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.58,2014,NA,49,289,3.13,92.48,NA,NA,55.93,34.44,50.58,NA,NA,NA,0,0,0,NA
758,36677400000000_1360,36677400000000_1360,3.66774E+13,7017186,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.58,2014,NA,49,289,3.13,92.48,NA,NA,55.93,34.44,50.58,NA,NA,NA,0,0,0,NA
759,19646900000000_1449,19646900000000_1449,1.96469E+13,9399551,0.15,0,99.61,0,0.39,100,38.33,2006,NA,90,NA,24.69,NA,NA,NA,61.84,34.92,64.38,17.1,NA,NA,0,0,0,NA
760,15737400000000_1664,15737400000000_1664,1.57374E+13,10293188,0.15,0,85.22,0,14.78,100,42.48,1961,83523,51,NA,11.57,NA,NA,NA,70.82,27.08,30.15,19.05,NA,NA,0,0,0,NA
761,14632700000000_2152,14632700000000_2152,1.46327E+13,1441769,0.15,15.71,37.46,0,46.83,100,41.66,1991,73259,5,NA,NA,NA,NA,NA,10.2,34.44,44.97,NA,NA,NA,0,0,0,NA
762,33670660000000_2204,33670660000000_2204,3.367066e+13,5713525,0.15,0,100,0,0,100,40.91,NA,33958,0,NA,NA,NA,NA,NA,57.48,31.72,46.07,NA,NA,NA,0,0,0,NA
763,33670660000000_2213,33670660000000_2213,3.367066e+13,6184509,0.15,0,98.13,0,1.88,100,40.9,NA,33958,0,NA,NA,NA,NA,NA,57.48,31.72,46.07,NA,NA,NA,0,0,0,NA
764,14632700000000_2214,14632700000000_2214,1.46327E+13,6193073,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,41.66,1991,73259,5,NA,NA,NA,NA,NA,10.2,34.44,44.97,NA,NA,NA,0,0,0,NA
765,30742500000000_2235,30742500000000_2235,3.07425E+13,6599062,0.15,0,99.44,0,0.56,100,36.53,NA,99551,0,NA,NA,NA,NA,NA,15.91,22.48,62.54,NA,NA,NA,0,0,0,NA
766,10623800000000_2379,10623800000000_2379,1.06238E+13,9742723,0.15,0.48,94.01,0,5.51,100,40.34,2017,71908,96,NA,NA,NA,NA,53.5,43.8,34.44,58.11,NA,NA,NA,0,0,0,NA
767,19648400000000_2409,19648400000000_2409,1.96484E+13,10276181,0.15,0,99.9,0,0.1,100,39.54,NA,65924,81,NA,NA,NA,NA,NA,54.67,34.92,64.7,NA,NA,NA,0,0,0,NA
768,19646300000000_2422,19646300000000_2422,1.96463E+13,133629,0.15,0,100,0,0,100,38.36,2009,22668,49,NA,NA,NA,NA,NA,96.5,34.92,46.57,NA,NA,NA,0,0,0,NA
769,19112000000000_2517,19112000000000_2517,1.9112E+13,7015140,0.15,0,100,0,0,100,39.14,NA,59022,0,NA,NA,NA,NA,NA,33.3,34.92,69.48,NA,NA,NA,0,0,0,NA
770,19645200000000_2562,19645200000000_2562,1.96452E+13,9346727,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.43,NA,39477,84,NA,NA,NA,NA,NA,51.4,34.92,74.1,NA,NA,NA,0,0,0,NA
771,33751800000000_2713,33751800000000_2713,3.37518E+13,9290700,0.15,0,71.05,0,28.95,100,41.03,NA,33958,64,NA,65.96,NA,NA,NA,57.48,31.72,46.07,63.7,NA,NA,0,0,0,NA
772,33751800000000_2714,33751800000000_2714,3.37518E+13,9341377,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.96,NA,33958,64,NA,65.96,NA,NA,NA,57.48,31.72,46.07,63.7,NA,NA,0,0,0,NA
773,19650400000000_2940,19650400000000_2940,1.96504E+13,7032139,0.15,0,100,0,0,100,39.52,1928,NA,88,NA,17.81,NA,NA,NA,45.04,34.92,68.14,13.85,NA,NA,0,0,0,NA
774,19650400000000_2941,19650400000000_2941,1.96504E+13,7032140,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.52,1928,NA,88,NA,17.81,NA,NA,NA,45.04,34.92,68.14,13.85,NA,NA,0,0,0,NA
775,19650000000000_2964,19650000000000_2964,1.965E+13,672303,0.15,2.79,79.09,0,18.12,100,43.17,NA,NA,22,NA,17.25,NA,NA,NA,58.78,34.92,46.97,16.9,NA,NA,0,0,0,NA
776,19650000000000_2965,19650000000000_2965,1.965E+13,686769,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,43.17,NA,NA,22,NA,17.25,NA,NA,NA,58.78,34.92,46.97,16.9,NA,NA,0,0,0,NA
777,19650000000000_2966,19650000000000_2966,1.965E+13,5908457,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,43.17,NA,NA,22,NA,17.25,NA,NA,NA,58.78,34.92,46.97,16.9,NA,NA,0,0,0,NA
778,33752400000000_3559,33752400000000_3559,3.37524E+13,7080811,0.15,0,89.39,0,10.61,100,40.59,NA,NA,80,NA,19.77,NA,NA,NA,57.29,31.72,28.56,37.5,NA,NA,0,0,0,NA
779,33670800000000_3745,33670800000000_3745,3.36708E+13,10067276,0.15,0,100,0,0,100,42.19,NA,47917,92,NA,24.48,NA,NA,NA,55.09,31.72,36.18,46.1,NA,NA,0,0,0,NA
780,19645900000000_3864,19645900000000_3864,1.96459E+13,6470346,0.15,0,100,0,0,100,39.67,NA,NA,81,NA,32.99,NA,NA,NA,77.65,34.92,56.45,40.5,NA,NA,0,0,0,NA
781,19645900000000_3865,19645900000000_3865,1.96459E+13,6602775,0.15,0,100,0,0,100,39.7,NA,NA,81,NA,32.99,NA,NA,NA,77.65,34.92,56.45,40.5,NA,NA,0,0,0,NA
782,19645900000000_3866,19645900000000_3866,1.96459E+13,7030211,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.7,NA,NA,81,NA,32.99,NA,NA,NA,77.65,34.92,56.45,40.5,NA,NA,0,0,0,NA
783,19646900000000_232,19646900000000_232,1.96469E+13,7513341,0.16,0,100,0,0,100,38.36,NA,NA,90,NA,28.08,NA,NA,NA,61.84,34.92,64.38,24.45,NA,NA,0,0,0,NA
784,54722600000000_637,54722600000000_637,5.47226E+13,8969098,0.16,0,99.47,0,0.53,100,41.53,NA,NA,71,NA,22.89,NA,NA,NA,46.89,28.45,70.44,18.8,NA,NA,0,0,0,NA
785,19647330000000_663,19647330000000_663,1.964733e+13,1816156,0.16,0,100,0,0,100,41.09,NA,52031,0,158192,NA,NA,0.47,20747,44.43,34.92,71.78,28.75,NA,NA,0,0,0,NA
786,36679340000000_683,36679340000000_683,3.667934e+13,6408441,0.16,0,91.05,0,8.95,100,40.28,1915,54875,0,1790.5,NA,NA,NA,199,94.91,34.44,43.08,17.95,NA,NA,0,0,0,NA
787,19757130000000_696,19757130000000_696,1.975713e+13,6947475,0.16,0,100,0,0,100,41.46,NA,72226,0,NA,NA,NA,NA,NA,33.33,34.92,57.32,9.7,NA,NA,0,0,0,NA
788,36679340000000_709,36679340000000_709,3.667934e+13,7036246,0.16,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.28,NA,54875,0,1790.5,NA,NA,NA,199,94.91,34.44,43.08,17.95,NA,NA,0,0,0,NA
789,19648160000000_762,19648160000000_762,1.964816e+13,4778132,0.16,2.47,85.71,0,11.82,100,39.58,NA,58194,0,NA,NA,NA,NA,NA,73.28,34.92,69.27,26.1,NA,NA,0,0,0,NA
790,36678800000000_847,36678800000000_847,3.66788E+13,6535739,0.16,0,88.48,0,11.52,100,40.7,1994,23750,88,NA,8.77,NA,NA,NA,68.59,34.44,45.85,28.3,NA,NA,0,0,0,NA
791,19645900000000_967,19645900000000_967,1.96459E+13,1839303,0.16,0,100,0,0,100,38.35,NA,56450,81,NA,26.38,NA,NA,NA,77.65,34.92,45.79,28.15,NA,NA,0,0,0,NA
792,19651300000000_1066,19651300000000_1066,1.96513E+13,7053008,0.16,0,98.33,0,1.67,100,40.22,NA,NA,75,NA,29.14,NA,NA,NA,45.04,34.92,68.14,55.85,NA,NA,0,0,0,NA
793,36750800000000_1190,36750800000000_1190,3.67508E+13,8558906,0.16,0,21.04,0,78.96,100,43.15,1999,77969,39,NA,39.25,NA,NA,NA,98.07,34.44,16.16,40.95,NA,NA,0,0,0,NA
794,19648100000000_1206,19648100000000_1206,1.96481E+13,7039318,0.16,0,100,0,0,100,40.27,NA,80147,68,NA,23.79,NA,NA,NA,57.34,34.92,50.33,28.8,NA,NA,0,0,0,NA
795,19648100000000_1207,19648100000000_1207,1.96481E+13,7039319,0.16,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.27,NA,80147,68,NA,23.79,NA,NA,NA,57.34,34.92,50.33,28.8,NA,NA,0,0,0,NA
796,19648700000000_1319,19648700000000_1319,1.96487E+13,9780366,0.16,0,100,0,0,100,38.72,2005,39879,6,NA,11.19,NA,NA,NA,50.24,34.92,69.64,30.5,NA,NA,0,0,0,NA
797,19646300000000_1533,19646300000000_1533,1.96463E+13,7014499,0.16,0,100,0,0,100,38.53,1925,61763,49,NA,12,NA,NA,NA,96.5,34.92,46.57,39.9,NA,NA,0,0,0,NA
798,19646300000000_1534,19646300000000_1534,1.96463E+13,7014500,0.16,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.53,1925,61763,49,NA,12,NA,NA,NA,96.5,34.92,46.57,39.9,NA,NA,0,0,0,NA
799,19646300000000_1535,19646300000000_1535,1.96463E+13,7014501,0.16,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.53,1925,61763,49,NA,12,NA,NA,NA,96.5,34.92,46.57,39.9,NA,NA,0,0,0,NA
800,19646300000000_1536,19646300000000_1536,1.96463E+13,7014502,0.16,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.53,1925,61763,49,NA,12,NA,NA,NA,96.5,34.92,46.57,39.9,NA,NA,0,0,0,NA
801,30664600000000_1804,30664600000000_1804,3.06646E+13,7032578,0.16,0,100,0,0,100,38.64,NA,64621,58,NA,15.34,NA,NA,NA,46.72,22.48,59.81,29.3,NA,NA,0,0,0,NA
802,36678300000000_2005,36678300000000_2005,3.66783E+13,10074513,0.16,0,97.19,0,2.81,100,41.03,2018,72200,85,430.5,3.59,120.08,NA,NA,67.1,34.44,25.15,NA,NA,NA,0,0,0,NA
803,36678300000000_2006,36678300000000_2006,3.66783E+13,10074514,0.16,0,100,0,0,100,41.09,2018,72200,85,430.5,3.59,120.08,NA,NA,67.1,34.44,25.15,NA,NA,NA,0,0,0,NA
804,15737400000000_2229,15737400000000_2229,1.57374E+13,6553412,0.16,0,50.32,0,49.68,100,42.46,NA,32500,51,NA,NA,NA,NA,NA,70.82,27.08,24.46,NA,NA,NA,0,0,0,NA
805,36678400000000_2277,36678400000000_2277,3.66784E+13,6913135,0.16,0,59.11,0,40.89,100,40.28,NA,52465,67,NA,NA,NA,NA,NA,48.91,34.44,23.59,NA,NA,NA,0,0,0,NA
806,19649800000000_2419,19649800000000_2419,1.96498E+13,10426494,0.16,0,100,0,0,100,33.65,2014,NA,33,NA,NA,NA,NA,NA,50.53,34.92,63.22,NA,NA,NA,0,0,0,NA
807,19648100000000_2465,19648100000000_2465,1.96481E+13,6403433,0.16,0,100,0,0,100,40.8,NA,47850,68,NA,NA,NA,NA,NA,46.84,34.92,68.55,NA,NA,NA,0,0,0,NA
808,36679200000000_2769,36679200000000_2769,3.66792E+13,1417096,0.16,0,94.68,0,5.32,100,41.39,NA,59250,95,NA,19.72,NA,NA,NA,86.91,34.44,31.92,36.65,NA,NA,0,0,0,NA
809,19650400000000_2939,19650400000000_2939,1.96504E+13,7032137,0.16,0,100,0,0,100,39.49,1928,111453,88,NA,17.81,NA,NA,NA,45.04,34.92,68.14,13.85,NA,NA,0,0,0,NA
810,33671800000000_3068,33671800000000_3068,3.36718E+13,6548563,0.16,0,99.41,0,0.59,100,43.21,NA,59063,81,NA,18.92,NA,NA,NA,75.75,31.72,41.33,38.75,NA,NA,0,0,0,NA
811,19649800000000_3116,19649800000000_3116,1.96498E+13,10382904,0.16,0,100,0,0,100,33.15,NA,76573,33,NA,82.58,NA,NA,NA,32.98,34.92,51.92,18.55,NA,NA,0,0,0,NA
812,36678800000000_3194,36678800000000_3194,3.66788E+13,2225742,0.16,0,91.55,0,8.45,100,40.7,NA,23750,88,NA,15.95,NA,NA,NA,68.59,34.44,45.85,90.55,NA,NA,0,0,0,NA
813,36750800000000_3364,36750800000000_3364,3.67508E+13,4761943,0.16,0,36.2,0,63.8,100,40.84,1995,66897,39,NA,13.55,NA,NA,NA,98.07,34.44,16.16,38.95,NA,NA,0,0,0,NA
814,30103100000000_3630,30103100000000_3630,3.01031E+13,2253155,0.16,0,100,0,0,100,37.6,2015,74583,83,330,14.65,22.53,NA,NA,41.49,22.48,54.14,NA,NA,NA,0,0,0,NA
815,15636900000000_3771,15636900000000_3771,1.56369E+13,6793143,0.16,0,94.44,0,5.56,100,41.16,2021,72277,58,NA,NA,NA,NA,NA,35.39,27.08,41.89,NA,NA,NA,0,0,0,NA
816,33670600000000_8,33670600000000_8,3.36706E+13,4507304,0.17,0,99.92,0,0.08,100,44.62,1980,NA,91,NA,13.61,NA,NA,NA,16.96,31.72,26.61,33.65,NA,NA,0,0,0,NA
817,33670600000000_9,33670600000000_9,3.36706E+13,4507305,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,44.62,1980,NA,91,NA,13.61,NA,NA,NA,16.96,31.72,26.61,33.65,NA,NA,0,0,0,NA
818,36677800000000_241,36677800000000_241,3.66778E+13,1438351,0.17,0,19.49,0,80.51,100,43.83,NA,73158,84,NA,2.37,NA,NA,NA,54.19,34.44,22.08,67.15,NA,NA,0,0,0,NA
819,36677800000000_242,36677800000000_242,3.66778E+13,9529595,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,43.83,NA,73158,84,NA,2.37,NA,NA,NA,54.19,34.44,22.08,67.15,NA,NA,0,0,0,NA
820,33671700000000_389,33671700000000_389,3.36717E+13,6467682,0.17,0,94.1,0,5.9,100,43.58,1991,71645,96,NA,55.91,NA,NA,NA,27.64,31.72,19.08,25.9,NA,NA,0,0,0,NA
821,19646400000000_614,19646400000000_614,1.96464E+13,571613,0.17,0,65.53,0,34.47,100,42.52,1991,NA,88,NA,16.11,NA,NA,NA,92.21,34.92,29.23,43.8,NA,NA,0,0,0,NA
822,15636900000000_639,15636900000000_639,1.56369E+13,6793138,0.17,0,32.03,0.4,67.57,100,42.77,1954,72277,58,NA,10,NA,NA,NA,35.39,27.08,41.89,17.8,NA,NA,0,0,0,NA
823,19645920000000_659,19645920000000_659,1.964592e+13,1380278,0.17,0,100,0,0,100,38.71,NA,47734,0,573,NA,NA,NA,27.5,77.65,34.92,38.93,28.45,NA,NA,0,0,0,NA
824,36679340000000_661,36679340000000_661,3.667934e+13,1391950,0.17,16.55,64.12,0,19.33,100,39.85,NA,21103,0,1790.5,NA,NA,NA,199,94.91,34.44,43.08,17.95,NA,NA,0,0,0,NA
825,19645920000000_670,19645920000000_670,1.964592e+13,4488213,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.71,NA,47734,0,573,NA,NA,NA,27.5,77.65,34.92,38.93,28.45,NA,NA,0,0,0,NA
826,19645920000000_674,19645920000000_674,1.964592e+13,5802541,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.71,NA,47734,0,573,NA,NA,NA,27.5,77.65,34.92,38.93,28.45,NA,NA,0,0,0,NA
827,19645920000000_675,19645920000000_675,1.964592e+13,5935436,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.71,NA,47734,0,573,NA,NA,NA,27.5,77.65,34.92,38.93,28.45,NA,NA,0,0,0,NA
828,19645920000000_685,19645920000000_685,1.964592e+13,6583500,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.71,NA,47734,0,573,NA,NA,NA,27.5,77.65,34.92,38.93,28.45,NA,NA,0,0,0,NA
829,19645920000000_721,19645920000000_721,1.964592e+13,8099359,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.71,NA,47734,0,573,NA,NA,NA,27.5,77.65,34.92,38.93,28.45,NA,NA,0,0,0,NA
830,19645920000000_722,19645920000000_722,1.964592e+13,8099360,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.71,NA,47734,0,573,NA,NA,NA,27.5,77.65,34.92,38.93,28.45,NA,NA,0,0,0,NA
831,19647330000000_738,19647330000000_738,1.964733e+13,10290455,0.17,0,98.96,0,1.04,100,39.15,NA,43750,0,158192,NA,NA,0.47,20747,45.48,34.92,68.07,28.75,NA,NA,0,0,0,NA
832,19651100000000_775,19651100000000_775,1.96511e+13,6808869,0.17,0,99.84,0,0.16,100,38.29,NA,39524,77,NA,NA,NA,NA,NA,78.72,34.92,56.08,23.7,NA,NA,0,0,0,NA
833,19644510000000_781,19644510000000_781,1.964451e+13,7015269,0.17,0,100,0,0,100,40.2,NA,61250,0,NA,NA,NA,NA,NA,46.57,34.92,57.03,23.9,NA,NA,0,0,0,NA
834,19644510000000_782,19644510000000_782,1.964451e+13,7015270,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.2,NA,61250,0,NA,NA,NA,NA,NA,46.57,34.92,57.03,23.9,NA,NA,0,0,0,NA
835,19734400000000_941,19734400000000_941,1.97344E+13,6411463,0.17,0,100,0,0,100,40.83,NA,96019,89,NA,13.26,NA,NA,NA,79.8,34.92,66.09,33.5,NA,NA,0,0,0,NA
836,30666000000000_1311,30666000000000_1311,3.0666E+13,8824127,0.17,17.87,82.05,0,0.08,100,29.1,NA,145455,23,NA,20.05,NA,NA,NA,21.76,22.48,56.88,16.55,NA,NA,0,0,0,NA
837,15636900000000_1393,15636900000000_1393,1.56369E+13,6793137,0.17,0,75.64,0,24.36,100,42.35,1953,72277,58,NA,9.01,NA,NA,NA,35.39,27.08,41.89,11.9,NA,NA,0,0,0,NA
838,15636900000000_1394,15636900000000_1394,1.56369E+13,6793140,0.17,0,54.14,0,45.86,100,43.21,1952,72277,58,NA,9.01,NA,NA,NA,35.39,27.08,41.89,11.9,NA,NA,0,0,0,NA
839,19648400000000_1489,19648400000000_1489,1.96484E+13,222207,0.17,0,98.04,0,1.96,100,40.35,1962,60595,81,NA,56.12,NA,NA,NA,54.01,34.92,61.38,20.6,NA,NA,0,0,0,NA
