School_ID,Year_built
56768300000000_1183,1968
19734500000000_1598,1968
19645800000000_3107,1968
19651400000000_352,1968
19647300000000_3281,1968
16639300000000_1226,1968
30736400000000_1291,1968
56768300000000_3119,1968
54767900000000_1041,1968
54767900000000_267,1968
36750400000000_1502,1968
19647300000000_1626,1968
19643000000000_1903,1968
19734600000000_3353,1968
10600000000000_57,1969
10600000000000_58,1969
10600000000000_59,1969
43700000000000_76,1969
44700000000000_396,1969
19642100000000_412,1969
19642100000000_413,1969
36678800000000_1331,1969
36678400000000_2708,1969
19643800000000_396,1969
19734400000000_3012,1969
16639170000000_770,1969
54720820000000_2308,1969
19644500000000_3785,1969
36679600000000_834,1969
56737600000000_146,1969
56737600000000_1620,1969
42692000000000_266,1969
42692000000000_915,1969
33670800000000_1347,1969
33752000000000_2102,1969
33670300000000_570,1969
19648300000000_3567,1969
36676800000000_300,1969
33752000000000_2870,1969
30665100000000_1622,1969
4610000000000_89,1970
1610000000000_112,1970
1610000000000_419,1970
10600000000000_451,1970
19646300000000_2173,1970
19645500000000_3106,1970
30667500000000_3138,1970
30666200000000_3359,1970
36678760000000_678,1970
36677100000000_611,1970
54720700000000_2251,1970
54722600000000_1968,1970
56737600000000_1844,1970
56737600000000_612,1970
30736500000000_3488,1970
30739200000000_3048,1970
4610000000000_198,1970
15600000000000_435,1970
15600000000000_439,1970
36676800000000_3003,1970
4620000000000_325,1971
15600000000000_429,1971
19650000000000_2351,1971
19752900000000_1923,1971
36678800000000_2943,1971
19734400000000_547,1971
19643300000000_1425,1971
33669930000000_703,1971
36678800000000_321,1971
30666200000000_1221,1971
30736500000000_3520,1971
30736500000000_3521,1971
30736500000000_3522,1971
30736500000000_3523,1971
30736500000000_3524,1971
30736500000000_3525,1971
30736500000000_3526,1971
30736500000000_3527,1971
30736500000000_3528,1971
30736500000000_3529,1971
30736500000000_3530,1971
30736500000000_3531,1971
30736500000000_3532,1971
30736500000000_3534,1971
30736500000000_3533,1971
30736500000000_3535,1971
19647300000000_1193,1971
19734500000000_1340,1971
19647300000000_1655,1971
56725500000000_2719,1971
19646600000000_2763,1971
56725500000000_2958,1971
43700000000000_71,1971
30666000000000_3832,1971
10600000000000_469,1972
36678760000000_742,1972
30666100000000_1310,1972
30666200000000_1658,1972
30666500000000_3460,1972
33670300000000_2516,1972
36678800000000_3665,1972
56726000000000_150,1972
19646800000000_1799,1972
19646800000000_1731,1972
36678400000000_2059,1972
30736500000000_2895,1972
30736500000000_2894,1972
30736500000000_2893,1972
30665000000000_2185,1972
36676800000000_805,1972
33670300000000_1494,1972
33670300000000_1495,1972
33670300000000_1496,1972
30666100000000_1861,1972
19647300000000_1306,1972
4610000000000_84,1973
7620000000000_254,1973
24700000000000_287,1973
10600000000000_485,1973
10600000000000_498,1973
30666200000000_2716,1973
42692000000000_880,1973
19643300000000_1420,1973
30665200000000_2847,1974
36678800000000_2942,1974
19646300000000_3844,1974
30736500000000_526,1974
19644400000000_3053,1974
30736500000000_603,1974
16639200000000_3028,1974
19734500000000_82,1974
19643300000000_57,1974
33670300000000_1280,1974
19647900000000_265,1974
43700000000000_16,1975
43700000000000_130,1975
10800000000000_277,1975
19752910000000_676,1975
19102000000000_3371,1975
19642500000000_642,1975
19647740000000_726,1975
19646800000000_323,1975
30664700000000_2908,1975
10600000000000_64,1976
28700000000000_139,1976
7620000000000_179,1976
19649800000000_1726,1976
36677100000000_46,1976
36677100000000_61,1976
19651000000000_575,1976
33672100000000_2802,1976
19642900000000_446,1976
36678500000000_767,1976
30666700000000_2364,1976
19647300000000_81,1976
19647300000000_1475,1976
19643500000000_1742,1976
36677100000000_60,1976
19647200000000_1641,1976
30736500000000_1203,1976
19647200000000_1651,1976
19734600000000_436,1976
30665100000000_15,1976
19647300000000_2088,1976
36676800000000_52,1976
19649100000000_1615,1976
36676800000000_1705,1976
26736900000000_1832,1976
30736500000000_3589,1976
43700000000000_356,1977
36679180000000_692,1977
30736500000000_1391,1977
30666500000000_1133,1977
56737600000000_501,1977
42767900000000_3017,1977
30666500000000_3470,1977
30736500000000_254,1977
19650000000000_3246,1977
30736500000000_624,1977
9620000000000_92,1978
27700000000000_233,1978
36738900000000_324,1978
36738900000000_325,1978
36738900000000_326,1978
19753300000000_2681,1978
30666000000000_2602,1978
19642870000000_718,1978
30736400000000_2996,1978
19644900000000_857,1978
19646800000000_41,1978
19646800000000_42,1978
19644900000000_856,1978
54719900000000_3679,1978
19650900000000_2020,1978
30666700000000_3128,1978
10600000000000_65,1979
17600000000000_96,1979
48700000000000_310,1979
19753400000000_28,1979
30664600000000_1158,1979
30665300000000_3072,1979
19648700000000_2831,1979
30736500000000_3134,1979
56725500000000_38,1979
19643300000000_3085,1979
33751900000000_3415,1979
30736500000000_1646,1979
4620000000000_326,1980
30103100000000_24,1980
30103100000000_25,1980
33670600000000_1110,1980
33670600000000_8,1980
33670600000000_9,1980
15637800000000_3260,1980
30667500000000_3696,1980
33670600000000_12,1980
33671240000000_664,1980
19642900000000_3468,1980
19646300000000_1367,1980
30664800000000_1520,1980
19642800000000_2376,1980
36678800000000_2954,1980
33670800000000_18,1980
19647300000000_1192,1980
30666700000000_13,1980
30666700000000_14,1980
19647300000000_1791,1980
30666000000000_26,1980
33671200000000_313,1980
30665200000000_1090,1980
30665200000000_1599,1980
56725600000000_2961,1980
30666100000000_3724,1980
33670600000000_11,1980
36678800000000_361,1980
30665200000000_1788,1980
19753300000000_2722,1980
19643000000000_2876,1980
19644500000000_3664,1980
56726500000000_20,1980
56726500000000_85,1980
19645400000000_104,1980
19648700000000_362,1980
19648700000000_363,1980
36678800000000_1317,1980
30665200000000_1119,1980
19647200000000_1653,1980
19651100000000_1784,1980
30666200000000_2706,1980
56724500000000_3084,1980
33671200000000_3629,1980
54719000000000_854,1980
36750700000000_3554,1980
30666200000000_989,1980
56737600000000_2220,1980
56737600000000_16,1980
56737600000000_17,1980
30736500000000_862,1980
30736500000000_863,1980
30664600000000_383,1980
30664600000000_384,1980
30736500000000_861,1980
19643900000000_904,1980
54720300000000_2745,1980
36678700000000_451,1980
36678700000000_452,1980
42692500000000_2051,1980
36678700000000_450,1980
33672200000000_1278,1980
19643300000000_1419,1980
30665000000000_2172,1980
19649100000000_3099,1980
36678500000000_3,1980
19647300000000_1761,1980
40800000000000_42,1980
40800000000000_43,1980
10600000000000_448,1980
10600000000000_495,1980
30665200000000_1695,1980
19650500000000_3305,1980
19647300000000_2953,1980
9620000000000_91,1981
9620000000000_93,1981
9620000000000_106,1981
9620000000000_107,1981
45700000000000_327,1981
36676100000000_2451,1981
33103300000000_2984,1981
54720700000000_2256,1981
33103300000000_2985,1981
19647200000000_1652,1981
19651100000000_2700,1981
36678500000000_828,1981
48700000000000_308,1982
19734600000000_2448,1982
19645500000000_1287,1982
54720700000000_2132,1982
30666200000000_3361,1982
19734600000000_645,1982
19734600000000_643,1982
19734600000000_644,1982
19651400000000_21,1982
19752910000000_740,1983
19752900000000_1464,1983
16101700000000_2375,1983
54722500000000_22,1983
54722500000000_23,1983
19646400000000_65,1984
19646400000000_66,1984
19646400000000_67,1984
43700000000000_73,1985
29700000000000_77,1985
15600000000000_104,1985
54700000000000_318,1985
15600000000000_397,1985
15600000000000_438,1985
10600000000000_444,1985
10600000000000_466,1985
39700000000000_524,1985
30736430000000_699,1985
33103300000000_2305,1985
54721990000000_689,1985
19649600000000_1333,1985
16639200000000_1454,1985
56725500000000_2959,1985
39700000000000_525,1985
57700000000000_207,1986
15600000000000_425,1986
36739570000000_693,1986
19645500000000_237,1986
36678430000000_753,1986
19651300000000_3115,1986
42767900000000_1919,1986
42767900000000_1924,1986
54722560000000_771,1986
42767900000000_1918,1986
36678700000000_1886,1986
54767900000000_3830,1986
56725200000000_1976,1986
42700000000000_401,1987
52700000000000_408,1987
33671700000000_388,1987
30666200000000_2944,1987
33671200000000_358,1987
19643000000000_582,1987
56726000000000_2077,1987
56739400000000_349,1987
30664600000000_360,1987
30736500000000_359,1987
10620300000000_230,1987
43700000000000_75,1988
10600000000000_493,1988
19734500000000_2150,1988
19647200000000_3780,1988
19643000000000_1415,1988
36678800000000_2108,1988
30736500000000_291,1988
33670900000000_348,1988
33751920000000_778,1988
54753300000000_1413,1988
19643900000000_3326,1988
30664600000000_55,1988
30664600000000_56,1988
23700000000000_381,1989
39700000000000_523,1989
19744300000000_2485,1989
19102000000000_3692,1989
36678200000000_406,1989
33671200000000_156,1989
33670900000000_1523,1989
30666200000000_3357,1989
33671200000000_259,1989
33671200000000_2062,1989
30666700000000_408,1989
30666700000000_409,1989
19643300000000_1437,1989
19734400000000_397,1989
30664700000000_3101,1989
36678800000000_261,1989
36678800000000_262,1989
19650000000000_394,1989
19650000000000_395,1989
19648700000000_1970,1989
30664500000000_268,1989
30666200000000_2760,1989
56725200000000_1935,1989
54721730000000_2527,1989
16639200000000_3023,1989
19647300000000_3002,1989
33670300000000_398,1989
33670300000000_400,1989
30666700000000_1204,1989
19650500000000_357,1989
30665600000000_2160,1989
56768300000000_3122,1989
10600000000000_52,1989
56726000000000_3125,1989
42700000000000_406,1990
1610000000000_420,1990
36675900000000_34,1990
36675900000000_35,1990
36675900000000_32,1990
36675900000000_33,1990
36675900000000_36,1990
19642460000000_747,1990
36679200000000_2858,1990
19648100000000_3817,1990
36677800000000_3862,1990
33671700000000_465,1990
19645200000000_2562,1990
19645900000000_3864,1990
19646400000000_2794,1990
33670800000000_3739,1990
36677400000000_977,1990
36677100000000_1020,1990
36677100000000_2841,1990
30665200000000_838,1990
33672000000000_2278,1990
33672000000000_2509,1990
33670600000000_2733,1990
19648100000000_3677,1990
19644400000000_1667,1990
19648100000000_2110,1990
54755200000000_2662,1990
36678800000000_3555,1990
33671200000000_2061,1990
36679600000000_2950,1990
36679600000000_2951,1990
19647300000000_2201,1990
19649100000000_2835,1990
19649100000000_2836,1990
19649100000000_2837,1990
19649100000000_2838,1990
30739200000000_1770,1990
19647300000000_1917,1990
30666700000000_1094,1990
36676900000000_2678,1990
36676900000000_2679,1990
19642500000000_1283,1990
36676900000000_2665,1990
36676900000000_2666,1990
36676900000000_2667,1990
36676900000000_2668,1990
36676900000000_2669,1990
36676900000000_2670,1990
36676900000000_2671,1990
36676900000000_2672,1990
36676900000000_2673,1990
36676900000000_2674,1990
36676900000000_2675,1990
36676900000000_2676,1990
36676900000000_2677,1990
33670300000000_2773,1990
30736400000000_3490,1990
19648400000000_1036,1990
19642800000000_1125,1990
30664700000000_3102,1990
56726000000000_3733,1990
33671200000000_1964,1990
33671200000000_2617,1990
56726000000000_3362,1990
36678400000000_133,1990
54722600000000_2992,1990
36679600000000_3569,1990
30666500000000_302,1990
33671200000000_2947,1990
19650400000000_2474,1990
56737600000000_2505,1990
36678800000000_3095,1990
36750700000000_2798,1990
30666500000000_289,1990
56738740000000_760,1990
30666500000000_3469,1990
36677900000000_2084,1990
30736400000000_3233,1990
19647300000000_1062,1990
15634000000000_391,1990
33752000000000_2104,1990
33751900000000_2604,1990
33751900000000_2605,1990
30666700000000_2026,1990
33752000000000_2098,1990
19649100000000_3585,1990
19649100000000_3586,1990
19649100000000_3587,1990
19647300000000_2559,1990
30665600000000_885,1990
33751900000000_3395,1990
16639200000000_1114,1990
30736400000000_1027,1990
33751900000000_3411,1990
33751900000000_3420,1990
30736400000000_466,1990
56725500000000_3123,1990
33672300000000_1250,1990
30665200000000_2328,1990
33670900000000_3245,1990
36678500000000_1452,1990
10600000000000_61,1991
10600000000000_66,1991
57700000000000_126,1991
39700000000000_166,1991
10600000000000_251,1991
39100000000000_292,1991
15600000000000_430,1991
10600000000000_486,1991
39700000000000_520,1991
39700000000000_521,1991
19642100000000_2266,1991
19642100000000_2156,1991
19642100000000_2167,1991
19642100000000_2197,1991
19642100000000_2205,1991
19642100000000_2206,1991
19642100000000_2215,1991
19642100000000_2262,1991
19642100000000_2263,1991
19642100000000_2264,1991
19642100000000_2265,1991
19642100000000_2267,1991
15737400000000_2227,1991
14632700000000_2324,1991
15637800000000_3037,1991
14632700000000_2152,1991
14632700000000_2214,1991
19645900000000_3865,1991
33671700000000_389,1991
19646400000000_614,1991
19734400000000_941,1991
33670800000000_1069,1991
19645500000000_713,1991
19643000000000_2543,1991
16639250000000_720,1991
36677100000000_1016,1991
19648100000000_2036,1991
19651000000000_2862,1991
33671200000000_193,1991
33670800000000_1068,1991
19642100000000_1938,1991
19642900000000_3224,1991
19102000000000_3365,1991
33671800000000_3504,1991
19742000000000_2216,1991
36679300000000_1157,1991
15638300000000_2015,1991
54720700000000_2254,1991
15638300000000_1143,1991
19649200000000_2319,1991
30666200000000_2846,1991
19644400000000_3225,1991
30666200000000_1223,1991
33671200000000_1660,1991
19644500000000_1706,1991
56726000000000_2523,1991
33751800000000_1797,1991
30666200000000_442,1991
56726000000000_2019,1991
54722300000000_70,1991
30666200000000_440,1991
30666200000000_441,1991
54105500000000_3478,1991
54723000000000_3836,1991
30736500000000_2372,1991
19646800000000_3847,1991
19648700000000_2758,1991
19648700000000_2759,1991
56739400000000_137,1991
42767900000000_2260,1991
54722300000000_68,1991
54722300000000_69,1991
54722300000000_71,1991
54722100000000_3440,1991
54722600000000_1412,1991
19651400000000_3222,1991
16639200000000_3027,1991
30666700000000_1117,1991
19645800000000_3731,1991
30666700000000_2816,1991
36678500000000_773,1991
19647300000000_1867,1991
33751900000000_2911,1991
19643300000000_2634,1991
36676800000000_3062,1991
19643300000000_1439,1991
54768400000000_3811,1991
19646600000000_1572,1991
26736900000000_3195,1991
33671200000000_2736,1991
31800000000000_27,1992
54700000000000_34,1992
16700000000000_148,1992
43700000000000_154,1992
28700000000000_174,1992
7620000000000_253,1992
10700000000000_344,1992
43700000000000_349,1992
1610000000000_417,1992
10600000000000_499,1992
36750800000000_2972,1992
36677400000000_2991,1992
19645900000000_3866,1992
19646400000000_2795,1992
30665200000000_3645,1992
42767900000000_1576,1992
42767900000000_1578,1992
30666100000000_2467,1992
30666200000000_3379,1992
30664800000000_479,1992
19734450000000_717,1992
30665100000000_1270,1992
54722600000000_1339,1992
36678800000000_1803,1992
33672300000000_3006,1992
36677100000000_351,1992
19734400000000_416,1992
19734400000000_418,1992
19734400000000_419,1992
36677100000000_1834,1992
19734400000000_1908,1992
30665200000000_3338,1992
19734400000000_417,1992
30666700000000_1880,1992
19647300000000_1048,1992
19647300000000_1715,1992
19647300000000_1723,1992
36678500000000_2928,1992
30666700000000_1881,1992
19643300000000_1431,1992
19648200000000_3503,1992
19647300000000_190,1992
30666700000000_1109,1992
36677100000000_350,1992
33103300000000_2500,1992
36677100000000_3610,1992
33670800000000_187,1992
33670900000000_1189,1992
30665200000000_2646,1992
33671200000000_3158,1992
33751800000000_3818,1992
19647200000000_588,1992
56724600000000_1325,1992
56724600000000_2936,1992
19757100000000_3089,1992
19645200000000_3258,1992
19645200000000_3259,1992
33751800000000_3752,1992
36678800000000_2085,1992
19112000000000_2321,1992
19651100000000_2423,1992
36678800000000_2619,1992
54722600000000_802,1992
54722600000000_1338,1992
54722600000000_1342,1992
36679000000000_2444,1992
54722600000000_1334,1992
54722600000000_1341,1992
19646800000000_188,1992
54722600000000_1335,1992
54722600000000_1336,1992
54722600000000_1337,1992
19646800000000_189,1992
19647300000000_1098,1992
36678500000000_2926,1992
36678500000000_2927,1992
19649100000000_1240,1992
19651400000000_1680,1992
33670300000000_2606,1992
30736400000000_2844,1992
19649100000000_1616,1992
33670300000000_1681,1992
19647300000000_2483,1992
30736400000000_2845,1992
14101400000000_1476,1992
33752400000000_3641,1992
19647900000000_2828,1992
30665100000000_3476,1992
30666700000000_3432,1992
33670300000000_3777,1992
40700000000000_50,1993
41700000000000_219,1993
41700000000000_224,1993
24700000000000_288,1993
48700000000000_309,1993
15600000000000_423,1993
10600000000000_449,1993
44700000000000_509,1993
36738900000000_2223,1993
36676100000000_3247,1993
36738900000000_3849,1993
19734600000000_3010,1993
33751800000000_2714,1993
19646900000000_232,1993
30664600000000_1804,1993
36750800000000_2558,1993
30665200000000_3825,1993
19651000000000_86,1993
36677100000000_1257,1993
36677800000000_3861,1993
19642100000000_998,1993
30667500000000_1473,1993
30666200000000_2442,1993
30666200000000_2569,1993
30664700000000_1781,1993
19651000000000_3329,1993
19648100000000_422,1993
19642100000000_1072,1993
19647700000000_1729,1993
19734400000000_2872,1993
19102000000000_3373,1993
19646300000000_220,1993
36678800000000_1330,1993
19102000000000_1374,1993
36678800000000_2056,1993
30666200000000_2133,1993
19648100000000_3680,1993
36679300000000_2688,1993
36679300000000_2689,1993
36679300000000_2690,1993
19648200000000_2510,1993
19647300000000_1474,1993
19648200000000_3767,1993
19647300000000_1463,1993
30666700000000_2459,1993
33751800000000_807,1993
33751800000000_808,1993
19102000000000_1378,1993
19102000000000_1379,1993
19102000000000_1380,1993
19102000000000_1381,1993
19102000000000_1382,1993
19102000000000_1383,1993
19102000000000_1384,1993
19102000000000_1385,1993
19102000000000_1386,1993
19102000000000_1387,1993
30665200000000_1787,1993
33671200000000_1847,1993
33671200000000_1848,1993
33671200000000_1849,1993
15638300000000_2138,1993
19642800000000_3581,1993
19643000000000_207,1993
19648400000000_571,1993
15638300000000_2139,1993
15638300000000_2184,1993
56724600000000_1324,1993
19102000000000_1375,1993
19647200000000_1645,1993
33670800000000_2512,1993
19642600000000_1011,1993
19642600000000_1013,1993
30666200000000_2703,1993
33751800000000_3489,1993
54755200000000_2247,1993
33670900000000_3297,1993
54722500000000_3480,1993
54722500000000_3481,1993
54722500000000_3482,1993
19651100000000_3720,1993
36678400000000_290,1993
56726000000000_595,1993
42692000000000_916,1993
56726000000000_3577,1993
54722600000000_3789,1993
19648400000000_2921,1993
19646800000000_3787,1993
19102000000000_1388,1993
54722600000000_2087,1993
19102000000000_1376,1993
19102000000000_1377,1993
19646800000000_3732,1993
30736500000000_3636,1993
19648700000000_1973,1993
56725200000000_1977,1993
54720250000000_2487,1993
36676800000000_3827,1993
19643300000000_1752,1993
30666700000000_2424,1993
36676800000000_3828,1993
30736400000000_2896,1993
30736400000000_1252,1993
19643300000000_1753,1993
19648800000000_1441,1993
19647300000000_1258,1993
14101400000000_2326,1993
33751900000000_3393,1993
19647300000000_3494,1993
56768300000000_1912,1993
19647300000000_3496,1993
19647300000000_1084,1993
19646600000000_2765,1993
44700000000000_352,1993
30665200000000_1997,1993
19651000000000_1293,1993
30665100000000_1612,1993
19650600000000_1465,1993
19651400000000_1679,1993
10600000000000_62,1994
43700000000000_68,1994
41700000000000_227,1994
7620000000000_371,1994
44700000000000_393,1994
15600000000000_427,1994
15600000000000_437,1994
10600000000000_489,1994
10600000000000_491,1994
36678800000000_847,1994
19102000000000_272,1994
19102000000000_275,1994
36677100000000_1741,1994
19102000000000_273,1994
19102000000000_274,1994
33672000000000_2741,1994
36745200000000_2294,1994
19645500000000_2932,1994
19642100000000_1937,1994
19648100000000_2044,1994
19648100000000_2202,1994
30665200000000_3278,1994
33670800000000_616,1994
19648400000000_851,1994
19742000000000_2349,1994
19645200000000_3043,1994
19645000000000_2848,1994
30666700000000_1097,1994
19647300000000_2664,1994
30736400000000_1030,1994
19650600000000_2428,1994
19650500000000_3306,1994
19642900000000_448,1994
36677100000000_953,1994
19752900000000_1073,1994
19752900000000_1074,1994
19752900000000_1075,1994
19752900000000_1076,1994
19752900000000_1077,1994
19651000000000_1478,1994
33672000000000_2743,1994
30666200000000_3711,1994
30665200000000_831,1994
19643000000000_3331,1994
36678800000000_2724,1994
19644500000000_3543,1994
19644500000000_1079,1994
56725400000000_3197,1994
56726000000000_3627,1994
54722600000000_1737,1994
19647700000000_2441,1994
36678800000000_145,1994
54722600000000_1585,1994
54722600000000_1586,1994
19650000000000_2083,1994
36678800000000_3094,1994
30736500000000_3263,1994
36750700000000_1822,1994
30664600000000_3821,1994
56739400000000_1952,1994
30736500000000_3265,1994
30664600000000_3820,1994
56737590000000_777,1994
30736500000000_3264,1994
42692500000000_2049,1994
56725500000000_1065,1994
19734500000000_1479,1994
16639200000000_1484,1994
19651400000000_3565,1994
19734500000000_629,1994
36678500000000_825,1994
19643300000000_1423,1994
19645800000000_1582,1994
33751900000000_3558,1994
19648200000000_1901,1994
54722000000000_365,1994
16639200000000_1485,1994
54722000000000_366,1994
26736900000000_1833,1994
56725500000000_3446,1994
36676800000000_577,1994
16639300000000_1227,1994
19648300000000_1933,1994
33751900000000_3424,1994
30665200000000_1993,1994
30665200000000_1995,1994
30666700000000_424,1994
1610000000000_187,1995
1610000000000_190,1995
1610000000000_191,1995
54700000000000_315,1995
31700000000000_360,1995
36676100000000_182,1995
36103600000000_982,1995
36103600000000_983,1995
36103600000000_984,1995
36103600000000_985,1995
15737400000000_2368,1995
30665480000000_730,1995
19650000000000_2966,1995
36750800000000_3364,1995
30736500000000_3727,1995
42767900000000_1575,1995
26736700000000_2386,1995
19642100000000_1936,1995
56724600000000_3332,1995
36677100000000_3270,1995
19647300000000_2398,1995
19642500000000_1659,1995
19643500000000_1700,1995
30739200000000_3188,1995
30739200000000_2635,1995
30665100000000_3566,1995
19648100000000_2849,1995
19734400000000_3014,1995
33669900000000_2735,1995
33103300000000_2988,1995
33751800000000_618,1995
33670900000000_1975,1995
19650000000000_2475,1995
33672100000000_2755,1995
19644500000000_1355,1995
19651100000000_2535,1995
36678800000000_2730,1995
19646800000000_3307,1995
56737600000000_3722,1995
56725200000000_2610,1995
42691500000000_2555,1995
42691500000000_2547,1995
10620260000000_2168,1995
19643300000000_1174,1995
19647300000000_1557,1995
19650500000000_3303,1995
19643300000000_1177,1995
33752000000000_2097,1995
19649100000000_1764,1995
33670300000000_3131,1995
33670300000000_3133,1995
19650500000000_1691,1995
33670300000000_3132,1995
33670300000000_3345,1995
36676800000000_1277,1995
56725500000000_2028,1995
19648300000000_2654,1995
30736400000000_3493,1995
19648300000000_3296,1995
36676800000000_2637,1995
33751900000000_2750,1995
33751900000000_2751,1995
33751900000000_2752,1995
33751900000000_2753,1995
33751900000000_2754,1995
33752000000000_2868,1995
36678500000000_1451,1995
30666700000000_3385,1995
19647300000000_2299,1995
16700000000000_26,1996
10600000000000_53,1996
33670600000000_1445,1996
19648100000000_2436,1996
36678300000000_2712,1996
19647330000000_737,1996
33670600000000_1111,1996
19649800000000_3116,1996
19647330000000_738,1996
19648100000000_3044,1996
42767900000000_1581,1996
33672100000000_2203,1996
19757100000000_3852,1996
36677100000000_470,1996
54722300000000_1717,1996
19734400000000_551,1996
36677100000000_1241,1996
36677100000000_1242,1996
36677100000000_1244,1996
36677100000000_1245,1996
36677100000000_1246,1996
19648700000000_1046,1996
36677100000000_1243,1996
19645300000000_2616,1996
33671200000000_3167,1996
36677100000000_3173,1996
19642100000000_3467,1996
19644500000000_3669,1996
19642500000000_2811,1996
36679300000000_3234,1996
36679300000000_3235,1996
19642500000000_2810,1996
19647300000000_319,1996
19734500000000_2484,1996
19644400000000_1950,1996
36677100000000_2618,1996
30665500000000_3580,1996
30665200000000_938,1996
30665200000000_3436,1996
19642600000000_1009,1996
30666500000000_1107,1996
19647700000000_1802,1996
19645300000000_2968,1996
56726000000000_3126,1996
56737600000000_3653,1996
19647700000000_2468,1996
30664600000000_2630,1996
30736500000000_2513,1996
33670900000000_2799,1996
36676800000000_2472,1996
19734500000000_3843,1996
30666700000000_1877,1996
33752000000000_2094,1996
33752000000000_2096,1996
36676800000000_1823,1996
16639200000000_1876,1996
19649100000000_623,1996
33670300000000_415,1996
30665600000000_1627,1996
10600000000000_54,1996
33751900000000_2782,1996
27800000000000_1,1997
52700000000000_10,1997
16700000000000_146,1997
19646300000000_1279,1997
33671800000000_3068,1997
19645200000000_899,1997
36677400000000_979,1997
19646300000000_2118,1997
19752900000000_625,1997
19651000000000_627,1997
30665200000000_1827,1997
19748000000000_2452,1997
19648400000000_2574,1997
19752900000000_2685,1997
19752900000000_2686,1997
36677100000000_617,1997
19644400000000_1842,1997
30666000000000_1896,1997
30666000000000_1897,1997
30666000000000_1898,1997
30666000000000_1899,1997
30666000000000_1900,1997
19648400000000_2553,1997
30665200000000_3280,1997
33103300000000_723,1997
19647300000000_1469,1997
19647300000000_2586,1997
36679300000000_493,1997
36750400000000_3175,1997
36750400000000_3176,1997
36750400000000_3178,1997
36750400000000_3174,1997
36750400000000_3177,1997
36750400000000_3179,1997
36750400000000_3180,1997
36750400000000_3181,1997
36679300000000_2530,1997
19647300000000_3763,1997
30666700000000_3646,1997
30736400000000_1292,1997
30666000000000_972,1997
30665200000000_1776,1997
36678400000000_1796,1997
33671200000000_200,1997
33751800000000_2286,1997
30664700000000_2576,1997
30666200000000_1925,1997
19644400000000_609,1997
36678800000000_988,1997
36678800000000_1285,1997
36678800000000_2882,1997
19644500000000_2655,1997
19650000000000_1446,1997
54722600000000_2814,1997
19646800000000_3050,1997
56737600000000_3721,1997
42692100000000_1307,1997
42692100000000_1308,1997
54721800000000_3341,1997
36678700000000_1630,1997
30666700000000_1962,1997
30736400000000_3237,1997
30665000000000_2166,1997
56725500000000_2790,1997
30666700000000_3206,1997
33751900000000_434,1997
19650500000000_2813,1997
54719900000000_3674,1997
33670300000000_2575,1997
19648300000000_3757,1997
30665600000000_2395,1997
19647300000000_2854,1997
30736400000000_3236,1997
19647300000000_238,1997
19647300000000_239,1997
16639300000000_1225,1997
30736400000000_1212,1997
30736400000000_1213,1997
30736400000000_1214,1997
33751900000000_3399,1997
33751900000000_3406,1997
33751900000000_3421,1997
33751900000000_3422,1997
33751900000000_3609,1997
36676800000000_3063,1997
33751900000000_3608,1997
30736400000000_2804,1997
36678400000000_2914,1997
36677100000000_1017,1997
36750400000000_3182,1997
36750400000000_3183,1997
36750400000000_3184,1997
36750400000000_3185,1997
19648400000000_1767,1997
19648400000000_1768,1997
19647900000000_356,1997
36678400000000_583,1997
36678400000000_3249,1997
56725500000000_2566,1997
19647300000000_2298,1997
43700000000000_72,1998
15700000000000_103,1998
10700000000000_275,1998
15700000000000_284,1998
10700000000000_346,1998
43700000000000_354,1998
10600000000000_483,1998
19647700000000_1721,1998
19646300000000_2183,1998
19646300000000_2317,1998
30103100000000_2644,1998
56725400000000_3038,1998
19646900000000_3775,1998
19734400000000_549,1998
33671240000000_665,1998
30666200000000_3383,1998
30666000000000_2233,1998
19643500000000_1674,1998
30666700000000_2904,1998
33670300000000_2458,1998
36678500000000_3074,1998
36676800000000_3650,1998
19643300000000_1436,1998
16639300000000_1229,1998
16639300000000_1230,1998
30666700000000_2910,1998
30666700000000_3004,1998
30664300000000_2717,1998
19642610000000_739,1998
19642800000000_1124,1998
19647700000000_1312,1998
30666000000000_2234,1998
30664700000000_2292,1998
33672500000000_2612,1998
36677900000000_2075,1998
19643000000000_3255,1998
30665200000000_1735,1998
19650940000000_716,1998
19753300000000_1835,1998
33103300000000_2270,1998
19647700000000_2453,1998
33751800000000_3774,1998
19643000000000_1372,1998
19643000000000_1373,1998
19734600000000_1845,1998
19650000000000_2827,1998
36678800000000_3186,1998
36750700000000_3549,1998
33669900000000_1131,1998
54722600000000_3790,1998
54718400000000_3778,1998
54753300000000_997,1998
36678800000000_3805,1998
56726000000000_3822,1998
56737600000000_1661,1998
30666500000000_3471,1998
42692000000000_1527,1998
16639300000000_1228,1998
16639300000000_1231,1998
30736400000000_2445,1998
19643300000000_1433,1998
19647300000000_3283,1998
30665600000000_103,1998
30665600000000_2289,1998
19646600000000_2731,1998
30666000000000_524,1998
30666000000000_155,1998
15600000000000_51,1999
9620000000000_108,1999
9620000000000_109,1999
16700000000000_147,1999
43700000000000_160,1999
15600000000000_273,1999
44800000000000_351,1999
10600000000000_447,1999
36677100000000_1262,1999
36677100000000_1263,1999
33751800000000_2713,1999
36750800000000_1190,1999
30666000000000_1311,1999
36103600000000_2384,1999
19734600000000_3655,1999
19648400000000_144,1999
