Order,School_ID,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,Staff,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,retrofit,ndvi_median_binary,retrofit_and_ndvi,EEM,EE_Retrofit_Type,char_prem_id,Utility,LONGITUDE,LATITUDE,char_prem_id,CDSCode,CDSCode_2,NCES
3938,36676800000000_314,0.33,0.16,49.08,0,50.76,35.66,2006,101250,57,7.13,199,24.89,34.44,68.6,9.85,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting,6848039,Southern California Edison Company,-117.6668833,33.9260288,6848039,36676786108666,36676786108666,60846009528
3939,30736400000000_1027,0.33,0,97.64,1.18,1.18,38.22,1990,155060,45,50.7,23,38.17,22.48,31.97,5.85,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,1848861,Southern California Edison Company,-117.7975286,33.7668073,1848861,30736433032109,30736433032109,64015006638
3941,19647300000000_1084,0.33,0,97.97,0,2.03,35.79,1993,138005,80,9.85,653.5,23.8,34.92,42.41,15.05,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9288711,Southern California Edison Company,-118.1186228,33.7897389,9288711,19647256015317,19647256015317,62250002715
3943,19645800000000_1132,0.33,0,99.36,0,0.64,36.58,1920,126818,28,52.66,220,32.65,34.92,36.46,10.65,1,1,1,Lighting Controls,Lighting,7020148,Southern California Edison Company,-117.8356303,34.1347961,7020148,19645761933597,19645761933597,61527001953
3944,30736400000000_1212,0.33,0,99.7,0,0.3,37.83,1997,95536,45,15.93,241,25.28,22.48,39.88,15.4,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,1492246,Southern California Edison Company,-117.8055892,33.7553434,1492246,30736436030605,30736436030605,64015007202
3947,30736400000000_1273,0.33,0,99.89,0,0.11,37.21,2009,155060,45,19.18,241,38.17,22.48,31.97,4.2,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,1797468,Southern California Edison Company,-117.8043985,33.7706884,1797468,30736436030621,30736436030621,64015006640
3950,30736400000000_1587,0.33,0,97.3,0.24,2.47,35.59,2015,176500,45,11.83,241,25.69,22.48,36.19,9.9,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,1109867,Southern California Edison Company,-117.6893169,33.639404,1109867,30736356097372,30736356097372,63386005300
3955,19648300000000_1931,0.33,0,96.51,0,3.49,39.04,1999,69615,73,10.58,13,29.44,34.92,36.63,7.3,1,1,1,HVAC Controls- Energy Management System,HVAC,617214,Southern California Edison Company,-118.5545357,34.397089,617214,19648326095442,19648326095442,62718004094
3960,30666700000000_2470,0.33,0,100,0,0,37.01,1923,73031,75,9.57,241,32.84,22.48,54.95,8.2,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,6450039,Southern California Edison Company,-117.8628044,33.7663199,6450039,30666706030274,30666706030274,63531005989
3961,33751900000000_2901,0.33,0,90.61,0,9.39,37.59,2004,123023,24,7.81,27.5,32.95,31.72,29.83,96.65,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,10285931,Southern California Edison Company,-117.1034487,33.4871568,10285931,33751923330495,33751923330495,60002809500
3963,19648300000000_3296,0.33,0,93.14,0,6.86,38.42,1995,227644,73,10.1,220,21,34.92,23.85,3.3,1,1,1,HVAC Controls- Energy Management System,HVAC,5981771,Southern California Edison Company,-118.5959829,34.3909387,5981771,19648326113047,19648326113047,62718004595
3964,54722200000000_3450,0.33,0,98.1,0,1.9,38.97,2015,76935,90,31.06,42,37.16,28.45,62.92,22.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,7034401,Southern California Edison Company,-119.3084266,36.0617946,7034401,54722156054431,54722156054431,63930006548
3965,30736400000000_3492,0.33,0,98.01,0,1.99,37.02,1999,98931,45,11.55,241,25.28,22.48,39.88,2.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,624003,Southern California Edison Company,-117.7934829,33.7439708,624003,30736436030696,30736436030696,64015006648
3969,33751900000000_3556,0.33,3.16,84.29,0,12.55,38.4,1884,58947,24,16.81,241,21.03,31.72,34.23,35.35,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,645654,Southern California Edison Company,-117.1367238,33.5029004,645654,33751926096994,33751926096994,60002809502
3970,19650500000000_3572,0.33,0,97.52,0,2.48,38.64,1966,35382,79,21.85,267,39.65,34.92,45.76,23.5,1,1,1,Lighting- LED Exit Signs,Lighting,1408713,Southern California Edison Company,-118.4746489,34.3978655,1408713,19650456071682,19650456071682,63822007883
3971,15101600000000_3819,0.33,0,100,0,0,37.15,2009,58423,83,79.25,1894.5,49.02,27.08,31.43,32.5,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting,10539473,Southern California Edison Company,-119.2122602,35.7847165,10539473,15101570119669,15101570119669,69101212450
3973,56725500000000_341,0.34,0,98.33,0,1.67,36.86,2007,142333,25,14.9,264,36.53,26.69,21.99,12.15,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,362912,Southern California Edison Company,-119.046854,34.2425525,362912,56725536055396,56725536055396,63099004796
3974,30736400000000_1275,0.34,0,98.65,0,1.35,35.85,2004,89398,45,24.05,16,15.58,22.48,40.65,5.05,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9613398,Southern California Edison Company,-117.7707564,33.7282465,9613398,30736430102889,30736430102889,64015010995
3975,19646600000000_1568,0.34,0,92.42,0.72,6.86,36.66,1928,125430,5,21.17,1894.5,22.29,34.92,54.05,3.35,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9286876,Southern California Edison Company,-118.2217422,34.2104684,9286876,19646596014633,19646596014633,62013002407
3976,56725500000000_1663,0.34,0,94.41,0,5.59,35.55,2002,128757,25,19.3,241,21.72,26.69,33.55,9.4,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,9264016,Southern California Edison Company,-118.9906933,34.233811,9264016,56725530101378,56725530101378,63099011372
3978,19651400000000_2890,0.34,0,19.41,0,80.59,38.66,2004,227644,14,33.13,241,21,34.92,23.85,5.25,1,1,1,Lighting- Retrofit Interior Lamps to LED,Lighting,9645583,Southern California Edison Company,-118.5925182,34.4011311,9645583,19651360102467,19651360102467,64251010913
3979,19650600000000_2994,0.34,0,100,0,0,33.02,1952,165982,10,24,161,19.66,34.92,48.35,7.9,1,1,1,Lighting Controls,Lighting,9336949,Southern California Edison Company,-118.374141,33.8083424,9336949,19650606023220,19650606023220,63942006570
3984,16639300000000_3204,0.34,0,100,0,0,37.34,2009,79022,85,20.75,13,107.9,42.51,47.6,13.95,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,10216973,Southern California Edison Company,-119.6910433,36.3280665,10216973,16639250118919,16639250118919,61650012317
3985,33751900000000_3398,0.34,0.12,76.91,0,22.97,36.6,1915,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,9998222,Southern California Edison Company,-117.1149238,33.4978031,9998222,33751923330370,33751923330370,60002809499
4013,33751900000000_3609,0.34,0,97.13,0,2.87,37.1,1997,136250,24,14.04,220,24.24,31.72,34.38,21.85,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,7186612,Southern California Edison Company,-117.099415,33.509119,7186612,33751926114243,33751926114243,60002807223
4014,33670300000000_3833,0.34,0,94.98,0.16,4.86,35.15,2000,85972,74,19.43,241,23.36,31.72,28.22,15.35,1,1,1,HVAC Controls- Energy Management System,HVAC,9320359,Southern California Edison Company,-117.5384822,33.8119265,9320359,33670336117998,33670336117998,60985008559
4015,10620300000000_230,0.35,0,27.24,34.58,38.18,28.22,1987,75164,96,6.81,13,35.78,29.25,28.75,42.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,1159174,Southern California Edison Company,-119.2481295,37.2041159,1159174,10620266005763,10620266005763,60486000476
4017,54767900000000_1040,0.35,0,48.1,0,51.9,36.21,2005,51513,97,11.08,23,36.66,28.45,43.09,25.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,6736641,Southern California Edison Company,-119.1043963,36.4259232,6736641,54767946094569,54767946094569,60141806994
4020,36676800000000_1116,0.35,0,74.1,0,25.9,36.66,1946,111250,57,9.46,1894.5,23.45,34.44,51.98,11.35,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting,6852014,Southern California Edison Company,-117.7297777,33.9903035,6852014,36676786106611,36676786106611,60846009124
4021,36676800000000_1134,0.35,0,98.08,0,1.92,36.68,1956,126131,57,9.2,15,23.45,34.44,51.98,24.1,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting,2032827,Southern California Edison Company,-117.7220115,33.9802016,2032827,36676786035554,36676786035554,60846000841
4022,33670300000000_1480,0.35,0,97.46,0,2.54,35.14,2015,60625,74,17.08,1523.5,39.28,31.72,29,28.55,1,1,1,HVAC Controls- Energy Management System,HVAC,2198499,Southern California Edison Company,-117.6047243,33.8584791,2198499,33670336031736,33670336031736,60985001045
4023,16639600000000_1563,0.35,0,91.82,0,8.18,37.16,1960,71375,85,18.26,241,108.13,42.51,57.99,33.4,1,1,1,HVAC Controls- Programmable/Smart Thermostats,HVAC,7054840,Southern California Edison Company,-119.5825006,36.3294364,7054840,16639586010482,16639586010482,61989002386
4026,26736900000000_1830,0.35,0,59.59,10.66,29.75,29.47,1965,117963,47,9.77,13,47.37,28.52,26.26,9.5,1,1,1,HVAC- Chiller/Boiler Replacement,HVAC,6555820,Southern California Edison Company,-118.9583683,37.6415366,6555820,26736922630010,26736922630010,62353003568
4031,19648300000000_2632,0.35,0,91.53,0,8.47,38.34,2005,227644,73,10.22,125.5,21,34.92,23.85,6.3,1,1,1,HVAC Controls- Energy Management System,HVAC,9782909,Southern California Edison Company,-118.5920511,34.4045929,9782909,19648320108027,19648320108027,62718010904
4032,36676800000000_2637,0.35,0.16,65.79,0.32,33.73,34.84,1995,110294,57,8.05,98.5,27.96,34.44,34.84,13.95,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting,466533,Southern California Edison Company,-117.7407505,33.9743502,466533,36676786107270,36676786107270,60846009348
4033,33751900000000_2750,0.35,0,89.63,0,10.37,37.59,1995,136049,24,16.01,129,24.24,31.72,34.38,13.65,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,9722469,Southern California Edison Company,-117.1083801,33.5026198,9722469,33751926112809,33751926112809,60002805012
4038,19648300000000_2812,0.35,0,77.05,0.32,22.63,38.97,2003,144773,73,22.32,241,30.6,34.92,42.65,7.9,1,1,1,HVAC Controls- Energy Management System,HVAC,9488962,Southern California Edison Company,-118.5786965,34.3819738,9488962,19648320100636,19648320100636,62718011329
4040,30666700000000_3128,0.35,0,100,0,0,36.64,1978,144079,75,14.77,241,39.14,22.48,48.47,16.7,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,556603,Southern California Edison Company,-117.8828344,33.7662331,556603,30666706030407,30666706030407,63531006006
4042,54767900000000_267,0.36,0.27,78.44,0,21.29,36.96,1968,51513,97,1.94,16,36.66,28.45,43.09,87.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,6459097,Southern California Edison Company,-119.1039943,36.4228022,6459097,54767945436258,54767945436258,60141806997
4043,30736400000000_466,0.36,0,90.02,0,9.98,34.28,1990,53611,45,12.24,241,16.18,22.48,30.19,20.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,2466059,Southern California Edison Company,-117.5811342,33.6432574,2466059,30736356109540,30736356109540,63386010043
4044,19645800000000_602,0.36,0,99.84,0,0.16,36.15,1961,130441,28,19.07,241,40.41,34.92,31.49,10.45,1,1,1,Lighting Controls,Lighting,10070599,Southern California Edison Company,-117.8544493,34.1417638,10070599,19645766013866,19645766013866,61527001952
4045,15633900000000_2196,0.36,0,4.61,36.91,58.47,35.56,2016,55125,61,21.56,464,56.43,27.08,41.95,32.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,4498018,Southern California Edison Company,-118.503216,35.3136046,4498018,15633886009286,15633886009286,60696000641
4048,19648800000000_2567,0.36,0,100,0,0,38.27,2009,52465,65,15,55,39.01,34.92,40.47,23.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9417503,Southern California Edison Company,-118.160747,34.1929936,9417503,19648816021588,19648816021588,62994004670
4050,36676800000000_1959,0.37,0.16,89.67,0,10.17,34.64,2003,227917,57,9.06,199,27.52,34.44,50.47,9.45,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting,9513885,Southern California Edison Company,-117.7121831,33.9589834,9513885,36676780100586,36676780100586,60846011325
4051,19648300000000_2784,0.37,0,94.69,0,5.31,38.53,2007,85714,73,11.37,1894.5,45.2,34.92,42.84,15.5,1,1,1,HVAC Controls- Energy Management System,HVAC,1383554,Southern California Edison Company,-118.5451407,34.3748861,1383554,19648326020804,19648326020804,62718004097
4056,30736400000000_2804,0.37,0,90.46,0,9.54,35.83,1997,144773,45,18.99,241,21.87,22.48,31.2,6.5,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,7452285,Southern California Edison Company,-117.7687638,33.753357,7452285,30736436114482,30736436114482,64015007203
4057,19648800000000_3199,0.37,0,100,0,0,37.72,1946,76313,65,18.19,1523.5,20.44,34.92,35.64,3.5,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9487449,Southern California Edison Company,-118.0520903,34.1653356,9487449,19648816021737,19648816021737,62994004687
4059,19648800000000_3699,0.37,0,100,0,0,38.05,1954,61111,65,25.83,241,31.29,34.92,42.91,20.05,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9343341,Southern California Edison Company,-118.1068728,34.169603,9343341,19648816021760,19648816021760,62994004690
4060,54719900000000_1545,0.38,0,99.27,0,0.73,36.91,2011,120586,52,16.05,55,49.33,28.45,45.7,16.3,1,1,1,Lighting Controls,Lighting,1743964,Southern California Edison Company,-119.0690915,36.2126404,1743964,54719930123653,54719930123653,62187012815
4061,30736400000000_1618,0.38,0,95.93,0,4.07,35.29,2001,124875,45,23.16,241,16.51,22.48,31.22,7.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9294114,Southern California Edison Company,-117.778406,33.7466825,9294114,30736436118764,30736436118764,64015008757
4062,54719900000000_1732,0.38,0.75,76.69,0,22.56,35.96,1858,88236,52,22.28,578.5,49.33,28.45,45.7,22.5,1,1,1,Lighting Controls,Lighting,10258399,Southern California Edison Company,-119.0648901,36.2115335,10258399,54719935432414,54719935432414,62187002595
4066,30736400000000_2912,0.38,0,99.34,0,0.66,35.89,2001,127333,45,10.69,42.5,26.04,22.48,31.13,3.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9334539,Southern California Edison Company,-117.7927195,33.7575522,9334539,30736436030662,30736436030662,64015008756
4070,54768400000000_3811,0.38,0,66.84,0,33.16,35.36,1991,48875,100,11.84,241,42.61,28.45,48.2,26.1,1,1,1,HVAC- Chiller/Boiler Replacement,HVAC,9173233,Southern California Edison Company,-119.1697836,36.3040103,9173233,54768366110290,54768366110290,60142310336
4071,19648800000000_453,0.39,0,100,0,0,37.15,1931,174010,65,21.07,1894.5,38.88,34.92,38.53,24.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,7021193,Southern California Edison Company,-118.131012,34.1836105,7021193,19648816058465,19648816058465,62994004667
4073,56725500000000_2719,0.39,0,99.72,0,0.28,31.33,1971,85156,25,36.4,27.5,45.35,26.69,40.82,18.65,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,4759854,Southern California Edison Company,-119.2146462,34.2188588,4759854,56725465634548,56725465634548,62927004520
4075,19648800000000_80,0.4,0,99.2,0.4,0.4,37.29,1903,76765,65,21.44,183,38.88,34.92,38.53,32.7,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9343336,Southern California Edison Company,-118.1353091,34.1855024,9343336,19648816021505,19648816021505,62994004661
4076,30736400000000_128,0.4,0,98.57,1.27,0.16,34.79,1965,132656,45,13.52,241,26.04,22.48,31.13,6.4,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,2290611,Southern California Edison Company,-117.7861927,33.7663274,2290611,30736436030548,30736436030548,64015006633
4078,19645800000000_1136,0.4,0,89.2,0.67,10.13,34.67,2007,128757,28,20.12,241,40.41,34.92,31.49,8.4,1,1,1,Lighting Controls,Lighting,1149529,Southern California Edison Company,-117.858438,34.1487951,1149529,19645766057731,19645766057731,61527001954
4080,14101400000000_1476,0.4,15.5,56.47,0,28.04,35.59,1992,50375,96,1.88,205,64.9,29.34,12.98,89.5,1,1,1,HVAC Controls- Programmable/Smart Thermostats,HVAC,9379314,Southern California Edison Company,-118.4344962,37.3609296,9379314,14101401430073,14101401430073,69101100411
4081,54719900000000_1708,0.4,0,100,0,0,36.94,1959,73259,52,15.63,241,71.67,28.45,46.59,9.65,1,1,1,Lighting Controls,Lighting,10337717,Southern California Edison Company,-119.3210678,36.2470283,10337717,54719856054134,54719856054134,62157002571
4083,19648800000000_2533,0.4,0,99.76,0,0.24,36.83,2012,172500,65,33.33,27.5,39.01,34.92,40.47,14.05,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,7041575,Southern California Edison Company,-118.1485199,34.197615,7041575,19648810127126,19648810127126,62994013093
4086,16639200000000_1217,0.41,0,100,0,0,36.59,2006,64875,80,12.76,42.5,108.13,42.51,41.62,27.65,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting,9887186,Southern California Edison Company,-119.6253421,36.3492462,9887186,16639170110981,16639170110981,61647011606
4087,56725500000000_3123,0.41,0,90.15,0.16,9.69,34.53,1990,197586,25,10.91,27.5,21.19,26.69,36.95,5.85,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,7067621,Southern California Edison Company,-118.8778506,34.2447281,7067621,56725536055990,56725536055990,63099004806
4089,19648800000000_3201,0.41,0.85,93.11,0.42,5.61,36.8,2013,117963,65,16.13,241,20.44,34.92,35.64,14.9,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,984072,Southern California Edison Company,-118.0436519,34.1643626,984072,19648810127746,19648810127746,62994013343
4091,19648800000000_2583,0.42,0,99.52,0,0.48,36.47,2006,93885,65,6.78,241,35.23,34.92,40,9.7,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,7041864,Southern California Edison Company,-118.1110106,34.1810382,7041864,19648816021539,19648816021539,62994004663
4092,30736400000000_2818,0.42,0,100,0,0,35.21,1999,250000,45,29.7,929,26.04,22.48,31.13,6.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9025416,Southern California Edison Company,-117.7737338,33.7503561,9025416,30736436116305,30736436116305,64015008250
4093,30665600000000_3443,0.42,0,34.94,0,65.06,29.79,1999,147125,19,20.35,42,26.73,22.48,31.36,10.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,6970803,Southern California Edison Company,-117.7647556,33.5502693,6970803,30665556028914,30665556028914,62037002455
4094,19647300000000_154,0.43,0,46.39,2.38,51.23,32.9,1924,78606,80,20.83,267,40.32,34.92,37.28,29.05,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9388488,Southern California Edison Company,-118.3321545,33.3385428,9388488,19647251930411,19647251930411,62250007299
4095,19646600000000_1571,0.43,0.16,87.57,4.7,7.57,36.4,1954,216290,5,64.83,20747,17.21,34.92,55.74,4.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,9652866,Southern California Edison Company,-118.1813825,34.1951536,9652866,19646591934611,19646591934611,62013002408
4096,19646600000000_2762,0.43,0,99.25,0.58,0.17,36.1,1942,250000,5,25.1,20747,18.17,34.92,51.67,3.4,1,1,1,Lighting- Interior Fixture Retrofit,Lighting,1819009,Southern California Edison Company,-118.1904083,34.2011608,1819009,19646596014666,19646596014666,62013002409
4098,54768400000000_1713,0.44,0,100,0,0,34.47,1949,81944,100,17.22,220,42.61,28.45,47.53,24.15,1,1,1,HVAC- Chiller/Boiler Replacement,HVAC,7034704,Southern California Edison Company,-119.1288419,36.2532313,7034704,54768366054043,54768366054043,60142301501
4106,56725500000000_2958,0.45,1.91,70.78,0,27.32,34.16,1971,107267,25,47.82,161,44.99,26.69,50.1,20.45,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,122892,Southern California Edison Company,-119.1454699,34.2549427,122892,56725465634761,56725465634761,62927004521
