"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"224",3464,"33670300000000_477",0.25,0,99.52,0,0.48,36.86,1927,123274,74,15.48,13,31.81,31.72,45.33,11.05,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9482322","33670330100974"
"225",3466,"33670300000000_823",0.25,0,99.28,0,0.72,38.33,2015,164812,74,23.77,241,31.81,31.72,45.33,8.45,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"10274656","33670330123828"
"226",3467,"33670300000000_824",0.25,0,74.98,0.08,24.94,34.98,2007,96923,74,19.09,1894.5,25.31,31.72,44.79,12.25,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"10013332","33670330113647"
"227",3474,"19643300000000_1122",0.25,0.08,97.22,0,2.7,38.3,2008,90972,26,11.28,278.5,35.9,34.92,51.21,14.35,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"7040619","19643296011811"
"228",3475,"19643300000000_1123",0.25,0,99.19,0,0,38.3,2003,90972,26,11.28,1894.5,35.9,34.92,51.21,14.35,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6379198","19643296011811"
"229",3476,"19643300000000_1177",0.25,0,100,0,0,37.7,2003,97431,26,12.04,112.5,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"10397479","19643296011829"
"230",3479,"16639300000000_1228",0.25,0,99.37,0,0.63,39.68,1998,64013,85,18.84,42.5,108.13,42.51,54.42,18.9,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"7034774","16639251630169"
"231",3480,"16639300000000_1231",0.25,0,100,0,1.67,39.68,1998,64013,85,18.84,267,108.13,42.51,54.42,18.9,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"1297932","16639251630169"
"232",3481,"15634000000000_1248",0.25,0,98.88,0,1.12,39.73,2004,88068,75,11.57,16,49.02,27.08,43.7,24.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.5634e+13,"9630021","15634040106575"
"233",3482,"15634000000000_1249",0.25,0,100,0,0,40.1,2004,50057,75,11.57,241,49.02,27.08,43.7,24.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.5634e+13,"10501561","15634040106575"
"234",3483,"33670300000000_1303",0.25,0,86.19,0,13.81,38.02,2003,66085,74,24.12,1894.5,34.96,31.72,44.14,23.25,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"5739973","33670336031819"
"235",3492,"36676900000000_1883",0.25,0,100,0,0,40.11,1955,94327,82,16.05,241,49.37,34.44,43.11,39.4,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.66769e+13,"7043242","36676866035653"
"236",3496,"33752000000000_2404",0.25,0,50.26,0,49.74,42.72,2019,72857,40,40.5,241,33.17,31.72,39.06,28,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10217539","33752000139113"
"237",3497,"33752000000000_2405",0.25,0,49.85,0,43.07,42.72,2019,72857,40,15.7,241,33.17,31.72,39.06,49.2,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10217543","33752000139113"
"238",3498,"33752000000000_2406",0.25,0,100,0,5.85,42.72,2019,72857,40,13.96,241,33.17,31.72,39.06,26.85,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10217544","33752000139113"
"239",3503,"56725500000000_2791",0.25,0,100,0,0,37.2,1954,47199,25,0.88,42,36.53,26.69,40.68,28.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7496482","56725530139592"
"240",3508,"33670300000000_3034",0.25,0,100,0,0,38.45,2007,164812,74,15.05,38.5,31.81,31.72,45.33,19.15,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"10041268","33670330113654"
"241",3516,"15634000000000_391",0.26,0,100,0,0,39.66,1965,82292,75,9.68,1894.5,49.02,27.08,47.92,26.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.5634e+13,"6298171","15634046009351"
"242",3517,"33670300000000_398",0.26,0,97.29,0,2.71,37.36,1989,149196,74,62.06,91,22.31,31.72,48.97,14.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"10198797","33670333330446"
"243",3518,"33670300000000_400",0.26,0,99.29,0,11.82,37.36,1989,149196,74,62.06,1894.5,22.31,31.72,48.97,14.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"4769039","33670333330446"
"244",3519,"56725500000000_428",0.26,0,90.36,0,9.64,33.98,1966,35568,25,60.2,13,47.15,26.69,37.76,24.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"9477545","56725465631742"
"245",3530,"19643300000000_1176",0.26,0,91.73,0,8.27,37.91,1994,83450,26,12.04,161,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"10391762","19643296011829"
"246",3534,"19643300000000_1420",0.26,0,97.67,0,2.33,36.84,1962,85500,26,9.11,53.5,35.1,34.92,67.43,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"318942","19643296011837"
"247",3535,"19643300000000_1423",0.26,0,100,0,0,36.84,2009,85500,26,9.11,112.5,35.1,34.92,67.43,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"2242217","19643296011837"
"248",3543,"19643300000000_1750",0.26,0,100,0,0,37.61,1936,62059,26,13.73,241,39.19,34.92,53.61,11.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6677633","19643296071385"
"249",3544,"19643300000000_1751",0.26,0,100,0,0,37.61,1936,62059,26,13.73,336,39.19,34.92,53.61,11.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6677636","19643296071385"
"250",3547,"36676900000000_1882",0.26,0,97.44,0,2.56,40.11,2004,94327,82,16.05,241,49.37,34.44,43.11,39.4,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.66769e+13,"6780861","36676866035653"
"251",3549,"33752000000000_2104",0.26,0,88.32,0,11.68,39.61,1990,144484,40,60.56,1894.5,39.25,31.72,38.27,45.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"6932684","33752003330529"
"252",3550,"33752000000000_2178",0.26,0,71.24,0,28.76,42.48,2019,72857,40,12.81,241,33.17,31.72,39.06,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"2318574","33752000139113"
"253",3555,"33751900000000_2604",0.26,1.03,94.75,0,4.22,37.84,1990,104375,24,20.95,241,27.56,31.72,29.15,19.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"1571582","33751926109417"
"254",3556,"33751900000000_2605",0.26,1.64,69.26,0,29.1,38.16,1990,92500,24,20.95,42.5,27.56,31.72,29.15,19.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"1834055","33751926109417"
"255",3557,"33670300000000_2606",0.26,0,86.43,0,13.57,38.04,1960,137292,74,16.74,38.5,28.42,31.72,52.32,12.85,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"2685327","33670336031843"
"256",3558,"56725500000000_2790",0.26,0,98.65,0,1.35,36.98,1979,47199,25,0.88,42.5,36.53,26.69,40.68,11.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7496480","56725530139592"
"257",3561,"19643300000000_2879",0.26,0,98.76,0,1.24,37.72,1982,83450,26,10.07,16,33.63,34.92,49.43,13.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"1040753","19643296011860"
"258",3562,"19643300000000_2880",0.26,0,100,0,1.69,37.72,1992,83450,26,10.07,129,33.63,34.92,49.43,13.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"1040754","19643296011860"
"259",3563,"33670300000000_2990",0.26,1.84,83.79,0,14.38,39.47,2014,120208,74,19.97,241,26.57,31.72,46.49,27.05,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"5977003","33670336031868"
"260",3568,"33670300000000_3218",0.26,0,81.52,0,18.48,39.45,1991,79000,74,14.26,241,28.81,31.72,51.6,18.9,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"498904","33670336031876"
"261",3569,"33751900000000_3346",0.26,0.48,97.45,0,2.07,38.71,2005,83438,24,16.21,205,39.72,31.72,18.37,26.2,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9552758","33751920108498"
"262",3570,"33751900000000_3558",0.26,11.96,82.26,0,5.78,38.72,1994,93393,24,17.04,205,32.95,31.72,27.29,14.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"4620296","33751926112098"
"263",3589,"33751900000000_434",0.27,0,98.72,0,1.28,39.46,1997,34491,24,71.42,1894.5,33.17,31.72,39.06,16.9,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"6277955","33751923330743"
"264",3590,"33670300000000_567",0.27,0,100,0,0,37.45,1896,50568,74,63.8,241,39.28,31.72,54.52,17.3,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"7018074","33670333331600"
"265",3597,"19643300000000_1424",0.27,0,97.92,0,2.08,36.71,1907,85500,26,9.11,83,39.16,34.92,53.99,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6397572","19643296011837"
"266",3598,"19643300000000_1426",0.27,0,100,0,0,37.24,1916,85500,26,9.11,645,35.1,34.92,67.43,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6680634","19643296011837"
"267",3599,"19643300000000_1427",0.27,0,100,0,0,36.71,1999,85500,26,9.11,1894.5,35.1,34.92,67.43,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6680648","19643296011837"
"268",3600,"19643300000000_1433",0.27,0,100,0,0,36.72,1991,85500,26,9.11,27.5,39.16,34.92,53.99,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"7060932","19643296011837"
"269",3601,"19643300000000_1434",0.27,0,100,0,0,36.72,1952,85500,26,9.11,1894.5,39.16,34.92,53.99,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"7060933","19643296011837"
"270",3602,"33670300000000_1494",0.27,0,98.33,0,1.67,36.58,1972,43289,74,18.96,55,22.31,31.72,48.97,27.45,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"6842139","33670336084669"
"271",3603,"33670300000000_1495",0.27,12.62,96.51,0,1.54,36.58,1972,43289,74,18.96,241,22.31,31.72,48.97,27.45,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"6842155","33670336084669"
"272",3604,"33670300000000_1496",0.27,0,100,0,0,36.58,1972,43289,74,18.96,98.5,22.31,31.72,48.97,27.45,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9240225","33670336084669"
"273",3606,"19643300000000_1614",0.27,0,99.44,0,0.56,37.08,1897,86411,26,10.14,241,38.09,34.92,50.66,17.2,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6684882","19643296011845"
"274",3610,"19643300000000_1749",0.27,0,99.36,0,0.64,37.54,1903,90179,26,13.73,241,39.19,34.92,53.61,11.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6520808","19643296071385"
"275",3611,"19643300000000_1752",0.27,0,100,0,0,37.54,1951,90179,26,13.73,55,39.19,34.92,53.61,11.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6677657","19643296071385"
"276",3622,"33752000000000_2094",0.27,0,90.03,0,9.97,40.35,2018,62976,40,16.92,241,39.25,31.72,38.27,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10056142","33752006032346"
"277",3623,"33752000000000_2095",0.27,0,98.44,0,1.56,40.47,2008,62976,40,16.92,336,39.25,31.72,46.92,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10197879","33752006032346"
"278",3624,"33752000000000_2096",0.27,0,100,0,8.64,40.47,2010,62976,40,16.92,241,39.25,31.72,46.92,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10197881","33752006032346"
"279",3625,"33752000000000_2097",0.27,0,97.37,3.86,10.37,40.35,2008,62976,40,16.92,241,39.25,31.72,38.27,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10207542","33752006032346"
"280",3626,"33752000000000_2098",0.27,0,84.63,0,9.49,40.35,2015,62976,40,16.92,13,39.25,31.72,38.27,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10277645","33752006032346"
"281",3627,"33752000000000_2099",0.27,0,39.8,0,70.28,40.35,1997,62976,40,16.92,205,39.25,31.72,38.27,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10277646","33752006032346"
"282",3628,"33752000000000_2100",0.27,0,65.82,0,50.76,40.35,1965,62976,40,16.92,205,39.25,31.72,38.27,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10277647","33752006032346"
"283",3629,"33752000000000_2101",0.27,0,69.08,0,1.9,40.35,1998,62976,40,16.92,42.5,39.25,31.72,38.27,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10400269","33752006032346"
"284",3630,"33752000000000_2102",0.27,0,100,0,0.16,40.35,2010,62976,40,16.92,16,39.25,31.72,38.27,23.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10400270","33752006032346"
"285",3631,"15634000000000_2421",0.27,0,100,0,0,39.91,2010,96250,75,21.1,241,49.02,27.08,47.92,22.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.5634e+13,"10734837","15634040123075"
"286",3633,"33670300000000_2607",0.27,0,76.88,0,23.12,37.89,2003,137292,74,57.66,199,23.58,31.72,59.45,14.2,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"998994","33670333334232"
"287",3634,"33670300000000_2608",0.27,0,100,0,0,37.89,1944,137292,74,57.66,125.5,23.58,31.72,59.45,14.2,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"10228388","33670333334232"
"288",3636,"19650900000000_2707",0.27,0,99.12,0,0.88,37.17,2009,63800,80,9.69,241,56.32,34.92,58.3,9.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"6354279","19650946023519"
"289",3637,"56725500000000_2727",0.27,0,96.25,0,3.75,34.49,2001,34375,25,40.57,241,52.55,26.69,45.61,20.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"9293578","56725465630389"
"290",3661,"33670300000000_151",0.28,0,92.25,0,7.75,37.09,2005,118393,74,21.58,241,23.39,31.72,45.34,24.4,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"766440","33670336059026"
"291",3662,"33751900000000_206",0.28,0,42.43,0,57.57,40.4,1976,154583,24,19.48,16,25.75,31.72,38.18,17.4,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9609375","33751920105759"
"292",3670,"33751900000000_954",0.28,3.93,87.82,0,8.25,38.15,2003,98092,24,21.2,13,32.95,31.72,30.62,10.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9506076","33751920101105"
"293",3672,"33670300000000_1025",0.28,0,98.42,0,1.58,36.24,1996,121875,74,24.38,13,39.28,31.72,30.59,16.7,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"1778701","33670336107668"
"294",3673,"33670300000000_1026",0.28,0,40.06,0,20.49,36.24,1965,121875,74,24.38,205,39.28,31.72,30.59,16.7,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"6845839","33670336107668"
"295",3677,"19643300000000_1179",0.28,0.21,99.38,0,0.41,37.84,1976,89306,26,12.04,615,41.89,34.92,53.37,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"1352045","19643296011829"
"296",3685,"33670300000000_1681",0.28,0,99.71,0,0.29,36.73,1992,77679,74,20.92,1894.5,33.25,31.72,38.13,63.85,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9784359","33670333330586"
"297",3688,"33670300000000_1724",0.28,0,100,0,0,38.05,2006,71337,74,12.1,83,44.72,31.72,56.48,13.2,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"6851381","33670336031835"
"298",3689,"33670300000000_1725",0.28,0,100,0.65,9.29,38.05,1990,71337,74,12.1,271.5,44.72,31.72,56.48,13.2,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"8623366","33670336031835"
"299",3710,"16639300000000_2528",0.28,0,100,0,0,39.17,1965,64013,85,11.1,13,107.9,42.51,47.6,23.75,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"7034772","16639251634302"
"300",3711,"16639300000000_2529",0.28,0,100,0,0,39.05,2000,64013,85,11.63,13,107.9,42.51,47.6,61.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"7034773","16639251634302"
"301",3714,"33670300000000_2609",0.28,0,90.16,0,9.84,38.14,2003,96250,74,19.67,199,28.81,31.72,54.65,18.35,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"1662053","33670336061766"
"302",3715,"33670300000000_2698",0.28,0,96.83,0,3.17,36.33,2002,121458,74,16.33,267,23.36,31.72,28.22,14.1,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9396686","33670336120372"
"303",3717,"19643300000000_2881",0.28,0,99.66,0,0.34,37.33,1951,106950,26,10.07,164,33.36,34.92,56.02,13.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"1704051","19643296011860"
"304",3724,"33670300000000_3131",0.28,0,97.21,0,2.79,36.47,1995,95694,74,69,13,23.36,31.72,28.22,12.15,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"8530700","33670333330701"
"305",3725,"33670300000000_3133",0.28,0,100,0,0,36.41,1995,127614,74,69,98.5,24.04,31.72,42.61,12.15,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"8480221","33670333330701"
"306",3738,"56725500000000_38",0.29,0.4,94.91,0,4.69,35.95,1979,87170,25,29.88,1894.5,20.15,26.69,45.57,13.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"1484501","56725465631619"
"307",3739,"33751900000000_45",0.29,0,71.42,0,28.58,39.2,2004,122750,24,19.22,241,27.56,31.72,29.15,18.2,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9609377","33751920105742"
"308",3740,"19643300000000_57",0.29,0,97.92,0,2.08,36.74,1974,55750,26,11.15,271.5,33.36,34.92,56.02,21.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6666473","19643296011787"
"309",3743,"33670300000000_215",0.29,0,99.6,0,0.4,35.24,1958,160444,74,17.95,42.5,39.28,31.72,30.59,12.5,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"8949295","33670336116404"
"310",3745,"56725500000000_340",0.29,0.48,98.17,0,1.35,36.39,2007,93534,25,13.5,241,36.53,26.69,35.6,20.35,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"6861747","56725460115105"
"311",3749,"33670300000000_570",0.29,0,99.3,0,0.7,37.17,2006,96563,74,16.95,241,39.28,31.72,38.4,24.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"4744584","33670336031751"
"312",3751,"56725500000000_812",0.29,0,100,0,0,37.02,1964,118824,25,17.24,1894.5,36.53,26.69,45.73,21.4,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"6829126","56725536055404"
"313",3752,"33670300000000_844",0.29,0,99.84,0,0.16,35.33,2004,148125,74,14.8,38.5,29.45,31.72,29.77,8.35,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9536879","33670330105791"
"314",3753,"33670300000000_886",0.29,0,98.49,0,1.51,36.86,2003,78750,74,23.34,615,22.5,31.72,56.28,10.2,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"6855154","33670330100966"
"315",3759,"33751900000000_1195",0.29,2.47,85.27,0,12.26,38.97,2004,207783,24,60.68,241,32.95,31.72,25.74,18.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9567179","33751920105734"
"316",3765,"19643300000000_1432",0.29,0,100,0,0,36.67,1922,85500,26,9.11,53.5,35.1,34.92,67.43,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"7020385","19643296011837"
"317",3766,"33670300000000_1460",0.29,0,98.77,0,1.23,36.99,1992,83182,74,17.71,241,35.75,31.72,47.49,22.1,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"496394","33670336031827"
"318",3768,"56725500000000_1668",0.29,0,99.31,0,0.69,36.61,2012,71500,25,9.71,42,36.53,26.69,35.6,17.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7535077","56725536055438"
"319",3771,"19643300000000_1753",0.29,0,87.14,3.32,9.54,37.22,2005,90179,26,13.73,1894.5,39.19,34.92,53.61,11.25,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"1424420","19643296071385"
"320",3779,"19650900000000_2020",0.29,0,100,0,0,38.14,1952,89808,80,11.6,241,37.91,34.92,54.57,8.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"1388341","19650946023501"
"321",3786,"33670300000000_2575",0.29,0,98.12,0,1.88,36.64,1997,77679,74,18.55,241,24.29,31.72,33.77,44.35,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9731706","33670333330131"
"322",3789,"56725500000000_2891",0.29,0,88.62,0,11.38,36.09,2007,115833,25,19.51,16,20.15,26.69,45.57,16.35,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"6828588","56725530110502"
"323",3792,"33670300000000_3132",0.29,0,99.25,0,0.75,36.16,1995,158090,74,69,55,24.04,31.72,42.61,12.15,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9064522","33670333330701"
"324",3800,"33751900000000_3392",0.29,0,85.75,0,14.25,39.66,2015,58947,24,13.73,241,21.03,31.72,34.23,21.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"1018801","33751926108427"
"325",3801,"33751900000000_3396",0.29,0,98.22,0,1.78,38.47,2007,85972,24,17.56,241,32.95,31.72,30.62,15.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9715785","33751920113696"
"326",3803,"56725500000000_3539",0.29,0,100,0,0,37.11,2002,112443,25,19.52,241,36.53,26.69,30.13,23.85,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"1135656","56725536120620"
"327",3804,"33670300000000_3594",0.29,0,100,0,0,36.83,1968,112125,74,16,16,33.25,31.72,38.13,27.1,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"1666770","33670336031884"
"328",3806,"19650900000000_3703",0.29,0,99.67,0,0.33,37.58,1999,93011,80,49.18,241,36.32,34.92,40.66,10.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"7040665","19650941939537"
"329",3807,"19650900000000_3704",0.29,0,99.52,0,0,37.58,1999,93011,80,49.18,241,36.32,34.92,40.66,10.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"10526684","19650941939537"
"330",3809,"19648300000000_3757",0.29,0,99.84,0,0.16,40.55,1924,131125,73,15.09,241,45.2,34.92,42.84,24.05,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"6755498","19648326020812"
"331",3810,"19648300000000_3758",0.29,0,91.62,0,13.52,40.55,2009,131125,73,15.09,241,45.2,34.92,42.84,24.05,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"6755499","19648326020812"
"332",3813,"33751900000000_3857",0.29,0,98.39,0,1.61,38.97,2001,151799,24,21.15,278.5,33.17,31.72,39.06,20.7,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9322919","33751926118822"
"333",3818,"33670300000000_472",0.3,0,99.05,0,0.95,35.28,1999,119795,74,25.12,241,24.29,31.72,33.77,9.85,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"5700964","33670336116412"
"334",3820,"33670300000000_566",0.3,0,99.56,0,0.44,37.15,1907,63831,74,16.76,23,35.75,31.72,47.49,8.2,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"496395","33670336059034"
"335",3821,"33670300000000_568",0.3,0,97.21,0,2.79,35.52,2002,126458,74,18.18,129,43.34,31.72,50.61,16.4,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9352431","33670336120364"
"336",3824,"33751900000000_1253",0.3,0,95.53,0,4.47,37.22,1999,207783,24,11.12,241,32.95,31.72,25.74,23.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"8748622","33751926116438"
"337",3828,"33751900000000_1448",0.3,0,81.75,0,18.25,39.91,1999,69201,24,19.28,28,37.94,31.72,30.33,19.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"8839281","33751926116453"
