"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"2810",2810,"42692000000000_916",0.3,0,98.17,0,1.83,35.83,2006,112083,36,19.48,241,30.54,24.3,33.96,12.8,0,1,0,NA,NA,4.2692e+13,"7015902","42691956045421"
"2811",2811,"56737600000000_942",0.3,2.87,93.54,0,3.59,37.6,2009,115104,40,8.23,241,22.11,26.69,45.9,4.25,0,1,0,NA,NA,5.67376e+13,"5816525","56737590119396"
"2812",2812,"33671200000000_969",0.3,0,29.35,0,70.65,39.67,2006,131845,49,14.27,14.5,44.23,31.72,29.88,18.8,0,1,0,NA,NA,3.36712e+13,"9452719","33671160110601"
"2813",2813,"30666200000000_989",0.3,0.08,97.05,0,2.87,37.1,1999,72742,10,30.68,653.5,39.26,22.48,49.94,35.05,0,1,0,NA,NA,3.06662e+13,"952905","30666216029789"
"2814",2814,"54722300000000_1086",0.3,0,100,0,0,38.8,1940,64861,50,19.45,241,71.67,28.45,48.63,27.35,0,1,0,NA,NA,5.47223e+13,"2850562","54722316054480"
"2815",2815,"33669900000000_1131",0.3,0,98.53,0,1.47,38.53,1998,46500,89,3.06,504.5,60.02,31.72,35.62,75.7,0,1,0,NA,NA,3.36699e+13,"8474810","33669933330842"
"2816",2816,"36679600000000_1198",0.3,0,62.46,0,37.54,38.66,2003,112766,77,1.54,14.5,38.8,34.44,27.61,41.05,0,1,0,NA,NA,3.66796e+13,"1357465","36679590101816"
"2817",2817,"30666200000000_1497",0.3,0,97.44,0,2.56,37.04,1992,157697,10,26.32,16,23.69,22.48,37.13,19.1,0,1,0,NA,NA,3.06662e+13,"9345569","30666216029821"
"2818",2818,"54722600000000_1737",0.3,0,99.81,0,0.19,38.26,1994,84688,71,12.88,241,46.26,28.45,41.16,25.5,0,1,0,NA,NA,5.47226e+13,"6730738","54722566092795"
"2819",2819,"19646800000000_1799",0.3,0,74.28,0,25.72,40.59,1972,118750,14,20.21,1894.5,19.77,34.92,44.99,14.1,0,1,0,NA,NA,1.96468e+13,"6877012","19646836085658"
"2820",2820,"36678800000000_1878",0.3,0,100,0,0,38.92,1955,57344,88,21.09,205,145.12,34.44,51.17,19.4,0,1,0,NA,NA,3.66788e+13,"778909","36678766061923"
"2821",2821,"36678800000000_1879",0.3,0,44.75,0,6.29,38.92,2009,69145,88,21.09,205,145.12,34.44,51.17,19.4,0,1,0,NA,NA,3.66788e+13,"2376878","36678766061923"
"2822",2822,"56726000000000_2019",0.3,0,98.45,0,1.55,40.48,2008,115089,60,4.19,241,43.24,26.69,29.28,52.65,0,1,0,NA,NA,5.6726e+13,"6351084","56726035630249"
"2823",2823,"56737600000000_2220",0.3,0.16,92.51,0,7.33,36.53,1996,121458,40,15.35,42,25.61,26.69,36.41,28.85,0,1,0,NA,NA,5.67376e+13,"6398854","56737590119149"
"2824",2824,"56737600000000_2273",0.3,0,76.71,0,0,36.53,2004,121458,40,2,336,25.61,26.69,36.41,12.65,0,1,0,NA,NA,5.67376e+13,"6875816","56737590119149"
"2825",2825,"54722500000000_2338",0.3,0,100,0,0,38.92,2011,35788,90,69,464,71.67,28.45,37.08,13.85,0,1,0,NA,NA,5.47225e+13,"7075325","54722495435342"
"2826",2826,"15634500000000_2359",0.3,0,15.54,5.76,78.7,34.23,1996,35407,79,24.12,32.5,29.01,27.08,16.88,34.5,0,1,0,NA,NA,1.56345e+13,"9208360","15634536009476"
"2827",2827,"56737600000000_2385",0.3,0,95.5,0,4.5,36.72,1955,121458,40,51.76,241,25.61,26.69,36.41,13.1,0,1,0,NA,NA,5.67376e+13,"9864303","56737590119149"
"2828",2828,"19647700000000_2441",0.3,0,100,0,0,38.51,1957,69267,39,8.13,241,38.5,34.92,47.87,8.4,0,1,0,NA,NA,1.96477e+13,"1435268","19647666020150"
"2829",2829,"19651100000000_2496",0.3,0.24,98.01,0,1.75,37.83,1971,91105,77,18.02,42.5,48.48,34.92,56.59,16.95,0,1,0,NA,NA,1.96511e+13,"6815663","19651106023618"
"2830",2830,"19643000000000_2545",0.3,0,100,0,0,37.24,2008,115735,90,17.75,1523.5,98.79,34.92,38.11,34.5,0,1,0,NA,NA,1.9643e+13,"7072840","19643031930759"
"2831",2831,"19645300000000_2554",0.3,0.24,99.76,0,0,39.03,2006,85433,76,14.9,241,57.45,34.92,49.86,25.5,0,1,0,NA,NA,1.96453e+13,"7795572","19645271932722"
"2832",2832,"36679600000000_2570",0.3,0,73.8,0,26.2,37.72,2003,114648,77,5.23,13,38.8,34.44,33.13,19.45,0,1,0,NA,NA,3.66796e+13,"9477089","36679596120869"
"2833",2833,"19643000000000_2578",0.3,0,86.36,1.43,21.29,37.24,1981,115735,90,16.76,205,98.79,34.92,38.11,47.15,0,1,0,NA,NA,1.9643e+13,"10125245","19643031930759"
"2834",2834,"19644500000000_2655",0.3,0,98.33,0,1.67,39.27,1997,76029,75,15.59,241,41.57,34.92,60.55,28.35,0,1,0,NA,NA,1.96445e+13,"7557403","19644516114235"
"2835",2835,"30666200000000_2705",0.3,0,100,0,0,37.97,1994,79412,10,82.51,645,25.83,22.48,51.69,22.05,0,1,0,NA,NA,3.06662e+13,"528382","30666213035409"
"2836",2836,"19644900000000_2709",0.3,0,100,0,0,38.59,1953,67401,65,14.4,42.5,54.86,34.92,41.72,19.75,0,1,0,NA,NA,1.96449e+13,"5722835","19644856013106"
"2837",2837,"19644900000000_2710",0.3,0,100,0,0,38.59,1953,67401,65,14.4,267,54.86,34.92,41.72,19.75,0,1,0,NA,NA,1.96449e+13,"7053267","19644856013106"
"2838",2838,"19645500000000_2929",0.3,0,89.27,0,10.73,38.34,2013,73259,72,12.21,27.5,41.17,34.92,72.07,12.1,0,1,0,NA,NA,1.96455e+13,"1072422","19645506013528"
"2839",2839,"19645500000000_2930",0.3,0,100,0,0,38.34,1950,118750,72,12.21,27.5,41.17,34.92,72.07,12.1,0,1,0,NA,NA,1.96455e+13,"6363629","19645506013528"
"2840",2840,"19645500000000_2931",0.3,0,100,0,0,38.34,1931,117292,72,12.21,653.5,41.17,34.92,72.07,12.1,0,1,0,NA,NA,1.96455e+13,"6363630","19645506013528"
"2841",2841,"33671200000000_2947",0.3,0,94.78,0,5.22,37.04,1990,120586,49,15.57,205,52.94,31.72,31.86,20,0,1,0,NA,NA,3.36712e+13,"6961869","33671246109508"
"2842",2842,"56725600000000_2956",0.3,2.39,94.74,0,2.87,33.42,2001,124167,58,18.23,23,45.35,26.69,37.44,24.35,0,1,0,NA,NA,5.67256e+13,"9283422","56725616119242"
"2843",2843,"36678800000000_3001",0.3,0,100,0,0,40.65,2005,65699,88,15.65,13,123.59,34.44,48.58,34.2,0,1,0,NA,NA,3.66788e+13,"9746045","36678760109496"
"2844",2844,"30666500000000_3039",0.3,0,100,0,0,38.64,1995,140000,40,12.97,241,23.31,22.48,44.35,11.6,0,1,0,NA,NA,3.06665e+13,"7015584","30666476030951"
"2845",2845,"19643800000000_3060",0.3,0,98.21,0,1.79,37.85,1964,77727,65,26.32,23,53.81,34.92,52.41,14.1,0,1,0,NA,NA,1.96438e+13,"2637099","19643786012116"
"2846",2846,"56737600000000_3162",0.3,0,99.81,0,0.19,37.97,1961,115104,40,19.3,199,22.11,26.69,52.07,15.9,0,1,0,NA,NA,5.67376e+13,"2627331","56737596067300"
"2847",2847,"36678800000000_3171",0.3,0,49.24,0,50.76,35.85,2017,122882,88,19.65,13,48.91,34.44,31.15,32.5,0,1,0,NA,NA,3.66788e+13,"10300353","36678766068712"
"2848",2848,"19646800000000_3307",0.3,0,78.81,0,21.19,39.61,2016,126827,14,12.03,42.5,14.79,34.92,41.46,9.2,0,1,0,NA,NA,1.96468e+13,"9427645","19646836093025"
"2849",2849,"56726000000000_3466",0.3,0,99.44,0,0.56,40.22,1893,153487,60,13.07,42.5,48.64,26.69,40.79,18.85,0,1,0,NA,NA,5.6726e+13,"2976844","56726036055800"
"2850",2850,"54722500000000_3485",0.3,0,100,0,0,38.89,1978,60806,90,51.75,205,71.67,28.45,37.08,7.3,0,1,0,NA,NA,5.47225e+13,"2299694","54722495435466"
"2851",2851,"19753400000000_3486",0.3,0,99.52,0,0.48,33.86,1906,140094,22,12.72,241,17.8,34.92,44.65,8.65,0,1,0,NA,NA,1.97534e+13,"887247","19753416022149"
"2852",2852,"19753400000000_3487",0.3,0,100,0,0.16,33.86,2003,140094,22,12.72,1894.5,17.8,34.92,44.65,8.65,0,1,0,NA,NA,1.97534e+13,"9675190","19753416022149"
"2853",2853,"54105500000000_3542",0.3,0,100,0,0,37.05,2009,53533,43,4.69,16,46.26,28.45,55.39,27.05,0,1,0,NA,NA,5.41055e+13,"10403061","54105460119602"
"2854",2854,"56726000000000_3577",0.3,0,97.2,0,2.8,40.89,1995,153487,60,27.73,241,48.64,26.69,40.79,14.65,0,1,0,NA,NA,5.6726e+13,"7012932","56726036060362"
"2855",2855,"56726000000000_3578",0.3,0,97.37,0,40.4,40.89,1992,153487,60,27.73,13,48.64,26.69,40.79,14.65,0,1,0,NA,NA,5.6726e+13,"768628","56726036060362"
"2856",2856,"56726000000000_3579",0.3,0,79.17,0,3.43,40.89,2017,153487,60,27.73,16,48.64,26.69,40.79,14.65,0,1,0,NA,NA,5.6726e+13,"7012930","56726036060362"
"2857",2857,"30666500000000_3583",0.3,0,97.68,0,2.32,38.58,2004,138516,40,10.18,42,21.76,22.48,35.92,16.3,0,1,0,NA,NA,3.06665e+13,"6442769","30666476030100"
"2858",2858,"54722600000000_3592",0.3,0,100,0,0,37.64,1933,34833,71,21.79,241,41.69,28.45,53.12,35.65,0,1,0,NA,NA,5.47226e+13,"6519536","54722566054712"
"2859",2859,"54722600000000_3593",0.3,0.81,97.5,0,0,37.64,1928,34833,71,21.79,1523.5,41.69,28.45,53.12,35.65,0,1,0,NA,NA,5.47226e+13,"7033829","54722566054712"
"2860",2860,"54722600000000_3788",0.3,0,100,0,0,37.55,1979,49216,71,14.8,164,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"1410289","54722566054746"
"2861",2861,"54722600000000_3789",0.3,0,99.36,0,0,37.55,1980,49216,71,14.8,145,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"1854014","54722566054746"
"2862",2862,"54722600000000_3790",0.3,0.57,97.92,0,0,37.55,1961,49216,71,14.8,83,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"2038801","54722566054746"
"2863",2863,"54722600000000_3791",0.3,0,99.21,0.92,0,37.55,1931,49216,71,14.8,241,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"4043859","54722566054746"
"2864",2864,"54722600000000_3792",0.3,0,100,0,0,37.55,1961,49216,71,14.8,16,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"4626109","54722566054746"
"2865",2865,"54722600000000_3793",0.3,0,100,0,9.48,37.55,1936,49216,71,14.8,241,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"6743312","54722566054746"
"2866",2866,"54722600000000_3794",0.3,0,100,0,4.28,37.55,1965,49216,71,14.8,36,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"6743313","54722566054746"
"2867",2867,"54722600000000_3795",0.3,0,100,0,0,37.55,1961,49216,71,14.8,36,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"10511454","54722566054746"
"2868",2868,"54722600000000_3796",0.3,0,100,0,1.11,37.55,1980,49216,71,14.8,1894.5,41.69,28.45,53.12,40.7,0,1,0,NA,NA,5.47226e+13,"10511455","54722566054746"
"2869",2869,"54722300000000_3801",0.3,0,100,0,0,38.02,2013,59232,50,14.69,241,71.67,28.45,48.63,30.1,0,1,0,NA,NA,5.47223e+13,"2159526","54722316054522"
"2870",2870,"56737600000000_16",0.31,0,92.42,0,7.58,38.6,1980,132578,40,15.9,241,25.61,26.69,35.07,23.25,0,1,0,NA,NA,5.67376e+13,"6445562","56737596055842"
"2871",2871,"56737600000000_17",0.31,0,95.38,0,2.79,38.6,1980,132578,40,15.9,241,25.61,26.69,35.07,23.25,0,1,0,NA,NA,5.67376e+13,"8953509","56737596055842"
"2872",2872,"54722600000000_95",0.31,0,95.15,0,4.85,38.49,1865,87292,71,14.46,23,39.9,28.45,45.92,29.15,0,1,0,NA,NA,5.47226e+13,"10090551","54722566054704"
"2873",2873,"36678800000000_122",0.31,0,98.32,0,1.68,38.67,1937,85000,88,21.73,13,111.61,34.44,55.82,31.6,0,1,0,NA,NA,3.66788e+13,"221080","36678766061907"
"2874",2874,"19646800000000_140",0.31,1.12,78.55,0,20.33,39.08,1951,78030,14,15.37,241,19.77,34.92,44.99,7.45,0,1,0,NA,NA,1.96468e+13,"781466","19646836014781"
"2875",2875,"19646800000000_141",0.31,0,100,0,7.33,39.08,1951,136049,14,15.37,241,19.77,34.92,44.99,7.45,0,1,0,NA,NA,1.96468e+13,"6381456","19646836014781"
"2876",2876,"19646800000000_142",0.31,0.16,100,0,0,39.08,1951,125875,14,15.37,241,19.77,34.92,44.99,7.45,0,1,0,NA,NA,1.96468e+13,"6870074","19646836014781"
"2877",2877,"36678800000000_145",0.31,0,89.49,0.57,9.94,39.4,1990,102031,88,15,42.5,72.91,34.44,41.64,33.7,0,1,0,NA,NA,3.66788e+13,"2272383","36678760107730"
"2878",2878,"56737600000000_146",0.31,0,93.53,0.53,5.94,37.9,1969,125114,40,12.33,13,25.61,26.69,35.07,5.75,0,1,0,NA,NA,5.67376e+13,"6867153","56737596055859"
"2879",2879,"30666200000000_342",0.31,0,99.66,0,0.34,37.71,1967,117772,10,33.74,85.5,27.92,22.48,57.04,26.65,0,1,0,NA,NA,3.06662e+13,"7063390","30666216029755"
"2880",2880,"19734600000000_530",0.31,0,81.6,2.35,16.04,37.22,1965,74888,21,15.19,241,26.46,34.92,40.92,4.95,0,1,0,NA,NA,1.97346e+13,"6688553","19734606023360"
"2881",2881,"56737600000000_557",0.31,0,76.82,0,23.18,38.48,1877,73264,40,9.99,241,24.01,26.69,45.85,23.15,0,1,0,NA,NA,5.67376e+13,"6866515","56737596055933"
"2882",2882,"30666000000000_564",0.31,0.16,94.76,0,5.08,34.41,1962,125527,23,58.24,85.5,18.38,22.48,55.21,10.5,0,1,0,NA,NA,3.0666e+13,"10173263","30665973031697"
"2883",2883,"54722600000000_597",0.31,0,98.78,0,1.22,39.92,1948,43491,71,12.63,42.5,41.65,28.45,53.46,32.2,0,1,0,NA,NA,5.47226e+13,"6732457","54722566054548"
"2884",2884,"30736500000000_603",0.31,0,99.28,0,0.72,36.08,1974,185417,19,25.31,645,23.74,22.48,52.37,17.95,0,1,0,NA,NA,3.07365e+13,"1849087","30736506089429"
"2885",2885,"36678800000000_620",0.31,0,99.84,0,0.16,38.91,1948,43918,88,11.34,13,117.33,34.44,54.48,35.85,0,1,0,NA,NA,3.66788e+13,"7786462","36678766036859"
"2886",2886,"36678430000000_653",0.31,0.08,70.49,0,29.43,37.03,1877,88603,65,18.36,38.5,50.62,34.44,41.84,18.1,0,1,0,NA,NA,3.667843e+13,"1026988","3.667843e+13"
"2887",2887,"56738740000000_759",0.31,0,71.84,0,28.16,37.91,1903,116932,0,48.19,42.5,10.32,26.69,29.23,4.5,0,1,0,NA,NA,5.673874e+13,"2451777","5.673874e+13"
"2888",2888,"19646830000000_776",0.31,0,30.24,0,69.76,38.89,1954,173148,0,49.53,129,19.77,34.92,44.99,10.1,0,1,0,NA,NA,1.964683e+13,"6870072","1.964683e+13"
"2889",2889,"19644500000000_816",0.31,0,97.22,0,2.78,38.27,1999,101042,75,24.17,42,37.69,34.92,63.04,17.75,0,1,0,NA,NA,1.96445e+13,"7015016","19644516057616"
"2890",2890,"30666500000000_993",0.31,0,96.8,0,3.2,37.14,2014,184844,40,15.07,241,18.79,22.48,28.25,8.1,0,1,0,NA,NA,3.06665e+13,"6982976","30666476071146"
"2891",2891,"30664500000000_994",0.31,0,94.76,0,5.24,37.85,1934,123250,30,18.22,241,34.76,22.48,59.98,9.05,0,1,0,NA,NA,3.06645e+13,"6990984","30664496068571"
"2892",2892,"56726500000000_1031",0.31,0.17,98.37,1.46,0,34.36,2000,76944,60,17.75,13,40.5,26.69,34.82,7.65,0,1,0,NA,NA,5.67265e+13,"9297716","56726525630348"
"2893",2893,"54722600000000_1038",0.31,0.4,99.29,0,0.3,40.14,2004,66932,71,25.86,55,41.65,28.45,53.46,38.7,0,1,0,NA,NA,5.47226e+13,"9572161","54722560105783"
"2894",2894,"36678400000000_1054",0.31,0,95,0,5,38.66,1956,48458,67,12.05,42.5,56.38,34.44,52.77,29.45,0,1,0,NA,NA,3.66784e+13,"4428991","36678436036503"
"2895",2895,"54722300000000_1087",0.31,0,100,0,0,38.76,2022,73125,50,19.45,36,71.67,28.45,56.2,27.35,0,1,0,NA,NA,5.47223e+13,"10153187","54722316054480"
"2896",2896,"56737600000000_1135",0.31,0,97.03,0,2.97,38.1,1990,147656,40,12.29,36,23.71,26.69,42.18,27.55,0,1,0,NA,NA,5.67376e+13,"490102","56737596055941"
"2897",2897,"54722600000000_1151",0.31,2.89,96.25,0,0.86,39.27,2007,96111,71,29.01,164,39.27,28.45,59.07,23.1,0,1,0,NA,NA,5.47226e+13,"4839568","54722565430046"
"2898",2898,"19644500000000_1209",0.31,0,100,0,0,38.34,1891,110192,75,31.58,1894.5,33.83,34.92,70.77,17.45,0,1,0,NA,NA,1.96445e+13,"6504743","19644516057624"
"2899",2899,"36678400000000_1210",0.31,0,80.37,0,19.63,37.59,1999,58998,67,9,241,41.26,34.44,42.75,34.4,0,1,0,NA,NA,3.66784e+13,"686180","36678433630928"
"2900",2900,"54722600000000_1281",0.31,0,100,0,0,38.09,1993,123798,71,14.38,161,45.33,28.45,57.3,48.65,0,1,0,NA,NA,5.47226e+13,"7016225","54722566054613"
"2901",2901,"56726000000000_1290",0.31,0,91.28,0,8.72,40.03,1996,114648,60,27.87,14.5,43.24,26.69,30.69,13.35,0,1,0,NA,NA,5.6726e+13,"142391","56726036084925"
"2902",2902,"30736500000000_1391",0.31,0,94.69,0,5.31,36.8,1970,71948,19,18.3,241,15.58,22.48,40.65,5.2,0,1,0,NA,NA,3.07365e+13,"1873530","30736500140988"
"2903",2903,"30736500000000_1392",0.31,0,100,0,0,36.86,1979,184844,19,18.7,164,15.58,22.48,40.65,8.15,0,1,0,NA,NA,3.07365e+13,"6513120","30736500140988"
"2904",2904,"30665100000000_1584",0.31,0,100,0,0,39.11,2013,86453,27,32.83,15,47.28,22.48,58.7,12.2,0,1,0,NA,NA,3.06651e+13,"7373832","30665143033362"
"2905",2905,"54722600000000_1585",0.31,0,100,0,0,37.14,1994,83309,71,15.1,241,46.26,28.45,41.16,23.75,0,1,0,NA,NA,5.47226e+13,"6357893","54722566112049"
"2906",2906,"54722600000000_1586",0.31,0,91.95,0,11,37.14,1994,83309,71,15.1,241,46.26,28.45,41.16,23.75,0,1,0,NA,NA,5.47226e+13,"6462762","54722566112049"
"2907",2907,"33751800000000_1642",0.31,0.16,52.13,0,47.71,39.72,2010,63363,64,66.59,205,40.96,31.72,27.37,42.05,0,1,0,NA,NA,3.37518e+13,"9908788","33751760122960"
"2908",2908,"30666500000000_1654",0.31,0,95.4,0,4.6,37.47,2005,153030,40,16.19,241,23.31,22.48,44.35,5.2,0,1,0,NA,NA,3.06665e+13,"9762876","30666470109678"
"2909",2909,"19644900000000_1671",0.31,0,100,0,0,38.14,1951,64583,65,8.07,1523.5,49.72,34.92,46.3,22.95,0,1,0,NA,NA,1.96449e+13,"7053378","19644856013049"
"2910",2910,"26736700000000_1682",0.31,0,31.52,3.59,64.88,30.97,2009,105768,54,6.15,264,12.68,28.52,35.66,31.1,0,1,0,NA,NA,2.67367e+13,"7037709","26736686025951"
"2911",2911,"26736700000000_1683",0.31,7.17,96.89,0,28.17,30.97,2005,104375,54,6.15,42,12.68,28.52,35.66,31.1,0,1,0,NA,NA,2.67367e+13,"7037711","26736686025951"
"2912",2912,"19651100000000_1760",0.31,0,97.92,0,2.08,37.47,2006,61797,77,21.5,241,52.37,34.92,45.18,33.45,0,1,0,NA,NA,1.96511e+13,"1860922","19651106023667"
"2913",2913,"56726000000000_1814",0.31,0,98.07,0,1.93,39.3,2015,123958,60,7.49,205,43.24,26.69,29.28,19.05,0,1,0,NA,NA,5.6726e+13,"6500295","56726036055743"
"2914",2914,"56737600000000_1844",0.31,0,87.75,0.08,12.17,36.03,1970,70648,40,14.91,267,22.11,26.69,28.5,21.2,0,1,0,NA,NA,5.67376e+13,"6872702","56737596055909"
"2915",2915,"19650000000000_2083",0.31,0,72.79,0,27.21,38.16,1994,189153,22,37.25,13,22.24,34.92,25.73,7.95,0,1,0,NA,NA,1.965e+13,"6757809","19649986112528"
"2916",2916,"54720820000000_2307",0.31,0.12,99.42,0,0.47,37.6,2015,117772,0,27.15,13,49.02,27.08,31.43,25.65,0,1,0,NA,NA,5.472082e+13,"7034513","5.472082e+13"
"2917",2917,"26102600000000_2394",0.31,0,11.89,1.76,86.34,30.65,2004,136049,55,21.56,38.5,12.68,28.52,35.66,13.3,0,1,0,NA,NA,2.61026e+13,"10195816","26102640107714"
"2918",2918,"56737600000000_2430",0.31,0,98.98,0,1.02,37.34,2006,135463,40,14.74,241,25.61,26.69,36.41,25.95,0,1,0,NA,NA,5.67376e+13,"634124","56737590119149"
"2919",2919,"19650400000000_2474",0.31,1.86,90.17,0,7.97,37.53,1958,64602,88,2.38,55,47.14,34.92,50.72,29.15,0,1,0,NA,NA,1.96504e+13,"6479498","19650376022875"
"2920",2920,"42767900000000_2492",0.31,0,100,0,0,36.08,2007,95682,62,13.41,1523.5,52.67,24.3,33.28,11.5,0,1,0,NA,NA,4.27679e+13,"6772360","42767864230090"
"2921",2921,"56737600000000_2505",0.31,0,81.54,0,18.46,36.84,1956,114821,40,13.39,13,25.61,26.69,36.41,6.9,0,1,0,NA,NA,5.67376e+13,"6875822","56737590119149"
"2922",2922,"56737600000000_2593",0.31,0,96.18,0,3.82,36.16,1994,71184,40,45.01,27.5,22.11,26.69,52.07,9.45,0,1,0,NA,NA,5.67376e+13,"9264840","56737595633748"
"2923",2923,"56739400000000_2783",0.31,0,99.63,0,0.37,36.2,1959,123712,34,11.09,23,30.68,26.69,32.65,11.15,0,1,0,NA,NA,5.67394e+13,"1213950","56739406055149"
"2924",2924,"56724500000000_2819",0.31,0,43.49,0,56.51,38.49,1991,52250,60,14.03,205,56.45,26.69,42.71,19.3,0,1,0,NA,NA,5.67245e+13,"7056464","56724546054985"
"2925",2925,"19644500000000_2853",0.31,0,100,0,0,38.1,1949,90000,75,24.42,645,33.83,34.92,70.77,19.6,0,1,0,NA,NA,1.96445e+13,"6809979","19644516012835"
"2926",2926,"36678400000000_2915",0.31,0,99.34,0,0.66,38.09,1960,48059,67,40.46,241,56.38,34.44,52.77,15.1,0,1,0,NA,NA,3.66784e+13,"10192684","36678433635042"
"2927",2927,"19648400000000_2921",0.31,0,97.94,0,2.06,35.97,1993,154583,81,7.48,241,30.79,34.92,45.03,16.75,0,1,0,NA,NA,1.96484e+13,"2212298","19648406021125"
"2928",2928,"19644500000000_2963",0.31,0,99.29,0,0.71,38.21,1920,96111,75,24.66,15,37.69,34.92,63.04,27.3,0,1,0,NA,NA,1.96445e+13,"7015027","19644516012876"
"2929",2929,"36678800000000_3093",0.31,0,90.54,0,9.46,38.22,1996,60813,88,46.47,42.5,46.15,34.44,33.87,28.1,0,1,0,NA,NA,3.66788e+13,"2790192","36678763636081"
"2930",2930,"36678800000000_3094",0.31,0.56,85.22,0,5.85,38.22,1990,60813,88,46.47,13,46.15,34.44,33.87,28.1,0,1,0,NA,NA,3.66788e+13,"7602006","36678763636081"
"2931",2931,"36678800000000_3095",0.31,0,94.59,0,0,38.22,1991,60813,88,46.47,205,46.15,34.44,33.87,28.1,0,1,0,NA,NA,3.66788e+13,"10065174","36678763636081"
"2932",2932,"42767900000000_3111",0.31,0,100,0,0,35.58,1999,71250,62,5.98,1523.5,25.15,24.3,33.47,16.95,0,1,0,NA,NA,4.27679e+13,"6763279","42767866116875"
"2933",2933,"30665100000000_3333",0.31,0,98.7,0,1.3,36.14,1961,99572,27,27.3,241,39.06,22.48,44.58,4.95,0,1,0,NA,NA,3.06651e+13,"9460590","30665143037348"
"2934",2934,"19650000000000_3430",0.31,4.02,90.36,0,5.63,39.34,2005,74888,22,10.63,464,18.68,34.92,28.99,6.65,0,1,0,NA,NA,1.965e+13,"9669372","19649980108597"
"2935",2935,"36678800000000_3437",0.31,0,94.22,0,5.78,36.68,1960,65455,88,11.32,13,54.02,34.44,42.54,29.1,0,1,0,NA,NA,3.66788e+13,"6795334","36678766037139"
"2936",2936,"36750700000000_3550",0.31,0,100,0,0,36.92,1992,76935,86,15.2,98.5,54.93,34.44,52.93,21.3,0,1,0,NA,NA,3.67507e+13,"9361001","36750696037287"
"2937",2937,"56737600000000_3693",0.31,0,96.9,0,3.1,37.3,1956,138295,40,7.1,241,25.61,26.69,36.41,10.5,0,1,0,NA,NA,5.67376e+13,"7067676","56737596056022"
"2938",2938,"56737600000000_3694",0.31,0,98.17,0,5.48,37.3,2011,114821,40,7.1,241,25.61,26.69,36.41,10.5,0,1,0,NA,NA,5.67376e+13,"7018097","56737596056022"
"2939",2939,"56737600000000_3723",0.31,0,92.35,0,7.65,37.66,2018,166619,40,8.29,125.5,24.1,26.69,34.96,7.6,0,1,0,NA,NA,5.67376e+13,"6545210","56737596093181"
"2940",2940,"54718400000000_3778",0.31,0,98.48,0,1.52,37.96,1998,55119,80,15.04,205,61.64,28.45,35.29,7.4,0,1,0,NA,NA,5.47184e+13,"7736949","54718376114078"
"2941",2941,"19646800000000_3787",0.31,0,84.62,0,15.38,39.72,1994,184936,14,15.7,16,14.79,34.92,41.46,10.95,0,1,0,NA,NA,1.96468e+13,"949225","19646836099030"
"2942",2942,"54722600000000_3797",0.31,0,100,0,0,37.28,2005,48750,71,14.8,1894.5,45.05,28.45,50.98,40.7,0,1,0,NA,NA,5.47226e+13,"6738074","54722566054746"
"2943",2943,"54723000000000_3837",0.31,0,88.89,0,11.11,40.58,2002,68568,92,19.35,125.5,43.64,28.45,54.75,15.3,0,1,0,NA,NA,5.4723e+13,"9472296","54722986054779"
"2944",2944,"54723000000000_3838",0.31,0,100,0,0,40.58,1999,76935,92,19.35,1894.5,43.64,28.45,54.75,15.3,0,1,0,NA,NA,5.4723e+13,"9832285","54722986054779"
"2945",2945,"30666500000000_3854",0.31,0,99.09,0,0.91,37.72,2003,119028,40,17.65,16,23.63,22.48,45.95,8.6,0,1,0,NA,NA,3.06665e+13,"6995810","30666476030969"
"2946",2946,"54722300000000_70",0.32,0,91.29,0,8.71,37.71,1991,56389,50,23.51,653.5,67.52,28.45,64.18,17.6,0,1,0,NA,NA,5.47223e+13,"10327618","54722310127621"
"2947",2947,"30664500000000_119",0.32,0,100,0,0,38.59,1955,111563,30,15.58,645,27.73,22.48,61.86,13.1,0,1,0,NA,NA,3.06645e+13,"6994634","30664496027445"
"2948",2948,"56737600000000_167",0.32,0,97.18,0,2.82,37.41,1966,113750,40,8.67,241,25.61,26.69,35.07,6.5,0,1,0,NA,NA,5.67376e+13,"9088396","56737596055867"
"2949",2949,"54718400000000_312",0.32,0,88.13,0,11.87,37.59,1961,33051,80,10.8,205,61.64,28.45,35.29,21.4,0,1,0,NA,NA,5.47184e+13,"9344867","54718376100267"
