"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"524",3457,"15739100000000_282",0.25,0,100,0,0,40.34,1953,28589,90,17.15,13,59.59,27.08,50.25,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"7076332","15739086009757"
"525",3458,"15739100000000_283",0.25,0,100,0,0,40.34,1953,28589,90,17.15,13,59.59,27.08,50.25,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"8152496","15739086009757"
"526",3459,"15739100000000_284",0.25,0,100,0,6.8,40.34,1953,28589,90,17.15,38.5,59.59,27.08,50.25,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"9343503","15739086009757"
"527",3463,"36676800000000_463",0.25,0,91,0,9,35.93,2001,53533,57,45.59,161,24.89,34.44,68.6,19.65,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"9342896","36676783631017"
"528",3465,"30666700000000_817",0.25,0,98.88,0,1.12,38.48,2001,73339,75,13.7,241,50.53,22.48,55.73,14.4,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"479325","30666706102826"
"529",3468,"36676800000000_845",0.25,0,99.36,0,0.64,38.28,1969,80179,57,9.99,241,37.17,34.44,50.81,25.75,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"7012796","36676786035513"
"530",3469,"36676800000000_846",0.25,0,100,0,12.1,38.28,2014,80179,57,9.99,1894.5,37.17,34.44,50.81,25.75,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"7017928","36676786035513"
"531",3470,"19650600000000_872",0.25,0,98.57,0,1.43,37.36,1957,193438,10,13.25,161,34.71,34.92,65.14,11.95,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"6614628","19650606023063"
"532",3471,"33672200000000_1042",0.25,0,83.56,0,16.44,36.1,2009,142321,96,17.5,241,23.94,31.72,43.26,12.8,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.36722e+13,"6944657","33672150119180"
"533",3472,"19647300000000_1062",0.25,0,100,0,0,35.99,2014,117008,80,6.11,241,32.48,34.92,43.28,15.45,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6654351","19647256015309"
"534",3473,"30665000000000_1121",0.25,0,99.8,0,0.2,35.7,2006,143438,18,16.92,1894.5,29.93,22.48,50.89,13.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.0665e+13,"6608893","30664986027973"
"535",3477,"19647300000000_1193",0.25,0,100,0,0,38.26,2018,79138,80,16.43,1523.5,94.42,34.92,62.9,36.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7052173","19647256015341"
"536",3478,"19647300000000_1194",0.25,0,100,0,0,38.26,1994,46875,80,16.43,42,94.42,34.92,62.9,36.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7293438","19647256015341"
"537",3484,"19734500000000_1479",0.25,0,99.59,0,0.41,40.47,1998,82917,77,42.41,241,25.99,34.92,41.36,12.5,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7041256","19734521937564"
"538",3485,"16639200000000_1484",0.25,0,100,0,0,40.58,1994,71375,80,12.51,1523.5,108.13,42.51,57.99,29.55,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66392e+13,"2186593","16639176112379"
"539",3486,"19734500000000_1554",0.25,0,88.33,0,11.67,40.22,1961,106212,77,10.02,42.5,28.38,34.92,38.12,13.8,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"6675773","19734526022305"
"540",3487,"19647300000000_1625",0.25,0,100,0,0,37.33,2011,33958,80,9.22,23,103.05,34.92,54.49,32.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"5728701","19647256015424"
"541",3488,"19734500000000_1670",0.25,0,99.84,0,0.16,40.8,1922,51714,77,15.29,1894.5,52.64,34.92,59.83,25.45,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"498004","19734456014252"
"542",3489,"36678500000000_1702",0.25,0,97.58,0,2.42,41.89,1941,69583,90,17.52,13,77.93,34.44,52.06,31.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"6417385","36678506036602"
"543",3490,"19649100000000_1815",0.25,0,97.49,0,2.51,39.14,1978,61250,95,19.18,13,74.95,34.92,40.03,36.25,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"121264","19649076021901"
"544",3491,"30666700000000_1817",0.25,0,99.23,0,0.77,39.55,2018,42314,75,13.82,241,54.88,22.48,59.15,17.65,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"1999356","30666706030324"
"545",3493,"19650500000000_1969",0.25,0,61.3,0,38.7,42.64,2004,109881,79,11.08,14.5,40.87,34.92,34.05,22.85,1,1,1,"Lighting- LED Exit Signs","Lighting",1.96505e+13,"9823796","19650456022891"
"546",3494,"30665000000000_2166",0.25,0,100,0,0,35.83,2015,87250,18,14.08,53.5,28.14,22.48,45.61,68.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.0665e+13,"1819729","30664986068597"
"547",3495,"19643500000000_2218",0.25,0,99.91,0,0.09,37.53,2014,104375,23,16.75,1894.5,35.45,34.92,46.32,29.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96435e+13,"6375033","19643520128900"
"548",3499,"36678500000000_2581",0.25,0,99.35,0,0.65,40.45,2009,45987,90,12.1,241,77.93,34.44,53.92,93.25,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"10341867","36678503630142"
"549",3500,"19645000000000_2589",0.25,0,100,0,0,39.26,1934,62275,87,7.5,13,65.92,34.92,63.54,11,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.9645e+13,"6411414","19645016013221"
"550",3501,"19650600000000_2611",0.25,0,98.26,0,1.74,37.39,1955,193438,10,51.65,161,34.71,34.92,65.14,7.6,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9680304","19650601936277"
"551",3502,"19648200000000_2777",0.25,0,98.98,0,1.02,39.55,1927,48250,98,25.97,278.5,47.95,34.92,65.99,31.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"6920197","19648166020770"
"552",3504,"19650600000000_2807",0.25,0,91.57,0,8.43,37.22,1959,89417,10,13.35,271.5,31.54,34.92,59.95,10.4,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9351510","19650606023170"
"553",3505,"19647300000000_3002",0.25,12.62,84.05,0,3.32,34.15,1999,51620,80,14.93,578.5,25.2,34.92,54.37,10.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7071794","19647256057830"
"554",3506,"16639200000000_3027",0.25,0,100,0,0,40.27,1936,56976,80,15.48,13,108.13,42.51,54.42,22.25,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66392e+13,"7016926","16639176010433"
"555",3507,"16639200000000_3028",0.25,0,100,0,1.34,40.27,1970,56976,80,15.48,464,108.13,42.51,54.42,22.25,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66392e+13,"7016927","16639176010433"
"556",3509,"36678500000000_3075",0.25,0,99.51,0,0.49,40.08,2000,69167,90,13.5,241,69.21,34.44,56.36,35.4,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"6783450","36678506106538"
"557",3510,"19734500000000_3343",0.25,0,100,0,0,39.93,2003,84643,77,9.88,38.5,52.64,34.92,59.83,20.5,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"498005","19734456014385"
"558",3511,"19651400000000_3565",0.25,14.86,79.52,0,5.62,41.15,1994,85290,14,104.75,241,19.26,34.92,37.86,9.95,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"5972329","19651361995802"
"559",3512,"30665600000000_3654",0.25,0,100,0,0,39.95,1994,59808,19,19,164,47.28,22.48,51.27,23.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"6992553","30665636029029"
"560",3513,"19734500000000_3845",0.25,0,96.83,0,3.17,39.97,1907,82250,77,7.2,336,24.82,34.92,60.98,10.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"6675732","19734526022404"
"561",3514,"19650600000000_223",0.26,0,98.8,0,1.2,36.42,1957,123026,10,11.35,199,26.42,34.92,55.52,4.25,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9319816","19650606023089"
"562",3515,"19734500000000_246",0.26,0,98.56,0,1.44,39.47,1960,113152,77,7.11,14.5,28.38,34.92,30.59,8.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"6661039","19734526022222"
"563",3520,"19734500000000_628",0.26,0,99.04,0,0.96,38.71,1964,52212,77,10.76,241,73.09,34.92,54.82,18.65,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"6688924","19734456014153"
"564",3521,"19734500000000_629",0.26,0,100,0,0,38.89,2003,64539,77,10.76,23,73.09,34.92,54.82,18.65,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"9348575","19734456014153"
"565",3522,"30666700000000_646",0.26,0,100,0,0,37.49,1963,81330,75,7.3,241,48.82,22.48,45.98,18.8,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"2533506","30666706030233"
"566",3523,"36678500000000_825",0.26,0,91.44,0,8.56,37.64,1994,83056,90,12.37,264,48.73,34.44,43.1,27.2,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"4515293","36678506111728"
"567",3524,"29103000000000_950",0.26,0,57.73,0,42.27,39.09,2014,125026,65,33.33,55,62.2,27.08,43.26,21.3,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",2.9103e+13,"979721","29102980130823"
"568",3525,"36678500000000_965",0.26,0,84.8,0,15.2,37.05,2000,91105,90,28.28,241,48.73,34.44,43.1,29.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"4785928","36678506111744"
"569",3526,"19650600000000_1004",0.26,0,100,0,0,36.77,1928,171333,10,10.95,38.5,23.87,34.92,45.01,10.45,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9745593","19650606023071"
"570",3527,"30666700000000_1060",0.26,0,100,0,0,38.05,2015,74583,75,7.17,241,41.49,22.48,54.14,19.5,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"338649","30666706030266"
"571",3528,"36678500000000_1106",0.26,0,100,0,0,40.64,1952,55952,90,17.37,1523.5,77.93,34.44,48.34,35.6,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"6784265","36678506036636"
"572",3529,"30666700000000_1117",0.26,0,100,0,0,37.55,2008,73083,75,18.01,241,48.82,22.48,45.98,15.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"1473293","30666706058986"
"573",3531,"19649100000000_1240",0.26,0,98.33,0,1.67,37.76,1965,41660,95,13.63,241,67.95,34.92,52.89,31.25,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"7020781","19649076021851"
"574",3532,"30666700000000_1251",0.26,1.54,94.1,0,4.36,36.6,2007,87772,75,24.79,241,48.82,22.48,58.86,10.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"9798035","30666700114736"
"575",3533,"19650600000000_1274",0.26,0,98.18,0,1.82,36.96,1961,110000,10,15.8,16,23.87,34.92,45.01,5.7,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9677101","19650606023105"
"576",3536,"54719900000000_1458",0.26,0,99.02,0,0.98,38.85,1958,54323,52,12.4,42.5,48.99,28.45,48.85,29.35,1,1,1,"Lighting Controls","Lighting",5.47199e+13,"7074897","54719936054142"
"577",3537,"54719900000000_1459",0.26,0,99.52,0,0,38.85,1994,54323,52,12.4,241,48.99,28.45,48.85,29.35,1,1,1,"Lighting Controls","Lighting",5.47199e+13,"7074898","54719936054142"
"578",3538,"19649100000000_1528",0.26,0,88.63,0,11.37,38.34,1956,55950,95,13.29,1894.5,56.6,34.92,75.08,35.5,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"2847969","19649076021869"
"579",3539,"19645800000000_1582",0.26,0,99.52,0,0.48,37.42,1938,77917,28,11.33,13,40.41,34.92,41.16,14.25,1,1,1,"Lighting Controls","Lighting",1.96458e+13,"9653447","19645766013882"
"580",3540,"30665600000000_1628",0.26,3.21,91.03,0,5.77,32.68,1982,85441,19,31.5,241,26.73,22.48,36.4,15.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"10223322","30665553033206"
"581",3541,"19651400000000_1680",0.26,0,36.55,0,63.45,39.98,1991,132321,14,2,1523.5,24.8,34.92,48.21,34.6,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"957822","19651361932532"
"582",3542,"19645000000000_1686",0.26,0,100,0,0,40.27,2015,59621,87,13.88,164,45.12,34.92,65.51,18,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.9645e+13,"7019685","19645016013205"
"583",3545,"36676800000000_1801",0.26,0,92.91,0,7.09,38.36,1955,97833,57,12.12,241,40.13,34.44,51.33,11.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"238261","36676786102974"
"584",3546,"19649100000000_1870",0.26,0,99.04,0,0.96,38.42,1993,79138,95,18.04,241,78.05,34.92,51.83,31.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"7061331","19649076058515"
"585",3548,"19647300000000_2088",0.26,1.24,98.76,0,0,37.74,1992,65739,80,13.89,98.5,79.55,34.92,57.98,25.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1483212","19647256015531"
"586",3551,"19734500000000_2304",0.26,0,98.41,0,1.59,40.36,1980,77361,77,11.57,14.5,28.38,34.92,32.11,31.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7020715","19734526022230"
"587",3552,"30736400000000_2445",0.26,0,99.24,0,0.76,39.27,2004,94704,45,19.3,38.5,33.67,22.48,45.98,21.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"1666519","30736436030670"
"588",3553,"36676800000000_2472",0.26,0,100,0,0,37.98,1960,51406,57,24.9,16,45.64,34.44,45.2,63.85,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"6476490","36676783632403"
"589",3554,"36676800000000_2600",0.26,0.08,98.73,0,1.2,38.17,2018,111250,57,14.44,1894.5,45.64,34.44,47.86,31.65,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"1422347","36676786035570"
"590",3559,"30736400000000_2844",0.26,0,70.3,0,29.7,35.16,1992,161359,45,10.84,241,12.04,22.48,33.02,8.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"7669169","30736356110936"
"591",3560,"33669800000000_2856",0.26,0,99.2,0,0.8,35.52,1990,123576,77,10.82,42.5,33.1,31.72,47.91,17.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.36698e+13,"6847326","33669776107304"
"592",3564,"19734500000000_3055",0.26,0,98.04,0,1.96,39.91,1954,43438,77,6.8,23,28.38,34.92,42.1,24.2,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7020713","19734526022354"
"593",3565,"19734500000000_3056",0.26,0,84.05,0,0,39.91,2017,43438,77,6.8,241,28.38,34.92,42.1,24.2,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7020714","19734526022354"
"594",3566,"30666700000000_3157",0.26,0,100,0,0,37.4,2005,73152,75,21.54,241,40.53,22.48,38.56,11.8,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"9749993","30666700108365"
"595",3567,"30666700000000_3206",0.26,0,100,0,0,39.22,2002,113585,75,18.92,241,34.51,22.48,48.12,22.25,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"9611640","30666706030415"
"596",3571,"19650600000000_3662",0.26,0,96.57,0,3.43,36.78,1925,131848,10,9.25,278.5,30.47,34.92,51.91,8.25,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9449136","19650606023295"
"597",3572,"19645800000000_3731",0.26,0,100,0,0,38.16,2002,80662,28,5.94,645,51.35,34.92,52.72,71.4,1,1,1,"Lighting Controls","Lighting",1.96458e+13,"1357901","19645761939677"
"598",3573,"30666700000000_3768",0.26,0,100,0,0,38.59,2017,54309,75,14.71,241,31.95,22.48,49.38,24.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"1499374","30666706061758"
"599",3574,"36676800000000_3827",0.26,0,93.14,0,6.86,37.36,1993,94489,57,14.9,278.5,45.06,34.44,58.91,16.9,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"7271282","36676786111215"
"600",3575,"19734500000000_3841",0.26,0,98.27,0,1.73,38.27,1993,131667,77,12.89,241,73.09,34.92,66.56,23.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"4547258","19734456014419"
"601",3576,"19734500000000_3842",0.26,0,100,0,0.4,38.27,1996,131667,77,12.89,241,73.09,34.92,66.56,23.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7020444","19734456014419"
"602",3577,"19734500000000_3843",0.26,0,100,0,1.01,38.27,1994,131667,77,12.89,241,73.09,34.92,66.56,23.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7020445","19734456014419"
"603",3578,"36676800000000_52",0.27,0,100,0,0,38.23,1976,69959,57,9.36,241,45.64,34.44,37,27.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"1726526","36676786098354"
"604",3579,"19649100000000_59",0.27,0,99.44,0,0.56,38.39,1954,92273,95,11.61,241,63.93,34.92,52.77,31.95,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"6687522","19649076021794"
"605",3580,"19734500000000_82",0.27,0,97.9,0,2.1,40.21,1974,71065,77,13.09,267,28.38,34.92,38.12,10,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7020720","19734526022214"
"606",3581,"36676800000000_93",0.27,0,100,0,0,37.86,1931,72411,57,13.35,241,45.64,34.44,45.2,30.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"9097005","36676786098362"
"607",3582,"19649100000000_125",0.27,0,90,0,10,38.61,1965,79138,95,15.15,504.5,78.05,34.92,51.83,37.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"7061323","19649076021802"
"608",3583,"19649100000000_126",0.27,0,86.43,0,2.96,38.61,1965,79138,95,15.15,241,78.05,34.92,51.83,37.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"9436298","19649076021802"
"609",3584,"56768300000000_169",0.27,0,98.96,0,1.04,38.2,1960,49911,91,21.26,241,45.4,26.69,42.86,24.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"643952","56768286055545"
"610",3585,"19649100000000_173",0.27,0,98.77,0,1.23,38.08,1962,72778,95,15.46,241,72.7,34.92,58.93,36.4,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"9436296","19649076021927"
"611",3586,"56768300000000_244",0.27,0,80.38,0,19.62,35.89,1960,77292,91,16.8,205,45.4,26.69,31.59,29.2,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"9908979","56768286055552"
"612",3587,"56768300000000_245",0.27,0,100,0,0,35.89,1960,77292,91,16.8,205,45.4,26.69,31.59,29.2,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"10263078","56768286055552"
"613",3588,"19651400000000_352",0.27,0,91.78,0,8.22,41.85,1968,52228,14,56.5,241,58.84,34.92,42.56,15.25,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"2778459","19651361931492"
"614",3591,"36676800000000_805",0.27,0,95.58,0,4.42,37.61,1972,122660,57,48.98,199,43.64,34.44,60.31,22.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"842235","36676783630035"
"615",3592,"19647300000000_1006",0.27,0,100,0,0,37.58,1895,50833,80,10.69,205,121.03,34.92,41.49,35.6,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7071545","19647336017040"
"616",3593,"56768300000000_1127",0.27,0,99.31,0,0.69,37.8,2006,40978,91,17.28,13,45.4,26.69,46.78,25.2,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"6860921","56768286055578"
"617",3594,"56768300000000_1128",0.27,0,100,0,0,37.74,1978,40978,91,17.28,241,45.4,26.69,46.78,25.2,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"6860922","56768286055578"
"618",3595,"56768300000000_1129",0.27,0,89.71,0,0.32,37.74,2011,40978,91,17.28,241,45.4,26.69,46.78,25.2,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"9422177","56768286055578"
"619",3596,"30666700000000_1204",0.27,0,99.12,0,0.88,37.03,2017,73152,75,10.3,241,40.53,22.48,38.56,16.65,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"7063211","30666706099816"
"620",3605,"19649100000000_1560",0.27,0,99.4,0,0.6,38.2,2000,85185,95,18.15,13,87.89,34.92,42.45,30.95,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"567858","19649076021877"
"621",3607,"19649100000000_1615",0.27,0,100,0,0,38.14,2014,83590,95,13.16,36,79.24,34.92,60.88,31.55,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"5644510","19649076021984"
"622",3608,"19649100000000_1616",0.27,0,99.2,0,0,38.14,2003,83590,95,13.16,271.5,79.24,34.92,60.88,26.8,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"7337214","19649076021984"
"623",3609,"36676800000000_1710",0.27,0,94.66,0,5.34,37.61,2003,91688,57,11.58,16,45.06,34.44,58.91,20.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"9490790","36676780100594"
"624",3612,"30666700000000_1790",0.27,0,100,0,0,37.49,1999,65417,75,11.4,241,49.36,22.48,44.47,22.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"2016412","30666706030316"
"625",3613,"30666700000000_1875",0.27,0,100,0,0,38.17,2002,87788,75,7.65,241,45.97,22.48,46.38,18.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"9851519","30666706113377"
"626",3614,"30666700000000_1877",0.27,0,100,0,0,37.89,1996,110341,75,7.65,241,49.36,22.48,44.47,18.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"6073140","30666706113377"
"627",3615,"19648200000000_1901",0.27,0,99.68,0,0.32,38.77,1962,61250,98,17.12,55,61.82,34.92,64.32,29.45,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"5920531","19648166020747"
"628",3616,"56768300000000_1914",0.27,0,88.33,0,11.67,37.83,2018,50179,91,13.91,241,45.4,26.69,42.86,26.5,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"7027264","56768286055602"
"629",3617,"56768300000000_1915",0.27,0.08,100,0,0,37.83,2005,50179,91,13.91,241,45.4,26.69,42.86,26.5,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"7027265","56768286055602"
"630",3618,"19647300000000_1966",0.27,0,99.2,0,0.8,37.14,1956,134420,80,88.96,1894.5,23.8,34.92,58.27,13.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7030465","19647251935758"
"631",3619,"19647300000000_1967",0.27,0,72.7,0,0,37.14,1956,134420,80,88.96,27.5,23.8,34.92,58.27,13.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7052193","19647251935758"
"632",3620,"30666700000000_2025",0.27,0,100,0,0,37.49,2017,64948,75,8.9,241,34.52,22.48,48.76,20.6,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"4540737","30666706030365"
"633",3621,"30666700000000_2026",0.27,0,100,0,0,37.49,2005,64948,75,8.9,241,34.52,22.48,48.76,20.6,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"7042511","30666706030365"
"634",3632,"30666700000000_2424",0.27,0,100,0,0,37.67,1953,56429,75,12.12,241,41.12,22.48,48.41,10.8,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"220902","30666706106165"
"635",3635,"19734500000000_2620",0.27,0,99.29,0,0.71,39.83,2006,88594,77,13.34,1894.5,61.59,34.92,59.3,32.75,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7061449","19734526022321"
"636",3638,"19650500000000_2813",0.27,0,83.6,0,16.4,42.14,1997,122292,79,12.56,14.5,40.87,34.92,34.05,9.8,1,1,1,"Lighting- LED Exit Signs","Lighting",1.96505e+13,"1251485","19650456107205"
"637",3639,"30666700000000_2816",0.27,0,100,0,0,37.52,1991,65417,75,9.91,241,49.36,22.48,44.47,23.6,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"4590508","30666706109904"
"638",3640,"19651400000000_2960",0.27,1.45,77.07,0,21.48,41.03,2003,74888,14,51.5,13,18.68,34.92,28.99,5.25,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"9505557","19651360101022"
"639",3641,"19651400000000_3137",0.27,0,94.84,0,5.16,41.72,2004,125104,14,44.75,125.5,30.9,34.92,31.22,10,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"4759683","19651361931740"
"640",3642,"19734500000000_3271",0.27,0,99.19,0,0.81,38.64,2008,60592,77,12.02,98.5,73.09,34.92,62.62,20.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"6685065","19734456014369"
"641",3643,"19649100000000_3585",0.27,0,98.38,0,1.62,38.83,1990,87736,95,24.9,267,74.95,34.92,43.54,26.75,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"2999796","19649076108914"
"642",3644,"19649100000000_3586",0.27,0,98.96,0,0,38.83,1990,62826,95,24.9,267,74.95,34.92,43.54,26.75,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"3006337","19649076108914"
"643",3645,"30665600000000_3652",0.27,0,100,0,0,39.77,2013,59808,19,19,55,47.28,22.48,51.27,23.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"6285087","30665636029029"
